#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 361.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.49823503915575174 4 11.524980291453936 9.39712542170968 3.0 0.08998903406649482 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.4982350391557517 4 11.524980291453936 9.39712542170968 3.0 0.08998903406649482 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.104 0.101 2.82e-06 0.101 0.00168 1.42e+03 1.15e+03 2.18e+05 1.37e+03 467 0.152 0.114 0.000649 0.102 0.0255
2.4982350391557517 4 11.524980291453936 9.39712542170968 3.0 0.08998903406649482 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.104 0.101 2.82e-06 0.101 0.00168 1.27e+03 1.05e+03 1.58e+05 1.23e+03 398 0.152 0.114 0.000649 0.102 0.0255
3.4982350391557517 7 13.613047924996474 11.065757134302276 5.0 0.06003616618541015 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.857 2.14 0.00 1.46 0.289 0.132 0.00490 0.101 0.0700 1.27e+03 598 3.92e+05 450 626 0.289 0.139 0.00476 0.104 0.0690
4.498235039155752 7 13.613047924996474 11.065757134302276 5.0 0.06003616618541015 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.857 2.14 0.00 1.46 0.289 0.132 0.00490 0.101 0.0700 450 167 3.59e+04 161 189 0.289 0.172 0.00701 0.127 0.0837
5.498235039155752 7 13.613047924996474 11.065757134302276 5.0 0.06003616618541015 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.857 2.14 0.00 1.46 0.289 0.132 0.00490 0.101 0.0700 2.77e+03 866 8.75e+05 450 936 0.289 0.172 0.00701 0.127 0.0837
6.498235039155752 7 13.613047924996474 11.065757134302276 5.0 0.06003616618541015 3.0 5.0 2.3 2.2 2.0 1.5 3.00 0.857 2.14 0.00 1.46 0.289 0.132 0.00490 0.101 0.0700 2.77e+03 866 8.75e+05 450 936 0.289 0.172 0.00701 0.127 0.0837
7.498235039155752 10 12.223124747510404 13.270134266152587 7.0 0.05609089881660604 4.0 5.0 2.4 1.8 2.0 1.3 3.00 0.900 2.10 0.00 1.45 5.06 0.730 2.39 0.115 1.55 2.77e+03 606 7.58e+05 250 871 5.06 0.758 2.36 0.244 1.54
8.498235039155752 10 12.223124747510404 13.270134266152587 7.0 0.05609089881660604 4.0 5.0 2.4 1.8 2.0 1.3 3.00 0.900 2.10 0.00 1.45 5.06 0.730 2.39 0.115 1.55 2.77e+03 606 7.58e+05 250 871 5.06 1.11 3.22 0.244 1.79
