#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 59.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.9130352425159232 4 9.766500677609146 9.905667940656972 3.0 0.0559504953456112 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.9130352425159232 4 9.766500677609146 9.905667940656972 3.0 0.0559504953456112 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.132 0.109 0.000240 0.101 0.0155 1.79e+03 1.25e+03 3.22e+05 1.37e+03 568 0.167 0.125 0.000991 0.117 0.0315
2.913035242515923 4 9.766500677609146 9.905667940656972 3.0 0.0559504953456112 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.132 0.109 0.000240 0.101 0.0155 1.61e+03 1.13e+03 2.40e+05 1.24e+03 490 0.167 0.125 0.000991 0.117 0.0315
3.913035242515923 7 12.421580426781391 12.144835953911578 5.0 0.03933786128135819 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 1.45 0.301 0.258 0.102 0.508 1.61e+03 648 4.88e+05 450 698 1.45 0.311 0.254 0.120 0.504
4.913035242515923 7 12.421580426781391 12.144835953911578 5.0 0.03933786128135819 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 1.45 0.301 0.258 0.102 0.508 1.17e+03 274 1.83e+05 147 428 1.45 0.468 0.276 0.120 0.525
5.913035242515923 7 12.421580426781391 12.144835953911578 5.0 0.03933786128135819 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 1.45 0.301 0.258 0.102 0.508 4.15e+04 7.10e+03 2.33e+08 1.06e+03 1.52e+04 1.45 0.468 0.276 0.120 0.525
6.913035242515923 7 12.421580426781391 12.144835953911578 5.0 0.03933786128135819 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 1.45 0.301 0.258 0.102 0.508 4.15e+04 7.10e+03 2.33e+08 1.06e+03 1.52e+04 1.45 0.468 0.276 0.120 0.525
7.004370324940159 10 12.147487929280782 14.569315380076125 7.0 0.04146349341528097 4.0 4.0 2.0 1.6 1.5 1.2 3.00 0.900 2.10 0.00 1.45 2.74 0.663 0.837 0.126 0.915 4.15e+04 4.97e+03 1.67e+08 292 1.29e+04 2.74 0.780 0.762 0.429 0.873
8.004370324940158 10 12.147487929280782 14.569315380076125 7.0 0.04146349341528097 4.0 4.0 2.0 1.6 1.5 1.2 3.00 0.900 2.10 0.00 1.45 21.3 2.65 43.9 0.126 6.63 4.15e+04 4.97e+03 1.67e+08 292 1.29e+04 24.4 5.07 89.3 0.429 9.45
9.004370324940158 10 12.147487929280782 14.569315380076125 7.0 0.04146349341528097 4.0 4.0 2.0 1.6 1.5 1.2 3.00 0.900 2.10 0.00 1.45 21.3 2.65 43.9 0.126 6.63 4.15e+04 4.97e+03 1.67e+08 292 1.29e+04 24.4 6.25 92.3 0.429 9.61
10.004370324940158 10 12.147487929280782 14.569315380076125 7.0 0.04146349341528097 4.0 4.0 2.0 1.6 1.5 1.2 3.00 0.900 2.10 0.00 1.45 21.3 2.65 43.9 0.126 6.63 6.08e+07 6.66e+06 3.64e+14 2.58e+03 1.91e+07 24.4 6.84 88.3 1.53 9.40
11.004370324940158 10 12.147487929280782 14.569315380076125 7.0 0.04146349341528097 4.0 4.0 2.0 1.6 1.5 1.2 3.00 0.900 2.10 0.00 1.45 21.3 2.65 43.9 0.126 6.63 5.47e+07 6.06e+06 2.95e+14 2.58e+03 1.72e+07 24.4 6.84 88.3 1.53 9.40
12.004370324940158 10 12.147487929280782 14.569315380076125 7.0 0.04146349341528097 4.0 4.0 2.0 1.6 1.5 1.2 3.00 0.900 2.10 0.00 1.45 21.3 2.65 43.9 0.126 6.63 5.47e+07 6.06e+06 2.95e+14 2.58e+03 1.72e+07 24.4 6.84 88.3 1.53 9.40
13.004370324940158 10 12.147487929280782 14.569315380076125 7.0 0.04146349341528097 4.0 4.0 2.0 1.6 1.5 1.2 3.00 0.900 2.10 0.00 1.45 21.3 2.65 43.9 0.126 6.63 5.47e+07 6.06e+06 2.95e+14 2.58e+03 1.72e+07 24.4 6.84 88.3 1.53 9.40
14.004370324940158 13 11.517728665248553 17.740224648331118 9.0 0.04242993436343378 5.0 4.0 2.5 1.4 3.0 1.2 3.00 0.923 2.08 0.00 1.44 129 29.9 2.74e+03 0.324 52.3 5.47e+07 4.66e+06 2.28e+14 333 1.51e+07 129 33.2 2.58e+03 6.46 50.8
15.004370324940158 13 11.517728665248553 17.740224648331118 9.0 0.04242993436343378 5.0 4.0 2.5 1.4 3.0 1.2 3.00 0.923 2.08 0.00 1.44 129 29.9 2.74e+03 0.324 52.3 5.47e+07 4.66e+06 2.28e+14 333 1.51e+07 366 85.6 1.78e+04 6.46 134
16.004370324940158 13 11.517728665248553 17.740224648331118 9.0 0.04242993436343378 5.0 4.0 2.5 1.4 3.0 1.2 3.00 0.923 2.08 0.00 1.44 129 29.9 2.74e+03 0.324 52.3 5.47e+07 4.66e+06 2.28e+14 333 1.51e+07 366 99.2 1.81e+04 6.46 134
17.004370324940158 13 11.517728665248553 17.740224648331118 9.0 0.04242993436343378 5.0 4.0 2.5 1.4 3.0 1.2 3.00 0.923 2.08 0.00 1.44 129 29.9 2.74e+03 0.324 52.3 1.80e+06 1.46e+05 2.48e+11 28.2 4.98e+05 366 106 1.73e+04 94.6 132
18.004370324940158 13 11.517728665248553 17.740224648331118 9.0 0.04242993436343378 5.0 4.0 2.5 1.4 3.0 1.2 3.00 0.923 2.08 0.00 1.44 129 29.9 2.74e+03 0.324 52.3 1.71e+14 3.29e+13 4.10e+27 5.91e+03 6.40e+13 366 106 1.73e+04 94.6 132
19.004370324940158 13 11.517728665248553 17.740224648331118 9.0 0.04242993436343378 5.0 4.0 2.5 1.4 3.0 1.2 3.00 0.923 2.08 0.00 1.44 129 29.9 2.74e+03 0.324 52.3 1.71e+14 3.29e+13 4.10e+27 5.91e+03 6.40e+13 366 106 1.73e+04 94.6 132
20.004370324940158 13 11.517728665248553 17.740224648331118 9.0 0.04242993436343378 5.0 4.0 2.5 1.4 3.0 1.2 3.00 0.923 2.08 0.00 1.44 129 29.9 2.74e+03 0.324 52.3 1.71e+14 3.29e+13 4.10e+27 5.91e+03 6.40e+13 366 106 1.73e+04 94.6 132
21.004370324940158 13 11.517728665248553 17.740224648331118 9.0 0.04242993436343378 5.0 4.0 2.5 1.4 3.0 1.2 3.00 0.923 2.08 0.00 1.44 129 29.9 2.74e+03 0.324 52.3 1.71e+14 3.29e+13 4.10e+27 5.91e+03 6.40e+13 366 106 1.73e+04 94.6 132
22.004370324940158 16 11.69345876256041 20.15163632848815 11.0 0.043156894695314904 6.0 6.0 2.8 2.1 2.5 1.4 3.00 0.938 2.06 0.00 1.44 278 59.7 8.73e+03 2.10 93.5 1.71e+14 2.67e+13 3.46e+27 532 5.88e+13 366 121 1.74e+04 102 132
23.004370324940158 16 11.69345876256041 20.15163632848815 11.0 0.043156894695314904 6.0 6.0 2.8 2.1 2.5 1.4 3.00 0.938 2.06 0.00 1.44 278 59.7 8.73e+03 2.10 93.5 1.71e+14 2.67e+13 3.46e+27 532 5.88e+13 566 149 2.98e+04 102 173
24.004370324940158 16 11.69345876256041 20.15163632848815 11.0 0.043156894695314904 6.0 6.0 2.8 2.1 2.5 1.4 3.00 0.938 2.06 0.00 1.44 278 59.7 8.73e+03 2.10 93.5 1.71e+14 2.67e+13 3.46e+27 532 5.88e+13 802 203 7.71e+04 102 278
25.004370324940158 16 11.69345876256041 20.15163632848815 11.0 0.043156894695314904 6.0 6.0 2.8 2.1 2.5 1.4 3.00 0.938 2.06 0.00 1.44 278 59.7 8.73e+03 2.10 93.5 1.71e+14 2.67e+13 3.46e+27 532 5.88e+13 802 217 7.98e+04 102 283
