#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 99.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.5617771088766264 4 10.867371530957376 6.5974643577352765 3.0 0.2057115454852778 1.0 3.0 3.0 0.0 3.0 0.0 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.5617771088766264 4 10.867371530957376 6.5974643577352765 3.0 0.2057115454852778 1.0 3.0 3.0 0.0 3.0 0.0 3.00 0.750 2.25 0.00 1.50 0.101 0.100 3.08e-07 0.100 0.000555 1.36e+03 1.14e+03 2.09e+05 1.36e+03 457 0.150 0.113 0.000629 0.100 0.0251
2.561777108876626 4 10.867371530957376 6.5974643577352765 3.0 0.2057115454852778 1.0 3.0 3.0 0.0 3.0 0.0 3.00 0.750 2.25 0.00 1.50 0.101 0.100 3.08e-07 0.100 0.000555 1.23e+03 1.03e+03 1.51e+05 1.23e+03 389 0.150 0.113 0.000629 0.100 0.0251
3.561777108876626 7 12.269642638740846 4.803049998802057 5.0 0.08545591055993569 2.0 6.0 3.7 2.6 4.0 1.6 3.00 0.857 2.14 0.00 1.46 0.101 0.100 1.77e-07 0.100 0.000421 1.23e+03 591 3.81e+05 450 617 0.150 0.107 0.000360 0.100 0.0190
4.561777108876626 7 12.269642638740846 4.803049998802057 5.0 0.08545591055993569 2.0 6.0 3.7 2.6 4.0 1.6 3.00 0.857 2.14 0.00 1.46 0.101 0.100 1.77e-07 0.100 0.000421 450 145 2.76e+04 163 166 0.175 0.118 0.000986 0.100 0.0314
5.561777108876626 7 12.269642638740846 4.803049998802057 5.0 0.08545591055993569 2.0 6.0 3.7 2.6 4.0 1.6 3.00 0.857 2.14 0.00 1.46 0.101 0.100 1.77e-07 0.100 0.000421 584 387 4.42e+04 450 210 0.175 0.118 0.000986 0.100 0.0314
6.561777108876626 7 12.269642638740846 4.803049998802057 5.0 0.08545591055993569 2.0 6.0 3.7 2.6 4.0 1.6 3.00 0.857 2.14 0.00 1.46 0.101 0.100 1.77e-07 0.100 0.000421 584 387 4.42e+04 450 210 0.175 0.118 0.000986 0.100 0.0314
7.561777108876626 10 15.031029837502235 4.032640346962249 7.0 0.08016013428440773 3.0 6.0 3.8 1.1 3.5 1.0 3.00 0.900 2.10 0.00 1.45 0.101 0.100 1.24e-07 0.100 0.000353 584 271 6.44e+04 180 254 0.175 0.113 0.000732 0.100 0.0271
8.561777108876626 10 15.031029837502235 4.032640346962249 7.0 0.08016013428440773 3.0 6.0 3.8 1.1 3.5 1.0 3.00 0.900 2.10 0.00 1.45 0.101 0.100 1.24e-07 0.100 0.000353 584 271 6.44e+04 180 254 0.175 0.118 0.000843 0.100 0.0290
9.561777108876626 10 15.031029837502235 4.032640346962249 7.0 0.08016013428440773 3.0 6.0 3.8 1.1 3.5 1.0 3.00 0.900 2.10 0.00 1.45 0.101 0.100 1.24e-07 0.100 0.000353 584 269 6.52e+04 179 255 0.188 0.121 0.00125 0.100 0.0354
10.561777108876626 10 15.031029837502235 4.032640346962249 7.0 0.08016013428440773 3.0 6.0 3.8 1.1 3.5 1.0 3.00 0.900 2.10 0.00 1.45 0.101 0.100 1.24e-07 0.100 0.000353 450 191 1.49e+04 161 122 0.188 0.121 0.00125 0.100 0.0354
11.561777108876626 10 15.031029837502235 4.032640346962249 7.0 0.08016013428440773 3.0 6.0 3.8 1.1 3.5 1.0 3.00 0.900 2.10 0.00 1.45 0.101 0.100 1.24e-07 0.100 0.000353 450 191 1.49e+04 161 122 0.188 0.121 0.00125 0.100 0.0354
12.561777108876626 10 15.031029837502235 4.032640346962249 7.0 0.08016013428440773 3.0 6.0 3.8 1.1 3.5 1.0 3.00 0.900 2.10 0.00 1.45 0.101 0.100 1.24e-07 0.100 0.000353 450 191 1.49e+04 161 122 0.188 0.121 0.00125 0.100 0.0354
13.561777108876626 13 16.694045702936542 4.214498819247703 9.0 0.07332368327151957 4.0 6.0 4.0 1.5 4.0 1.2 3.00 0.923 2.08 0.00 1.44 0.101 0.100 9.56e-08 0.100 0.000309 450 147 1.82e+04 118 135 0.188 0.116 0.00103 0.100 0.0321
14.561777108876626 13 16.694045702936542 4.214498819247703 9.0 0.07332368327151957 4.0 6.0 4.0 1.5 4.0 1.2 3.00 0.923 2.08 0.00 1.44 0.101 0.100 9.56e-08 0.100 0.000309 450 147 1.82e+04 118 135 0.188 0.120 0.00108 0.100 0.0329
15.561777108876626 13 16.694045702936542 4.214498819247703 9.0 0.07332368327151957 4.0 6.0 4.0 1.5 4.0 1.2 3.00 0.923 2.08 0.00 1.44 0.101 0.100 9.56e-08 0.100 0.000309 450 147 1.82e+04 118 135 0.188 0.122 0.00126 0.100 0.0354
16.561777108876626 13 16.694045702936542 4.214498819247703 9.0 0.07332368327151957 4.0 6.0 4.0 1.5 4.0 1.2 3.00 0.923 2.08 0.00 1.44 0.101 0.100 9.56e-08 0.100 0.000309 450 149 1.84e+04 121 136 0.194 0.124 0.00145 0.100 0.0381
17.561777108876626 13 16.694045702936542 4.214498819247703 9.0 0.07332368327151957 4.0 6.0 4.0 1.5 4.0 1.2 3.00 0.923 2.08 0.00 1.44 0.101 0.100 9.56e-08 0.100 0.000309 450 118 1.23e+04 109 111 0.194 0.124 0.00145 0.100 0.0381
18.561777108876626 13 16.694045702936542 4.214498819247703 9.0 0.07332368327151957 4.0 6.0 4.0 1.5 4.0 1.2 3.00 0.923 2.08 0.00 1.44 0.101 0.100 9.56e-08 0.100 0.000309 450 118 1.23e+04 109 111 0.194 0.124 0.00145 0.100 0.0381
19.561777108876626 13 16.694045702936542 4.214498819247703 9.0 0.07332368327151957 4.0 6.0 4.0 1.5 4.0 1.2 3.00 0.923 2.08 0.00 1.44 0.101 0.100 9.56e-08 0.100 0.000309 450 118 1.23e+04 109 111 0.194 0.124 0.00145 0.100 0.0381
