#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 292.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.852784138593796 4 11.1979948725647 7.838334858204158 3.0 0.12322774925705242 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.852784138593796 4 11.1979948725647 7.838334858204158 3.0 0.12322774925705242 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.103 0.101 1.49e-06 0.101 0.00122 1.40e+03 1.14e+03 2.15e+05 1.36e+03 463 0.151 0.114 0.000642 0.101 0.0253
2.8527841385937958 4 11.1979948725647 7.838334858204158 3.0 0.12322774925705242 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.103 0.101 1.49e-06 0.101 0.00122 1.26e+03 1.04e+03 1.56e+05 1.23e+03 395 0.151 0.114 0.000642 0.101 0.0253
3.8527841385937958 7 14.596270661325491 9.57219250906979 5.0 0.07700688261938392 3.0 4.0 2.6 0.62 2.0 0.79 3.00 0.857 2.14 0.00 1.46 0.111 0.103 1.53e-05 0.101 0.00391 1.26e+03 595 3.88e+05 450 623 0.151 0.110 0.000354 0.103 0.0188
4.852784138593796 7 14.596270661325491 9.57219250906979 5.0 0.07700688261938392 3.0 4.0 2.6 0.62 2.0 0.79 3.00 0.857 2.14 0.00 1.46 0.111 0.103 1.53e-05 0.101 0.00391 450 146 2.78e+04 162 167 0.179 0.121 0.00107 0.103 0.0327
5.852784138593796 7 14.596270661325491 9.57219250906979 5.0 0.07700688261938392 3.0 4.0 2.6 0.62 2.0 0.79 3.00 0.857 2.14 0.00 1.46 0.111 0.103 1.53e-05 0.101 0.00391 671 409 5.48e+04 450 234 0.179 0.121 0.00107 0.103 0.0327
6.852784138593796 7 14.596270661325491 9.57219250906979 5.0 0.07700688261938392 3.0 4.0 2.6 0.62 2.0 0.79 3.00 0.857 2.14 0.00 1.46 0.111 0.103 1.53e-05 0.101 0.00391 671 409 5.48e+04 450 234 0.179 0.121 0.00107 0.103 0.0327
7.022899475942956 10 16.266338105223078 11.390537235754945 7.0 0.06199018053626113 4.0 5.0 2.8 1.5 2.0 1.2 3.00 0.900 2.10 0.00 1.45 0.124 0.106 6.02e-05 0.103 0.00776 671 286 7.56e+04 184 275 0.179 0.119 0.000737 0.110 0.0271
8.022899475942957 10 16.266338105223078 11.390537235754945 7.0 0.06199018053626113 4.0 5.0 2.8 1.5 2.0 1.2 3.00 0.900 2.10 0.00 1.45 0.124 0.106 6.02e-05 0.103 0.00776 671 286 7.56e+04 184 275 0.179 0.126 0.00102 0.111 0.0319
