#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 33.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.7458785196215796 4 10.300856390718756 11.145207000670263 3.0 0.06363744856823363 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.7458785196215796 4 10.300856390718756 11.145207000670263 3.0 0.06363744856823363 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.183 0.124 0.00156 0.107 0.0395 2.48e+03 1.46e+03 6.94e+05 1.46e+03 833 0.198 0.149 0.00242 0.148 0.0491
2.74587851962158 4 10.300856390718756 11.145207000670263 3.0 0.06363744856823363 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.183 0.124 0.00156 0.107 0.0395 2.23e+03 1.33e+03 5.36e+05 1.31e+03 732 0.198 0.149 0.00242 0.148 0.0491
3.74587851962158 7 12.034213481087571 13.650397255937856 5.0 0.0555979449874073 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 2.27 0.587 0.725 0.113 0.852 2.23e+03 758 7.70e+05 450 878 2.27 0.601 0.711 0.183 0.843
4.74587851962158 7 12.034213481087571 13.650397255937856 5.0 0.0555979449874073 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 2.27 0.587 0.725 0.113 0.852 2.22e+03 420 6.57e+05 124 811 2.27 0.981 0.831 1.09 0.912
5.74587851962158 7 12.034213481087571 13.650397255937856 5.0 0.0555979449874073 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 2.27 0.587 0.725 0.113 0.852 1.24e+05 2.84e+04 2.36e+09 2.00e+03 4.85e+04 2.27 0.981 0.831 1.09 0.912
6.74587851962158 7 12.034213481087571 13.650397255937856 5.0 0.0555979449874073 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 2.27 0.587 0.725 0.113 0.852 1.24e+05 2.84e+04 2.36e+09 2.00e+03 4.85e+04 2.27 0.981 0.831 1.09 0.912
7.74587851962158 10 11.51062754196751 16.538156779824842 7.0 0.057261571509566817 4.0 5.0 2.4 1.8 2.0 1.3 3.00 0.900 2.10 0.00 1.45 30.5 6.75 134 0.706 11.6 1.24e+05 1.99e+04 1.76e+09 288 4.19e+04 30.5 7.03 130 1.59 11.4
8.74587851962158 10 11.51062754196751 16.538156779824842 7.0 0.057261571509566817 4.0 5.0 2.4 1.8 2.0 1.3 3.00 0.900 2.10 0.00 1.45 30.5 6.75 134 0.706 11.6 1.24e+05 1.99e+04 1.76e+09 288 4.19e+04 63.4 13.1 439 1.59 21.0
