#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 364.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.267687997755957 4 11.543706454673625 7.9902566503343415 3.0 0.12639982957871987 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.267687997755957 4 11.543706454673625 7.9902566503343415 3.0 0.12639982957871987 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.104 0.101 4.03e-06 0.101 0.00201 1.42e+03 1.15e+03 2.19e+05 1.36e+03 468 0.152 0.114 0.000651 0.102 0.0255
2.267687997755957 4 11.543706454673625 7.9902566503343415 3.0 0.12639982957871987 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.104 0.101 4.03e-06 0.101 0.00201 1.28e+03 1.05e+03 1.59e+05 1.23e+03 398 0.152 0.114 0.000651 0.102 0.0255
3.267687997755957 7 12.717552056078672 10.928555958182143 5.0 0.0646885601680731 3.0 4.0 2.6 1.3 2.0 1.1 3.00 0.857 2.14 0.00 1.46 0.382 0.151 0.0109 0.104 0.105 1.28e+03 598 3.92e+05 450 626 0.382 0.158 0.0105 0.105 0.102
4.2676879977559565 7 12.717552056078672 10.928555958182143 5.0 0.0646885601680731 3.0 4.0 2.6 1.3 2.0 1.1 3.00 0.857 2.14 0.00 1.46 0.382 0.151 0.0109 0.104 0.105 493 181 4.48e+04 161 212 0.382 0.206 0.0139 0.163 0.118
5.2676879977559565 7 12.717552056078672 10.928555958182143 5.0 0.0646885601680731 3.0 4.0 2.6 1.3 2.0 1.1 3.00 0.857 2.14 0.00 1.46 0.382 0.151 0.0109 0.104 0.105 4.59e+03 1.29e+03 2.56e+06 450 1.60e+03 0.382 0.206 0.0139 0.163 0.118
6.2676879977559565 7 12.717552056078672 10.928555958182143 5.0 0.0646885601680731 3.0 4.0 2.6 1.3 2.0 1.1 3.00 0.857 2.14 0.00 1.46 0.382 0.151 0.0109 0.104 0.105 4.59e+03 1.29e+03 2.56e+06 450 1.60e+03 0.382 0.206 0.0139 0.163 0.118
7.2676879977559565 10 13.909478268640362 13.53525971770973 7.0 0.06642075385594942 4.0 5.0 3.2 1.1 3.0 1.0 3.00 0.900 2.10 0.00 1.45 3.77 0.651 1.35 0.134 1.16 4.59e+03 900 2.09e+06 294 1.45e+03 3.77 0.689 1.31 0.295 1.14
8.267687997755957 10 13.909478268640362 13.53525971770973 7.0 0.06642075385594942 4.0 5.0 3.2 1.1 3.0 1.0 3.00 0.900 2.10 0.00 1.45 3.77 0.651 1.35 0.134 1.16 4.59e+03 900 2.09e+06 294 1.45e+03 3.77 1.00 2.07 0.295 1.44
9.267687997755957 10 13.909478268640362 13.53525971770973 7.0 0.06642075385594942 4.0 5.0 3.2 1.1 3.0 1.0 3.00 0.900 2.10 0.00 1.45 3.77 0.651 1.35 0.134 1.16 4.59e+03 1.00e+03 2.13e+06 270 1.46e+03 3.77 1.23 1.98 0.686 1.41
10.267687997755957 10 13.909478268640362 13.53525971770973 7.0 0.06642075385594942 4.0 5.0 3.2 1.1 3.0 1.0 3.00 0.900 2.10 0.00 1.45 3.77 0.651 1.35 0.134 1.16 7.21e+05 1.04e+05 5.31e+10 924 2.30e+05 3.77 1.23 1.98 0.686 1.41
11.267687997755957 10 13.909478268640362 13.53525971770973 7.0 0.06642075385594942 4.0 5.0 3.2 1.1 3.0 1.0 3.00 0.900 2.10 0.00 1.45 3.77 0.651 1.35 0.134 1.16 7.21e+05 1.04e+05 5.31e+10 924 2.30e+05 3.77 1.23 1.98 0.686 1.41
12.267687997755957 10 13.909478268640362 13.53525971770973 7.0 0.06642075385594942 4.0 5.0 3.2 1.1 3.0 1.0 3.00 0.900 2.10 0.00 1.45 3.77 0.651 1.35 0.134 1.16 7.21e+05 1.04e+05 5.31e+10 924 2.30e+05 3.77 1.23 1.98 0.686 1.41
13.267687997755957 13 14.26962979597832 16.272061051651043 9.0 0.06588355078393401 5.0 6.0 3.2 1.7 3.0 1.3 3.00 0.923 2.08 0.00 1.44 40.9 7.10 205 0.326 14.3 7.21e+05 7.99e+04 4.19e+10 345 2.05e+05 40.9 7.55 200 1.35 14.1
14.267687997755957 13 14.26962979597832 16.272061051651043 9.0 0.06588355078393401 5.0 6.0 3.2 1.7 3.0 1.3 3.00 0.923 2.08 0.00 1.44 40.9 7.10 205 0.326 14.3 7.21e+05 7.99e+04 4.19e+10 345 2.05e+05 85.8 13.9 666 1.35 25.8
15.267687997755957 13 14.26962979597832 16.272061051651043 9.0 0.06588355078393401 5.0 6.0 3.2 1.7 3.0 1.3 3.00 0.923 2.08 0.00 1.44 40.9 7.10 205 0.326 14.3 7.21e+05 7.99e+04 4.19e+10 345 2.05e+05 85.8 17.9 788 1.35 28.1
16.267687997755957 13 14.26962979597832 16.272061051651043 9.0 0.06588355078393401 5.0 6.0 3.2 1.7 3.0 1.3 3.00 0.923 2.08 0.00 1.44 40.9 7.10 205 0.326 14.3 7.21e+05 8.03e+04 4.18e+10 345 2.05e+05 85.8 21.0 743 7.97 27.3
17.267687997755957 13 14.26962979597832 16.272061051651043 9.0 0.06588355078393401 5.0 6.0 3.2 1.7 3.0 1.3 3.00 0.923 2.08 0.00 1.44 40.9 7.10 205 0.326 14.3 4.85e+09 7.38e+08 2.88e+18 5.38e+03 1.70e+09 85.8 21.0 743 7.97 27.3
18.267687997755957 13 14.26962979597832 16.272061051651043 9.0 0.06588355078393401 5.0 6.0 3.2 1.7 3.0 1.3 3.00 0.923 2.08 0.00 1.44 40.9 7.10 205 0.326 14.3 4.85e+09 7.38e+08 2.88e+18 5.38e+03 1.70e+09 85.8 21.0 743 7.97 27.3
19.267687997755957 13 14.26962979597832 16.272061051651043 9.0 0.06588355078393401 5.0 6.0 3.2 1.7 3.0 1.3 3.00 0.923 2.08 0.00 1.44 40.9 7.10 205 0.326 14.3 4.85e+09 7.38e+08 2.88e+18 5.38e+03 1.70e+09 85.8 21.0 743 7.97 27.3
20.267687997755957 13 14.26962979597832 16.272061051651043 9.0 0.06588355078393401 5.0 6.0 3.2 1.7 3.0 1.3 3.00 0.923 2.08 0.00 1.44 40.9 7.10 205 0.326 14.3 4.85e+09 7.38e+08 2.88e+18 5.38e+03 1.70e+09 85.8 21.0 743 7.97 27.3
21.267687997755957 16 13.616094669972828 17.15177141921849 11.0 0.07322142355165896 5.0 8.0 4.0 3.3 4.0 1.8 3.00 0.938 2.06 0.00 1.44 40.9 6.90 166 0.867 12.9 4.85e+09 5.99e+08 2.39e+18 2.23e+03 1.55e+09 85.8 18.2 632 6.46 25.1
22.267687997755957 16 13.616094669972828 17.15177141921849 11.0 0.07322142355165896 5.0 8.0 4.0 3.3 4.0 1.8 3.00 0.938 2.06 0.00 1.44 40.9 6.90 166 0.867 12.9 4.85e+09 5.99e+08 2.39e+18 2.23e+03 1.55e+09 85.8 16.7 595 6.46 24.4
23.267687997755957 16 13.616094669972828 17.15177141921849 11.0 0.07322142355165896 5.0 8.0 4.0 3.3 4.0 1.8 3.00 0.938 2.06 0.00 1.44 40.9 6.90 166 0.867 12.9 4.85e+09 5.99e+08 2.39e+18 2.23e+03 1.55e+09 63.1 15.3 418 6.46 20.4
24.267687997755957 16 13.616094669972828 17.15177141921849 11.0 0.07322142355165896 5.0 8.0 4.0 3.3 4.0 1.8 3.00 0.938 2.06 0.00 1.44 40.9 6.90 166 0.867 12.9 4.85e+09 5.99e+08 2.39e+18 2.23e+03 1.55e+09 63.1 14.4 351 6.46 18.7
25.267687997755957 16 13.616094669972828 17.15177141921849 11.0 0.07322142355165896 5.0 8.0 4.0 3.3 4.0 1.8 3.00 0.938 2.06 0.00 1.44 40.9 6.90 166 0.867 12.9 4.85e+09 5.99e+08 2.39e+18 412 1.55e+09 63.1 13.7 342 6.46 18.5
26.267687997755957 16 13.616094669972828 17.15177141921849 11.0 0.07322142355165896 5.0 8.0 4.0 3.3 4.0 1.8 3.00 0.938 2.06 0.00 1.44 40.9 6.90 166 0.867 12.9 8.78e+07 5.74e+06 4.80e+14 57.8 2.19e+07 63.1 13.7 342 6.46 18.5
27.267687997755957 16 13.616094669972828 17.15177141921849 11.0 0.07322142355165896 5.0 8.0 4.0 3.3 4.0 1.8 3.00 0.938 2.06 0.00 1.44 40.9 6.90 166 0.867 12.9 8.78e+07 5.74e+06 4.80e+14 57.8 2.19e+07 63.1 13.7 342 6.46 18.5
28.267687997755957 16 13.616094669972828 17.15177141921849 11.0 0.07322142355165896 5.0 8.0 4.0 3.3 4.0 1.8 3.00 0.938 2.06 0.00 1.44 40.9 6.90 166 0.867 12.9 8.78e+07 5.74e+06 4.80e+14 57.8 2.19e+07 63.1 13.7 342 6.46 18.5
29.267687997755957 16 13.616094669972828 17.15177141921849 11.0 0.07322142355165896 5.0 8.0 4.0 3.3 4.0 1.8 3.00 0.938 2.06 0.00 1.44 40.9 6.90 166 0.867 12.9 8.78e+07 5.74e+06 4.80e+14 57.8 2.19e+07 63.1 13.7 342 6.46 18.5
30.267687997755957 16 13.616094669972828 17.15177141921849 11.0 0.07322142355165896 5.0 8.0 4.0 3.3 4.0 1.8 3.00 0.938 2.06 0.00 1.44 40.9 6.90 166 0.867 12.9 8.78e+07 5.74e+06 4.80e+14 57.8 2.19e+07 63.1 13.7 342 6.46 18.5
31.267687997755957 19 12.376490805177426 17.89753481732756 13.0 0.05973837001279694 5.0 8.0 4.0 3.6 4.0 1.9 3.00 0.947 2.05 0.00 1.43 40.9 7.83 162 1.35 12.7 8.78e+07 4.83e+06 4.04e+14 9.80 2.01e+07 63.1 13.6 304 7.97 17.4
32.26768799775596 19 12.376490805177426 17.89753481732756 13.0 0.05973837001279694 5.0 8.0 4.0 3.6 4.0 1.9 3.00 0.947 2.05 0.00 1.43 40.9 7.83 162 1.35 12.7 8.78e+07 4.83e+06 4.04e+14 9.80 2.01e+07 63.1 15.1 335 7.97 18.3
