#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 475.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.41153833171151644 4 9.3145956123086 7.784971839875494 3.0 0.09993684906247145 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.4115383317115164 4 9.3145956123086 7.784971839875494 3.0 0.09993684906247145 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.101 0.100 2.82e-07 0.100 0.000531 1.37e+03 1.14e+03 2.10e+05 1.36e+03 458 0.150 0.113 0.000630 0.100 0.0251
2.411538331711516 4 9.3145956123086 7.784971839875494 3.0 0.09993684906247145 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.101 0.100 2.82e-07 0.100 0.000531 1.23e+03 1.03e+03 1.52e+05 1.23e+03 389 0.150 0.113 0.000630 0.100 0.0251
3.411538331711516 7 5.614791647491712 7.642649906539388 5.0 0.10317040654533084 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 0.101 0.100 1.66e-07 0.100 0.000408 1.23e+03 591 3.81e+05 450 618 0.150 0.107 0.000360 0.100 0.0190
4.411538331711516 7 5.614791647491712 7.642649906539388 5.0 0.10317040654533084 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 0.101 0.100 1.66e-07 0.100 0.000408 450 145 2.76e+04 163 166 0.175 0.118 0.000987 0.100 0.0314
5.411538331711516 7 5.614791647491712 7.642649906539388 5.0 0.10317040654533084 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 0.101 0.100 1.66e-07 0.100 0.000408 584 387 4.42e+04 450 210 0.175 0.118 0.000987 0.100 0.0314
6.411538331711516 7 5.614791647491712 7.642649906539388 5.0 0.10317040654533084 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 0.101 0.100 1.66e-07 0.100 0.000408 584 387 4.42e+04 450 210 0.175 0.118 0.000987 0.100 0.0314
7.411538331711516 10 2.998658519814202 9.106333785353169 7.0 0.07236582918077607 4.0 6.0 3.2 2.0 3.0 1.4 3.00 0.900 2.10 0.00 1.45 0.101 0.100 1.38e-07 0.100 0.000372 584 271 6.44e+04 180 254 0.175 0.113 0.000729 0.100 0.0270
8.411538331711515 10 2.998658519814202 9.106333785353169 7.0 0.07236582918077607 4.0 6.0 3.2 2.0 3.0 1.4 3.00 0.900 2.10 0.00 1.45 0.101 0.100 1.38e-07 0.100 0.000372 584 271 6.44e+04 180 254 0.175 0.118 0.000843 0.100 0.0290
9.411538331711515 10 2.998658519814202 9.106333785353169 7.0 0.07236582918077607 4.0 6.0 3.2 2.0 3.0 1.4 3.00 0.900 2.10 0.00 1.45 0.101 0.100 1.38e-07 0.100 0.000372 584 269 6.52e+04 179 255 0.188 0.122 0.00126 0.100 0.0355
