#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 297.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.8348767515039375 4 8.241251342161643 10.197898772182334 3.0 0.09392343809071706 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.8348767515039375 4 8.241251342161643 10.197898772182334 3.0 0.09392343809071706 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.113 0.106 4.23e-05 0.105 0.00651 1.54e+03 1.21e+03 2.65e+05 1.43e+03 515 0.162 0.121 0.000761 0.112 0.0276
2.8348767515039377 4 8.241251342161643 10.197898772182334 3.0 0.09392343809071706 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.113 0.106 4.23e-05 0.105 0.00651 1.39e+03 1.10e+03 1.95e+05 1.29e+03 441 0.162 0.121 0.000761 0.112 0.0276
3.8348767515039377 7 6.73914779384546 13.15383221688751 5.0 0.0602679960876307 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 0.747 0.262 0.0671 0.113 0.259 1.39e+03 631 4.45e+05 450 667 0.747 0.271 0.0644 0.159 0.254
4.834876751503938 7 6.73914779384546 13.15383221688751 5.0 0.0602679960876307 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 0.747 0.262 0.0671 0.113 0.259 1.00e+03 253 1.35e+05 152 367 0.747 0.400 0.0779 0.463 0.279
5.834876751503938 7 6.73914779384546 13.15383221688751 5.0 0.0602679960876307 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 0.747 0.262 0.0671 0.113 0.259 1.82e+04 5.15e+03 5.23e+07 902 7.23e+03 0.747 0.400 0.0779 0.463 0.279
6.834876751503938 7 6.73914779384546 13.15383221688751 5.0 0.0602679960876307 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 0.747 0.262 0.0671 0.113 0.259 1.82e+04 5.15e+03 5.23e+07 902 7.23e+03 0.747 0.400 0.0779 0.463 0.279
7.834876751503938 10 7.328411921280197 15.690038627102712 7.0 0.05557862958330618 4.0 5.0 3.0 2.0 3.0 1.4 3.00 0.900 2.10 0.00 1.45 12.8 2.62 19.8 0.332 4.45 1.82e+04 3.61e+03 4.11e+07 300 6.41e+03 12.8 2.72 19.3 0.610 4.40
8.834876751503938 10 7.328411921280197 15.690038627102712 7.0 0.05557862958330618 4.0 5.0 3.0 2.0 3.0 1.4 3.00 0.900 2.10 0.00 1.45 12.8 2.62 19.8 0.332 4.45 1.82e+04 3.61e+03 4.11e+07 300 6.41e+03 20.1 4.66 48.3 0.610 6.95
9.834876751503938 10 7.328411921280197 15.690038627102712 7.0 0.05557862958330618 4.0 5.0 3.0 2.0 3.0 1.4 3.00 0.900 2.10 0.00 1.45 12.8 2.62 19.8 0.332 4.45 1.82e+04 4.00e+03 4.04e+07 254 6.36e+03 20.1 6.13 46.1 4.19 6.79
10.834876751503938 10 7.328411921280197 15.690038627102712 7.0 0.05557862958330618 4.0 5.0 3.0 2.0 3.0 1.4 3.00 0.900 2.10 0.00 1.45 12.8 2.62 19.8 0.332 4.45 2.35e+07 4.41e+06 6.92e+13 3.03e+03 8.32e+06 20.1 6.13 46.1 4.19 6.79
11.834876751503938 10 7.328411921280197 15.690038627102712 7.0 0.05557862958330618 4.0 5.0 3.0 2.0 3.0 1.4 3.00 0.900 2.10 0.00 1.45 12.8 2.62 19.8 0.332 4.45 2.35e+07 4.41e+06 6.92e+13 3.03e+03 8.32e+06 20.1 6.13 46.1 4.19 6.79
12.834876751503938 10 7.328411921280197 15.690038627102712 7.0 0.05557862958330618 4.0 5.0 3.0 2.0 3.0 1.4 3.00 0.900 2.10 0.00 1.45 12.8 2.62 19.8 0.332 4.45 2.35e+07 4.41e+06 6.92e+13 3.03e+03 8.32e+06 20.1 6.13 46.1 4.19 6.79
13.834876751503938 13 7.74162933934845 17.64469195558339 9.0 0.05792586429286744 5.0 5.0 3.1 2.1 3.0 1.4 3.00 0.923 2.08 0.00 1.44 62.2 8.62 292 0.747 17.1 2.35e+07 3.39e+06 5.56e+13 497 7.46e+06 62.2 11.3 279 5.93 16.7
14.834876751503938 13 7.74162933934845 17.64469195558339 9.0 0.05792586429286744 5.0 5.0 3.1 2.1 3.0 1.4 3.00 0.923 2.08 0.00 1.44 62.2 8.62 292 0.747 17.1 2.35e+07 3.39e+06 5.56e+13 497 7.46e+06 85.9 16.9 708 5.93 26.6
15.834876751503938 13 7.74162933934845 17.64469195558339 9.0 0.05792586429286744 5.0 5.0 3.1 2.1 3.0 1.4 3.00 0.923 2.08 0.00 1.44 62.2 8.62 292 0.747 17.1 2.35e+07 3.39e+06 5.56e+13 497 7.46e+06 85.9 21.6 1.02e+03 5.93 31.9
16.834876751503938 13 7.74162933934845 17.64469195558339 9.0 0.05792586429286744 5.0 5.0 3.1 2.1 3.0 1.4 3.00 0.923 2.08 0.00 1.44 62.2 8.62 292 0.747 17.1 2.35e+07 3.39e+06 5.56e+13 497 7.46e+06 85.9 25.1 1.00e+03 8.62 31.7
17.834876751503938 13 7.74162933934845 17.64469195558339 9.0 0.05792586429286744 5.0 5.0 3.1 2.1 3.0 1.4 3.00 0.923 2.08 0.00 1.44 62.2 8.62 292 0.747 17.1 6.54e+09 5.35e+08 3.27e+18 1.57e+03 1.81e+09 85.9 25.1 1.00e+03 8.62 31.7
18.834876751503938 13 7.74162933934845 17.64469195558339 9.0 0.05792586429286744 5.0 5.0 3.1 2.1 3.0 1.4 3.00 0.923 2.08 0.00 1.44 62.2 8.62 292 0.747 17.1 6.54e+09 5.35e+08 3.27e+18 1.57e+03 1.81e+09 85.9 25.1 1.00e+03 8.62 31.7
19.834876751503938 13 7.74162933934845 17.64469195558339 9.0 0.05792586429286744 5.0 5.0 3.1 2.1 3.0 1.4 3.00 0.923 2.08 0.00 1.44 62.2 8.62 292 0.747 17.1 6.54e+09 5.35e+08 3.27e+18 1.57e+03 1.81e+09 85.9 25.1 1.00e+03 8.62 31.7
20.834876751503938 13 7.74162933934845 17.64469195558339 9.0 0.05792586429286744 5.0 5.0 3.1 2.1 3.0 1.4 3.00 0.923 2.08 0.00 1.44 62.2 8.62 292 0.747 17.1 6.54e+09 5.35e+08 3.27e+18 1.57e+03 1.81e+09 85.9 25.1 1.00e+03 8.62 31.7
21.834876751503938 16 8.765473190768155 19.786299711043327 11.0 0.04371688808209405 6.0 5.0 3.0 1.9 3.0 1.4 3.00 0.938 2.06 0.00 1.44 205 30.0 3.39e+03 4.47 58.2 6.54e+09 4.34e+08 2.66e+18 543 1.63e+09 205 43.4 3.39e+03 19.2 58.3
22.834876751503938 16 8.765473190768155 19.786299711043327 11.0 0.04371688808209405 6.0 5.0 3.0 1.9 3.0 1.4 3.00 0.938 2.06 0.00 1.44 205 30.0 3.39e+03 4.47 58.2 6.54e+09 4.34e+08 2.66e+18 543 1.63e+09 368 62.5 1.00e+04 19.2 100
23.834876751503938 16 8.765473190768155 19.786299711043327 11.0 0.04371688808209405 6.0 5.0 3.0 1.9 3.0 1.4 3.00 0.938 2.06 0.00 1.44 205 30.0 3.39e+03 4.47 58.2 6.54e+09 4.34e+08 2.66e+18 543 1.63e+09 392 81.6 1.68e+04 19.2 130
24.834876751503938 16 8.765473190768155 19.786299711043327 11.0 0.04371688808209405 6.0 5.0 3.0 1.9 3.0 1.4 3.00 0.938 2.06 0.00 1.44 205 30.0 3.39e+03 4.47 58.2 6.54e+09 4.34e+08 2.66e+18 543 1.63e+09 392 97.4 2.07e+04 19.2 144
