#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 37.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.6276206503063901 4 13.167847801159288 11.277460070231566 3.0 0.17420837281641843 1.0 3.0 3.0 0.0 3.0 0.0 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.6276206503063901 4 13.167847801159288 11.277460070231566 3.0 0.17420837281641843 1.0 3.0 3.0 0.0 3.0 0.0 3.00 0.750 2.25 0.00 1.50 0.129 0.109 0.000181 0.104 0.0135 1.76e+03 1.26e+03 3.17e+05 1.41e+03 563 0.168 0.126 0.000940 0.118 0.0307
2.6276206503063904 4 13.167847801159288 11.277460070231566 3.0 0.17420837281641843 1.0 3.0 3.0 0.0 3.0 0.0 3.00 0.750 2.25 0.00 1.50 0.129 0.109 0.000181 0.104 0.0135 1.58e+03 1.14e+03 2.36e+05 1.27e+03 485 0.168 0.126 0.000940 0.118 0.0307
3.6276206503063904 7 13.812338662123592 14.388740452945106 5.0 0.137197729749642 2.0 6.0 3.4 1.3 3.0 1.1 3.00 0.857 2.14 0.00 1.46 1.14 0.478 0.224 0.129 0.473 1.58e+03 653 4.91e+05 450 700 1.14 0.487 0.216 0.168 0.464
4.62762065030639 7 13.812338662123592 14.388740452945106 5.0 0.137197729749642 2.0 6.0 3.4 1.3 3.0 1.1 3.00 0.857 2.14 0.00 1.46 1.14 0.478 0.224 0.129 0.473 2.00e+03 393 5.29e+05 146 727 1.50 0.780 0.269 0.852 0.519
5.62762065030639 7 13.812338662123592 14.388740452945106 5.0 0.137197729749642 2.0 6.0 3.4 1.3 3.0 1.1 3.00 0.857 2.14 0.00 1.46 1.14 0.478 0.224 0.129 0.473 5.54e+04 2.06e+04 6.48e+08 1.80e+03 2.55e+04 1.50 0.780 0.269 0.852 0.519
6.62762065030639 7 13.812338662123592 14.388740452945106 5.0 0.137197729749642 2.0 6.0 3.4 1.3 3.0 1.1 3.00 0.857 2.14 0.00 1.46 1.14 0.478 0.224 0.129 0.473 5.54e+04 2.06e+04 6.48e+08 1.80e+03 2.55e+04 1.50 0.780 0.269 0.852 0.519
7.62762065030639 10 13.365109769144581 17.01937132202081 7.0 0.12975010944500687 3.0 6.0 3.6 1.6 3.0 1.3 3.00 0.900 2.10 0.00 1.45 18.3 5.18 60.5 0.884 7.78 5.54e+04 1.44e+04 5.31e+08 295 2.30e+04 18.3 5.40 58.4 1.07 7.64
8.62762065030639 10 13.365109769144581 17.01937132202081 7.0 0.12975010944500687 3.0 6.0 3.6 1.6 3.0 1.3 3.00 0.900 2.10 0.00 1.45 18.3 5.18 60.5 0.884 7.78 5.54e+04 1.44e+04 5.31e+08 295 2.30e+04 48.5 10.1 238 1.25 15.4
9.62762065030639 10 13.365109769144581 17.01937132202081 7.0 0.12975010944500687 3.0 6.0 3.6 1.6 3.0 1.3 3.00 0.900 2.10 0.00 1.45 18.3 5.18 60.5 0.884 7.78 5.54e+04 1.49e+04 5.20e+08 240 2.28e+04 48.5 13.8 234 12.5 15.3
10.62762065030639 10 13.365109769144581 17.01937132202081 7.0 0.12975010944500687 3.0 6.0 3.6 1.6 3.0 1.3 3.00 0.900 2.10 0.00 1.45 18.3 5.18 60.5 0.884 7.78 6.16e+07 1.62e+07 7.17e+14 4.08e+03 2.68e+07 48.5 13.8 234 12.5 15.3
