#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 129.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.05365427674006762 4 9.31066922320257 9.47534497779682 3.0 0.060750254319362276 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.0536542767400676 4 9.31066922320257 9.47534497779682 3.0 0.060750254319362276 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.160 0.115 0.000898 0.101 0.0300 2.18e+03 1.34e+03 4.99e+05 1.37e+03 707 0.180 0.135 0.00172 0.130 0.0414
2.0536542767400676 4 9.31066922320257 9.47534497779682 3.0 0.060750254319362276 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.160 0.115 0.000898 0.101 0.0300 1.96e+03 1.22e+03 3.81e+05 1.23e+03 617 0.180 0.135 0.00172 0.130 0.0414
3.0536542767400676 7 10.717530661394665 13.034477042909339 5.0 0.04158710507317657 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 2.06 0.665 0.865 0.139 0.930 1.96e+03 696 6.14e+05 450 783 2.06 0.676 0.851 0.160 0.923
4.053654276740067 7 10.717530661394665 13.034477042909339 5.0 0.04158710507317657 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 2.06 0.665 0.865 0.139 0.930 2.77e+03 499 1.03e+06 136 1.01e+03 2.22 1.12 0.984 1.21 0.992
5.053654276740067 7 10.717530661394665 13.034477042909339 5.0 0.04158710507317657 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 2.06 0.665 0.865 0.139 0.930 1.39e+05 4.09e+04 4.31e+09 2.49e+03 6.57e+04 2.22 1.12 0.984 1.21 0.992
6.053654276740067 7 10.717530661394665 13.034477042909339 5.0 0.04158710507317657 3.0 4.0 2.0 1.3 2.0 1.2 3.00 0.857 2.14 0.00 1.46 2.06 0.665 0.865 0.139 0.930 1.39e+05 4.09e+04 4.31e+09 2.49e+03 6.57e+04 2.22 1.12 0.984 1.21 0.992
7.053654276740067 10 10.884537112653362 15.90054294677331 7.0 0.046386210964069904 4.0 5.0 2.4 1.8 2.0 1.3 3.00 0.900 2.10 0.00 1.45 14.2 3.70 26.5 1.08 5.15 1.39e+05 2.86e+04 3.27e+09 286 5.71e+04 14.2 4.02 24.5 2.03 4.95
8.053654276740067 10 10.884537112653362 15.90054294677331 7.0 0.046386210964069904 4.0 5.0 2.4 1.8 2.0 1.3 3.00 0.900 2.10 0.00 1.45 14.2 3.70 26.5 1.08 5.15 1.39e+05 2.86e+04 3.27e+09 286 5.71e+04 32.4 7.05 103 2.11 10.2
9.053654276740067 10 10.884537112653362 15.90054294677331 7.0 0.046386210964069904 4.0 5.0 2.4 1.8 2.0 1.3 3.00 0.900 2.10 0.00 1.45 14.2 3.70 26.5 1.08 5.15 1.39e+05 2.87e+04 3.26e+09 235 5.71e+04 32.4 9.46 105 8.81 10.2
10.053654276740067 10 10.884537112653362 15.90054294677331 7.0 0.046386210964069904 4.0 5.0 2.4 1.8 2.0 1.3 3.00 0.900 2.10 0.00 1.45 14.2 3.70 26.5 1.08 5.15 1.40e+07 3.04e+06 2.65e+13 2.24e+03 5.15e+06 32.4 9.46 105 8.81 10.2
11.053654276740067 10 10.884537112653362 15.90054294677331 7.0 0.046386210964069904 4.0 5.0 2.4 1.8 2.0 1.3 3.00 0.900 2.10 0.00 1.45 14.2 3.70 26.5 1.08 5.15 1.40e+07 3.04e+06 2.65e+13 2.24e+03 5.15e+06 32.4 9.46 105 8.81 10.2
12.053654276740067 10 10.884537112653362 15.90054294677331 7.0 0.046386210964069904 4.0 5.0 2.4 1.8 2.0 1.3 3.00 0.900 2.10 0.00 1.45 14.2 3.70 26.5 1.08 5.15 1.40e+07 3.04e+06 2.65e+13 2.24e+03 5.15e+06 32.4 9.46 105 8.81 10.2
13.053654276740067 13 11.507397348791198 18.516720284265798 9.0 0.04739040752028853 5.0 5.0 2.6 1.9 2.0 1.4 3.00 0.923 2.08 0.00 1.44 79.9 17.5 808 2.06 28.4 1.40e+07 2.34e+06 2.16e+13 450 4.65e+06 79.9 21.9 741 9.80 27.2
14.053654276740067 13 11.507397348791198 18.516720284265798 9.0 0.04739040752028853 5.0 5.0 2.6 1.9 2.0 1.4 3.00 0.923 2.08 0.00 1.44 79.9 17.5 808 2.06 28.4 1.40e+07 2.34e+06 2.16e+13 450 4.65e+06 190 35.4 2.89e+03 9.80 53.8
15.053654276740067 13 11.507397348791198 18.516720284265798 9.0 0.04739040752028853 5.0 5.0 2.6 1.9 2.0 1.4 3.00 0.923 2.08 0.00 1.44 79.9 17.5 808 2.06 28.4 1.40e+07 2.34e+06 2.16e+13 450 4.65e+06 208 49.0 5.18e+03 9.80 72.0
16.05365427674007 13 11.507397348791198 18.516720284265798 9.0 0.04739040752028853 5.0 5.0 2.6 1.9 2.0 1.4 3.00 0.923 2.08 0.00 1.44 79.9 17.5 808 2.06 28.4 1.40e+07 2.34e+06 2.16e+13 450 4.65e+06 208 59.7 5.18e+03 34.7 72.0
17.05365427674007 13 11.507397348791198 18.516720284265798 9.0 0.04739040752028853 5.0 5.0 2.6 1.9 2.0 1.4 3.00 0.923 2.08 0.00 1.44 79.9 17.5 808 2.06 28.4 1.29e+11 1.99e+10 2.04e+21 3.28e+03 4.51e+10 208 59.7 5.18e+03 34.7 72.0
18.05365427674007 13 11.507397348791198 18.516720284265798 9.0 0.04739040752028853 5.0 5.0 2.6 1.9 2.0 1.4 3.00 0.923 2.08 0.00 1.44 79.9 17.5 808 2.06 28.4 1.29e+11 1.99e+10 2.04e+21 3.28e+03 4.51e+10 208 59.7 5.18e+03 34.7 72.0
19.05365427674007 13 11.507397348791198 18.516720284265798 9.0 0.04739040752028853 5.0 5.0 2.6 1.9 2.0 1.4 3.00 0.923 2.08 0.00 1.44 79.9 17.5 808 2.06 28.4 1.29e+11 1.99e+10 2.04e+21 3.28e+03 4.51e+10 208 59.7 5.18e+03 34.7 72.0
20.05365427674007 13 11.507397348791198 18.516720284265798 9.0 0.04739040752028853 5.0 5.0 2.6 1.9 2.0 1.4 3.00 0.923 2.08 0.00 1.44 79.9 17.5 808 2.06 28.4 1.29e+11 1.99e+10 2.04e+21 3.28e+03 4.51e+10 208 59.7 5.18e+03 34.7 72.0
21.05365427674007 16 11.948766289781414 20.878793722570066 11.0 0.048278176790957625 6.0 6.0 2.8 2.3 2.0 1.5 3.00 0.938 2.06 0.00 1.44 145 37.1 2.48e+03 9.09 49.8 1.29e+11 1.62e+10 1.69e+21 1.45e+03 4.12e+10 208 71.4 4.83e+03 65.7 69.5
22.05365427674007 16 11.948766289781414 20.878793722570066 11.0 0.048278176790957625 6.0 6.0 2.8 2.3 2.0 1.5 3.00 0.938 2.06 0.00 1.44 145 37.1 2.48e+03 9.09 49.8 1.29e+11 1.62e+10 1.69e+21 1.45e+03 4.12e+10 366 89.3 1.03e+04 65.7 101
23.05365427674007 16 11.948766289781414 20.878793722570066 11.0 0.048278176790957625 6.0 6.0 2.8 2.3 2.0 1.5 3.00 0.938 2.06 0.00 1.44 145 37.1 2.48e+03 9.09 49.8 1.29e+11 1.62e+10 1.69e+21 1.45e+03 4.12e+10 476 107 1.92e+04 65.7 139
24.05365427674007 16 11.948766289781414 20.878793722570066 11.0 0.048278176790957625 6.0 6.0 2.8 2.3 2.0 1.5 3.00 0.938 2.06 0.00 1.44 145 37.1 2.48e+03 9.09 49.8 1.29e+11 1.62e+10 1.69e+21 1.45e+03 4.12e+10 494 125 2.82e+04 65.7 168
25.05365427674007 16 11.948766289781414 20.878793722570066 11.0 0.048278176790957625 6.0 6.0 2.8 2.3 2.0 1.5 3.00 0.938 2.06 0.00 1.44 145 37.1 2.48e+03 9.09 49.8 1.29e+11 1.62e+10 1.69e+21 769 4.12e+10 494 139 2.89e+04 90.9 170
26.05365427674007 16 11.948766289781414 20.878793722570066 11.0 0.048278176790957625 6.0 6.0 2.8 2.3 2.0 1.5 3.00 0.938 2.06 0.00 1.44 145 37.1 2.48e+03 9.09 49.8 6.74e+25 5.00e+24 2.82e+50 714 1.68e+25 494 139 2.89e+04 90.9 170
27.05365427674007 16 11.948766289781414 20.878793722570066 11.0 0.048278176790957625 6.0 6.0 2.8 2.3 2.0 1.5 3.00 0.938 2.06 0.00 1.44 145 37.1 2.48e+03 9.09 49.8 6.74e+25 5.00e+24 2.82e+50 714 1.68e+25 494 139 2.89e+04 90.9 170
28.05365427674007 16 11.948766289781414 20.878793722570066 11.0 0.048278176790957625 6.0 6.0 2.8 2.3 2.0 1.5 3.00 0.938 2.06 0.00 1.44 145 37.1 2.48e+03 9.09 49.8 6.74e+25 5.00e+24 2.82e+50 714 1.68e+25 494 139 2.89e+04 90.9 170
29.05365427674007 16 11.948766289781414 20.878793722570066 11.0 0.048278176790957625 6.0 6.0 2.8 2.3 2.0 1.5 3.00 0.938 2.06 0.00 1.44 145 37.1 2.48e+03 9.09 49.8 6.74e+25 5.00e+24 2.82e+50 714 1.68e+25 494 139 2.89e+04 90.9 170
30.05365427674007 16 11.948766289781414 20.878793722570066 11.0 0.048278176790957625 6.0 6.0 2.8 2.3 2.0 1.5 3.00 0.938 2.06 0.00 1.44 145 37.1 2.48e+03 9.09 49.8 6.74e+25 5.00e+24 2.82e+50 714 1.68e+25 494 139 2.89e+04 90.9 170
31.05365427674007 19 12.22344991183756 23.402842590843395 13.0 0.048665721072162334 7.0 6.0 2.9 2.2 3.0 1.5 3.00 0.947 2.05 0.00 1.43 293 63.1 6.56e+03 14.2 81.0 6.74e+25 4.21e+24 2.38e+50 373 1.54e+25 494 149 2.53e+04 115 159
32.05365427674007 19 12.22344991183756 23.402842590843395 13.0 0.048665721072162334 7.0 6.0 2.9 2.2 3.0 1.5 3.00 0.947 2.05 0.00 1.43 293 63.1 6.56e+03 14.2 81.0 6.74e+25 4.21e+24 2.38e+50 373 1.54e+25 606 173 3.63e+04 115 191
33.05365427674007 19 12.22344991183756 23.402842590843395 13.0 0.048665721072162334 7.0 6.0 2.9 2.2 3.0 1.5 3.00 0.947 2.05 0.00 1.43 293 63.1 6.56e+03 14.2 81.0 6.74e+25 4.21e+24 2.38e+50 373 1.54e+25 827 198 5.74e+04 115 239
34.05365427674007 19 12.22344991183756 23.402842590843395 13.0 0.048665721072162334 7.0 6.0 2.9 2.2 3.0 1.5 3.00 0.947 2.05 0.00 1.43 293 63.1 6.56e+03 14.2 81.0 6.74e+25 4.21e+24 2.38e+50 373 1.54e+25 937 222 8.28e+04 115 288
35.05365427674007 19 12.22344991183756 23.402842590843395 13.0 0.048665721072162334 7.0 6.0 2.9 2.2 3.0 1.5 3.00 0.947 2.05 0.00 1.43 293 63.1 6.56e+03 14.2 81.0 6.74e+25 4.21e+24 2.38e+50 373 1.54e+25 955 246 1.08e+05 115 329
36.05365427674007 19 12.22344991183756 23.402842590843395 13.0 0.048665721072162334 7.0 6.0 2.9 2.2 3.0 1.5 3.00 0.947 2.05 0.00 1.43 293 63.1 6.56e+03 14.2 81.0 6.74e+25 4.21e+24 2.38e+50 373 1.54e+25 955 266 1.11e+05 115 333
37.05365427674007 19 12.22344991183756 23.402842590843395 13.0 0.048665721072162334 7.0 6.0 2.9 2.2 3.0 1.5 3.00 0.947 2.05 0.00 1.43 293 63.1 6.56e+03 14.2 81.0 1.89e+49 9.96e+47 1.88e+97 789 4.34e+48 955 266 1.11e+05 115 333
38.05365427674007 19 12.22344991183756 23.402842590843395 13.0 0.048665721072162334 7.0 6.0 2.9 2.2 3.0 1.5 3.00 0.947 2.05 0.00 1.43 293 63.1 6.56e+03 14.2 81.0 1.89e+49 9.96e+47 1.88e+97 789 4.34e+48 955 266 1.11e+05 115 333
39.05365427674007 19 12.22344991183756 23.402842590843395 13.0 0.048665721072162334 7.0 6.0 2.9 2.2 3.0 1.5 3.00 0.947 2.05 0.00 1.43 293 63.1 6.56e+03 14.2 81.0 1.89e+49 9.96e+47 1.88e+97 789 4.34e+48 955 266 1.11e+05 115 333
40.05365427674007 19 12.22344991183756 23.402842590843395 13.0 0.048665721072162334 7.0 6.0 2.9 2.2 3.0 1.5 3.00 0.947 2.05 0.00 1.43 293 63.1 6.56e+03 14.2 81.0 1.89e+49 9.96e+47 1.88e+97 789 4.34e+48 955 266 1.11e+05 115 333
41.05365427674007 19 12.22344991183756 23.402842590843395 13.0 0.048665721072162334 7.0 6.0 2.9 2.2 3.0 1.5 3.00 0.947 2.05 0.00 1.43 293 63.1 6.56e+03 14.2 81.0 1.89e+49 9.96e+47 1.88e+97 789 4.34e+48 955 266 1.11e+05 115 333
