#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 418.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.01836637770717764 4 11.10827898962732 10.8060794954601 3.0 0.09920625721301521 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.0183663777071776 4 11.10827898962732 10.8060794954601 3.0 0.09920625721301521 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.200 0.129 0.00229 0.109 0.0478 2.72e+03 1.53e+03 8.69e+05 1.47e+03 932 0.208 0.156 0.00314 0.158 0.0561
2.018366377707178 4 11.10827898962732 10.8060794954601 3.0 0.09920625721301521 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.200 0.129 0.00229 0.109 0.0478 2.45e+03 1.39e+03 6.76e+05 1.33e+03 822 0.208 0.156 0.00314 0.158 0.0561
3.018366377707178 7 9.259979589977963 14.219529732066212 5.0 0.05780955858095967 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 2.34 0.759 0.911 0.200 0.955 2.45e+03 793 8.88e+05 450 942 2.34 0.775 0.889 0.208 0.943
4.018366377707178 7 9.259979589977963 14.219529732066212 5.0 0.05780955858095967 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 2.34 0.759 0.911 0.200 0.955 2.85e+03 508 1.09e+06 118 1.05e+03 2.64 1.30 1.11 1.43 1.05
5.018366377707178 7 9.259979589977963 14.219529732066212 5.0 0.05780955858095967 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 2.34 0.759 0.911 0.200 0.955 1.64e+05 4.83e+04 4.95e+09 2.57e+03 7.03e+04 2.64 1.30 1.11 1.43 1.05
6.018366377707178 7 9.259979589977963 14.219529732066212 5.0 0.05780955858095967 3.0 5.0 2.9 1.5 3.0 1.2 3.00 0.857 2.14 0.00 1.46 2.34 0.759 0.911 0.200 0.955 1.64e+05 4.83e+04 4.95e+09 2.57e+03 7.03e+04 2.64 1.30 1.11 1.43 1.05
7.018366377707178 10 9.850684849295689 16.134206197083838 7.0 0.06228973236200943 4.0 6.0 3.4 2.5 3.0 1.6 3.00 0.900 2.10 0.00 1.45 29.5 4.02 82.3 0.497 9.07 1.64e+05 3.38e+04 3.84e+09 287 6.20e+04 29.5 4.39 79.8 1.67 8.93
8.018366377707178 10 9.850684849295689 16.134206197083838 7.0 0.06228973236200943 4.0 6.0 3.4 2.5 3.0 1.6 3.00 0.900 2.10 0.00 1.45 29.5 4.02 82.3 0.497 9.07 1.64e+05 3.38e+04 3.84e+09 287 6.20e+04 34.9 7.65 171 1.67 13.1
