#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 93.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.42787115389680497 4 10.541640204624258 13.530464296715584 3.0 0.22552351982661029 1.0 3.0 3.0 0.0 3.0 0.0 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.427871153896805 4 10.541640204624258 13.530464296715584 3.0 0.22552351982661029 1.0 3.0 3.0 0.0 3.0 0.0 3.00 0.750 2.25 0.00 1.50 0.189 0.158 0.00164 0.171 0.0406 2.57e+03 1.91e+03 9.90e+05 2.32e+03 995 0.265 0.199 0.00218 0.187 0.0467
2.427871153896805 4 10.541640204624258 13.530464296715584 3.0 0.22552351982661029 1.0 3.0 3.0 0.0 3.0 0.0 3.00 0.750 2.25 0.00 1.50 0.189 0.158 0.00164 0.171 0.0406 2.31e+03 1.73e+03 7.63e+05 2.08e+03 873 0.265 0.199 0.00218 0.187 0.0467
3.427871153896805 7 10.065411595561255 14.319443873042532 5.0 0.106986328416093 2.0 6.0 4.0 1.3 4.0 1.2 3.00 0.857 2.14 0.00 1.46 1.70 0.399 0.339 0.185 0.582 2.31e+03 990 1.24e+06 450 1.11e+03 1.70 0.423 0.326 0.189 0.571
4.427871153896805 7 10.065411595561255 14.319443873042532 5.0 0.106986328416093 2.0 6.0 4.0 1.3 4.0 1.2 3.00 0.857 2.14 0.00 1.46 1.70 0.399 0.339 0.185 0.582 1.01e+03 254 1.37e+05 145 370 1.70 0.635 0.375 0.358 0.612
5.427871153896805 7 10.065411595561255 14.319443873042532 5.0 0.106986328416093 2.0 6.0 4.0 1.3 4.0 1.2 3.00 0.857 2.14 0.00 1.46 1.70 0.399 0.339 0.185 0.582 4.21e+04 7.85e+03 2.37e+08 910 1.54e+04 1.70 0.635 0.375 0.358 0.612
6.427871153896805 7 10.065411595561255 14.319443873042532 5.0 0.106986328416093 2.0 6.0 4.0 1.3 4.0 1.2 3.00 0.857 2.14 0.00 1.46 1.70 0.399 0.339 0.185 0.582 4.21e+04 7.85e+03 2.37e+08 910 1.54e+04 1.70 0.635 0.375 0.358 0.612
7.427871153896805 10 10.260790429792014 16.300099533076974 7.0 0.09799600637631291 3.0 7.0 4.2 3.1 4.0 1.8 3.00 0.900 2.10 0.00 1.45 24.5 4.14 69.3 0.256 8.32 4.21e+04 5.50e+03 1.73e+08 302 1.31e+04 24.5 4.31 67.9 0.560 8.24
8.427871153896806 10 10.260790429792014 16.300099533076974 7.0 0.09799600637631291 3.0 7.0 4.2 3.1 4.0 1.8 3.00 0.900 2.10 0.00 1.45 24.5 4.14 69.3 0.256 8.32 4.21e+04 5.50e+03 1.73e+08 302 1.31e+04 38.6 8.00 183 0.560 13.5
9.427871153896806 10 10.260790429792014 16.300099533076974 7.0 0.09799600637631291 3.0 7.0 4.2 3.1 4.0 1.8 3.00 0.900 2.10 0.00 1.45 24.5 4.14 69.3 0.256 8.32 4.21e+04 6.00e+03 1.70e+08 254 1.31e+04 38.6 11.0 182 5.59 13.5
10.427871153896806 10 10.260790429792014 16.300099533076974 7.0 0.09799600637631291 3.0 7.0 4.2 3.1 4.0 1.8 3.00 0.900 2.10 0.00 1.45 24.5 4.14 69.3 0.256 8.32 1.01e+08 1.54e+07 1.18e+15 3.20e+03 3.44e+07 38.6 11.0 182 5.59 13.5
11.427871153896806 10 10.260790429792014 16.300099533076974 7.0 0.09799600637631291 3.0 7.0 4.2 3.1 4.0 1.8 3.00 0.900 2.10 0.00 1.45 24.5 4.14 69.3 0.256 8.32 1.01e+08 1.54e+07 1.18e+15 3.20e+03 3.44e+07 38.6 11.0 182 5.59 13.5
12.427871153896806 10 10.260790429792014 16.300099533076974 7.0 0.09799600637631291 3.0 7.0 4.2 3.1 4.0 1.8 3.00 0.900 2.10 0.00 1.45 24.5 4.14 69.3 0.256 8.32 1.01e+08 1.54e+07 1.18e+15 3.20e+03 3.44e+07 38.6 11.0 182 5.59 13.5
13.427871153896806 13 10.26651645397965 18.67413565083029 9.0 0.09390621738558036 4.0 7.0 4.0 2.8 4.0 1.7 3.00 0.923 2.08 0.00 1.44 139 25.3 2.61e+03 0.358 51.1 1.01e+08 1.19e+07 9.31e+14 450 3.05e+07 139 30.5 2.46e+03 10.8 49.6
14.427871153896806 13 10.26651645397965 18.67413565083029 9.0 0.09390621738558036 4.0 7.0 4.0 2.8 4.0 1.7 3.00 0.923 2.08 0.00 1.44 139 25.3 2.61e+03 0.358 51.1 1.01e+08 1.19e+07 9.31e+14 450 3.05e+07 287 50.7 7.49e+03 10.8 86.5
15.427871153896806 13 10.26651645397965 18.67413565083029 9.0 0.09390621738558036 4.0 7.0 4.0 2.8 4.0 1.7 3.00 0.923 2.08 0.00 1.44 139 25.3 2.61e+03 0.358 51.1 1.01e+08 1.19e+07 9.31e+14 450 3.05e+07 301 70.9 1.23e+04 10.8 111
16.427871153896806 13 10.26651645397965 18.67413565083029 9.0 0.09390621738558036 4.0 7.0 4.0 2.8 4.0 1.7 3.00 0.923 2.08 0.00 1.44 139 25.3 2.61e+03 0.358 51.1 1.01e+08 1.19e+07 9.31e+14 450 3.05e+07 301 87.4 1.22e+04 13.8 110
17.427871153896806 13 10.26651645397965 18.67413565083029 9.0 0.09390621738558036 4.0 7.0 4.0 2.8 4.0 1.7 3.00 0.923 2.08 0.00 1.44 139 25.3 2.61e+03 0.358 51.1 1.47e+14 2.25e+13 3.03e+27 3.09e+03 5.50e+13 301 87.4 1.22e+04 13.8 110
18.427871153896806 13 10.26651645397965 18.67413565083029 9.0 0.09390621738558036 4.0 7.0 4.0 2.8 4.0 1.7 3.00 0.923 2.08 0.00 1.44 139 25.3 2.61e+03 0.358 51.1 1.47e+14 2.25e+13 3.03e+27 3.09e+03 5.50e+13 301 87.4 1.22e+04 13.8 110
19.427871153896806 13 10.26651645397965 18.67413565083029 9.0 0.09390621738558036 4.0 7.0 4.0 2.8 4.0 1.7 3.00 0.923 2.08 0.00 1.44 139 25.3 2.61e+03 0.358 51.1 1.47e+14 2.25e+13 3.03e+27 3.09e+03 5.50e+13 301 87.4 1.22e+04 13.8 110
