#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 213.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.36879735434265504 4 9.070832875130197 9.492009249686848 3.0 0.07970067302777349 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.368797354342655 4 9.070832875130197 9.492009249686848 3.0 0.07970067302777349 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.116 0.104 5.80e-05 0.101 0.00762 1.58e+03 1.19e+03 2.53e+05 1.37e+03 503 0.158 0.118 0.000751 0.108 0.0274
2.368797354342655 4 9.070832875130197 9.492009249686848 3.0 0.07970067302777349 2.0 3.0 1.5 1.0 1.0 1.0 3.00 0.750 2.25 0.00 1.50 0.116 0.104 5.80e-05 0.101 0.00762 1.42e+03 1.08e+03 1.85e+05 1.23e+03 430 0.158 0.118 0.000751 0.108 0.0274
3.368797354342655 7 6.3831526420709865 12.334488419453582 5.0 0.05107714452062723 3.0 4.0 2.6 1.3 3.0 1.1 3.00 0.857 2.14 0.00 1.46 0.435 0.186 0.0202 0.106 0.142 1.42e+03 618 4.27e+05 450 653 0.435 0.194 0.0191 0.116 0.138
4.3687973543426555 7 6.3831526420709865 12.334488419453582 5.0 0.05107714452062723 3.0 4.0 2.6 1.3 3.0 1.1 3.00 0.857 2.14 0.00 1.46 0.435 0.186 0.0202 0.106 0.142 652 202 6.52e+04 155 255 0.451 0.266 0.0256 0.326 0.160
5.3687973543426555 7 6.3831526420709865 12.334488419453582 5.0 0.05107714452062723 3.0 4.0 2.6 1.3 3.0 1.1 3.00 0.857 2.14 0.00 1.46 0.435 0.186 0.0202 0.106 0.142 6.90e+03 2.20e+03 7.92e+06 587 2.81e+03 0.451 0.266 0.0256 0.326 0.160
6.3687973543426555 7 6.3831526420709865 12.334488419453582 5.0 0.05107714452062723 3.0 4.0 2.6 1.3 3.0 1.1 3.00 0.857 2.14 0.00 1.46 0.435 0.186 0.0202 0.106 0.142 6.90e+03 2.20e+03 7.92e+06 587 2.81e+03 0.451 0.266 0.0256 0.326 0.160
7.3687973543426555 10 6.4188136565556375 15.043222901277906 7.0 0.04979341498168084 4.0 6.0 3.0 2.0 3.0 1.4 3.00 0.900 2.10 0.00 1.45 8.18 2.00 11.0 0.232 3.32 6.90e+03 1.54e+03 6.41e+06 295 2.53e+03 8.18 2.05 10.8 0.391 3.29
8.368797354342655 10 6.4188136565556375 15.043222901277906 7.0 0.04979341498168084 4.0 6.0 3.0 2.0 3.0 1.4 3.00 0.900 2.10 0.00 1.45 8.18 2.00 11.0 0.232 3.32 6.90e+03 1.54e+03 6.41e+06 295 2.53e+03 12.5 3.25 20.9 0.399 4.57
