#####################################################################
# Alchemist log file - simulation started at: 2025-03-20T15:40+0000 #
#####################################################################
#
# seed = 149.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 0.00 0.00 0.00 0.00 0.00 NaN NaN NaN NaN NaN 500 500 0.00 500 0.00 NaN NaN NaN NaN NaN
0.6719238981516185 4 11.269958085014853 10.765405214057424 3.0 0.08725719414067941 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.101 0.101 0.00 0.101 0.00 450 113 5.06e+04 0.00 225 0.101 0.101 0.00 0.101 0.00
1.6719238981516185 4 11.269958085014853 10.765405214057424 3.0 0.08725719414067941 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.116 0.106 5.54e-05 0.104 0.00744 1.59e+03 1.21e+03 2.66e+05 1.41e+03 516 0.161 0.121 0.000772 0.111 0.0278
2.6719238981516185 4 11.269958085014853 10.765405214057424 3.0 0.08725719414067941 2.0 3.0 2.0 0.67 2.0 0.82 3.00 0.750 2.25 0.00 1.50 0.116 0.106 5.54e-05 0.104 0.00744 1.43e+03 1.10e+03 1.95e+05 1.27e+03 442 0.161 0.121 0.000772 0.111 0.0278
3.6719238981516185 7 8.113648346028269 11.945311327596809 5.0 0.05433754986573582 3.0 4.0 2.3 0.90 2.0 0.95 3.00 0.857 2.14 0.00 1.46 0.701 0.190 0.0510 0.102 0.226 1.43e+03 630 4.45e+05 450 667 0.701 0.198 0.0497 0.106 0.223
4.6719238981516185 7 8.113648346028269 11.945311327596809 5.0 0.05433754986573582 3.0 4.0 2.3 0.90 2.0 0.95 3.00 0.857 2.14 0.00 1.46 0.701 0.190 0.0510 0.102 0.226 651 202 6.49e+04 152 255 0.701 0.272 0.0564 0.106 0.238
5.6719238981516185 7 8.113648346028269 11.945311327596809 5.0 0.05433754986573582 3.0 4.0 2.3 0.90 2.0 0.95 3.00 0.857 2.14 0.00 1.46 0.701 0.190 0.0510 0.102 0.226 1.11e+04 2.24e+03 1.57e+07 586 3.96e+03 0.701 0.272 0.0564 0.106 0.238
6.6719238981516185 7 8.113648346028269 11.945311327596809 5.0 0.05433754986573582 3.0 4.0 2.3 0.90 2.0 0.95 3.00 0.857 2.14 0.00 1.46 0.701 0.190 0.0510 0.102 0.226 1.11e+04 2.24e+03 1.57e+07 586 3.96e+03 0.701 0.272 0.0564 0.106 0.238
7.6719238981516185 10 7.917196110603267 14.809391775295634 7.0 0.053007208866652146 4.0 4.0 2.6 0.71 2.0 0.84 3.00 0.900 2.10 0.00 1.45 9.78 2.14 12.1 0.111 3.49 1.11e+04 1.57e+03 1.16e+07 298 3.41e+03 9.78 2.20 11.9 0.396 3.45
8.671923898151618 10 7.917196110603267 14.809391775295634 7.0 0.053007208866652146 4.0 4.0 2.6 0.71 2.0 0.84 3.00 0.900 2.10 0.00 1.45 9.78 2.14 12.1 0.111 3.49 1.11e+04 1.57e+03 1.16e+07 298 3.41e+03 16.1 3.73 30.4 0.396 5.51
