#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 274.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.27790760204499665 2 12.331497422185123 10.902285858441838 1.0 0.23767905606596468 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.2779076020449966 3 9.986119413837041 11.165871556070238 2.0 0.17746687932169508 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00473 0.00243 3.96e-06 0.00128 0.00199 0.00 0.00 0.00 0.00 0.00 0.00601 0.00558 5.48e-07 0.00601 0.000740 269 180 2.42e+04 269 155
2.277907602044997 6 9.840526437351187 11.877350882662732 3.0 0.048026344096553875 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.0572 0.0115 0.000506 0.00276 0.0225 171 76.4 8.01e+03 67.3 89.5 0.0572 0.0144 0.000454 0.00748 0.0213 269 141 1.47e+04 153 121
3.277907602044997 11 10.58993784538099 12.663686483480605 5.0 0.03804175784886684 6.0 4.0 2.4 1.1 3.0 1.0 3.00 0.455 0.873 0.00 0.934 1.61 0.237 0.264 0.00473 0.514 205 38.5 3.93e+03 21.2 62.7 1.61 0.257 0.256 0.0572 0.506 269 67.6 8.45e+03 42.4 91.9
4.277907602044997 17 11.584427713154607 14.747470037633473 8.0 0.04118339311386976 6.0 5.0 3.2 1.9 3.0 1.4 3.00 0.588 0.882 0.00 0.939 16.0 2.07 27.6 0.0562 5.25 58.1 12.6 392 1.11 19.8 16.0 2.33 26.8 0.104 5.18 269 35.6 4.77e+03 2.90 69.0
5.277907602044997 18 10.93440414645366 15.027307949306813 7.0 0.0413792242427737 6.0 5.0 3.1 1.9 3.0 1.4 5.00 1.00 1.88 0.500 1.37 16.0 1.98 26.1 0.0567 5.11 63.7 6.01 274 0.123 16.6 17.6 4.16 47.5 0.470 6.89 269 28.6 5.61e+03 0.184 74.9
6.277907602044997 21 10.080172058154133 15.491678217995936 8.0 0.04305251505604481 7.0 6.0 3.0 2.3 3.0 1.5 5.00 0.857 1.33 1.00 1.15 16.0 2.27 26.2 0.0572 5.11 76.1 9.26 395 0.486 19.9 36.1 8.05 127 0.939 11.3 269 29.5 4.46e+03 0.971 66.8
7.277907602044997 25 10.564404085706288 16.600905646121575 11.0 0.04647931549980777 7.0 6.0 3.4 2.2 3.0 1.5 6.00 0.840 1.64 1.00 1.28 19.6 3.44 37.4 0.104 6.11 54.7 7.19 245 0.302 15.7 33.6 7.46 105 1.03 10.3 269 24.0 3.55e+03 0.604 59.5
8.277907602044998 30 10.59996782975688 17.986529712442334 13.0 0.05223542929898937 7.0 6.0 4.0 2.7 4.0 1.6 6.00 0.800 1.54 0.00 1.24 118 10.1 550 0.579 23.5 103 9.63 418 0.817 20.4 118 16.5 660 6.20 25.7 269 26.9 3.84e+03 2.31 62.0
9.277907602044998 33 10.369357968841163 18.34005910067048 15.0 0.05663004167924587 7.0 8.0 4.4 3.6 4.0 1.9 6.00 0.939 1.56 1.00 1.25 130 13.5 943 0.653 30.7 82.4 6.91 248 1.17 15.8 138 31.1 1.96e+03 6.82 44.2 269 22.1 3.04e+03 1.99 55.2
10.277907602044998 34 10.320439063334009 18.590457210013135 14.0 0.058346103548313925 7.0 9.0 4.6 4.0 4.5 2.0 6.00 0.941 1.63 1.00 1.28 130 15.7 1.08e+03 0.735 32.9 87.1 6.01 255 0.269 16.0 240 45.8 4.82e+03 9.02 69.4 269 20.9 3.06e+03 0.880 55.3
11.277907602044998 35 10.366755741259551 18.839284070810805 16.0 0.060062165417381984 7.0 10 4.8 4.5 5.0 2.1 6.00 0.971 1.68 1.00 1.29 130 18.0 1.24e+03 0.817 35.2 87.7 6.70 260 0.525 16.1 329 67.4 8.75e+03 12.9 93.5 269 21.5 2.97e+03 0.915 54.5
12.277907602044998 36 10.641745156328751 19.16951471045162 16.0 0.056174751673792524 7.0 10 4.8 4.5 5.0 2.1 6.00 0.944 1.71 1.00 1.31 130 18.3 1.21e+03 0.995 34.7 109 6.38 342 1.47 18.5 648 77.4 1.80e+04 11.8 134 269 21.6 3.39e+03 2.46 58.2
13.277907602044998 38 10.444457957147787 19.51812476999358 17.0 0.057520797541654026 7.0 10 5.0 4.6 5.0 2.2 6.00 0.921 1.64 1.00 1.28 269 24.5 2.81e+03 1.39 53.0 109 6.00 331 0.810 18.2 751 103 3.39e+04 11.8 184 269 20.4 3.27e+03 1.12 57.2
14.277907602044998 39 10.600895781073058 19.804879231969423 16.0 0.05903450274011861 7.0 10 5.0 4.7 5.0 2.2 6.00 0.974 1.66 1.00 1.29 269 26.4 2.89e+03 1.61 53.7 99.6 6.02 270 0.984 16.4 713 116 3.30e+04 12.9 182 269 20.2 2.92e+03 1.52 54.1
15.277907602044998 40 10.607340684740269 19.868274214623813 16.0 0.06054820793858318 7.0 11 5.4 6.3 5.0 2.5 6.00 0.950 1.64 1.00 1.28 269 26.1 2.82e+03 1.61 53.1 112 5.70 331 0.800 18.2 915 126 5.01e+04 13.4 224 269 19.4 3.17e+03 1.25 56.3
16.277907602044998 41 10.484228807538543 20.1334265352616 17.0 0.062061913137047765 7.0 11 5.4 6.5 5.0 2.5 6.00 0.951 1.60 1.00 1.26 269 29.4 3.19e+03 1.62 56.5 113 5.65 328 0.557 18.1 931 140 6.37e+04 14.6 252 269 19.5 3.13e+03 0.856 56.0
17.277907602044998 42 10.466058655458923 20.522460208944523 17.0 0.05367957920576204 8.0 11 5.3 6.8 5.0 2.6 6.00 0.952 1.75 1.00 1.32 329 36.5 5.25e+03 3.69 72.5 113 5.61 321 0.361 17.9 1.04e+03 155 6.82e+04 21.2 261 269 19.0 3.08e+03 0.733 55.5
18.277907602044998 42 10.466058655458923 20.522460208944523 17.0 0.05367957920576204 8.0 11 5.3 6.8 5.0 2.6 6.00 0.976 1.73 1.00 1.32 329 36.5 5.25e+03 3.69 72.5 113 5.46 312 0.653 17.7 1.18e+03 180 9.53e+04 21.2 309 269 19.0 3.04e+03 0.999 55.1
19.277907602044998 42 10.466058655458923 20.522460208944523 17.0 0.05367957920576204 8.0 11 5.3 6.8 5.0 2.6 6.00 0.976 1.73 1.00 1.32 329 36.5 5.25e+03 3.69 72.5 113 5.61 314 0.905 17.7 1.21e+03 195 1.16e+05 21.2 340 269 19.2 3.04e+03 1.08 55.2
20.277907602044998 42 10.466058655458923 20.522460208944523 17.0 0.05367957920576204 8.0 11 5.3 6.8 5.0 2.6 6.00 0.976 1.73 1.00 1.32 329 36.5 5.25e+03 3.69 72.5 113 5.64 318 0.709 17.8 1.51e+03 203 1.34e+05 21.2 366 269 19.3 3.07e+03 1.27 55.4
21.277907602044998 43 10.490861368816406 20.892101721593143 18.0 0.05495766442494685 8.0 11 5.3 6.8 5.0 2.6 6.00 0.953 1.71 1.00 1.31 329 43.0 6.94e+03 5.76 83.3 113 5.50 311 0.578 17.6 1.53e+03 221 1.67e+05 21.2 409 269 18.9 3.00e+03 0.893 54.8
22.277907602044998 43 10.490861368816406 20.892101721593143 18.0 0.05495766442494685 8.0 11 5.3 6.8 5.0 2.6 6.00 0.977 1.74 1.00 1.32 329 43.0 6.94e+03 5.76 83.3 114 5.49 313 0.688 17.7 1.53e+03 235 1.84e+05 21.2 429 269 18.9 3.01e+03 1.40 54.9
23.277907602044998 43 10.490861368816406 20.892101721593143 18.0 0.05495766442494685 8.0 11 5.3 6.8 5.0 2.6 6.00 0.977 1.74 1.00 1.32 329 43.0 6.94e+03 5.76 83.3 114 5.49 313 0.688 17.7 1.53e+03 243 1.95e+05 21.2 441 269 18.9 3.02e+03 0.990 54.9
24.277907602044998 43 10.490861368816406 20.892101721593143 18.0 0.05495766442494685 8.0 11 5.3 6.8 5.0 2.6 6.00 0.977 1.74 1.00 1.32 329 43.0 6.94e+03 5.76 83.3 114 5.50 316 0.627 17.8 1.83e+03 250 2.16e+05 21.2 465 269 19.0 3.03e+03 1.15 55.1
25.277907602044998 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.955 1.72 1.00 1.31 329 46.8 7.40e+03 6.20 86.0 114 5.37 310 0.589 17.6 1.85e+03 263 2.53e+05 22.0 503 269 18.6 2.97e+03 0.947 54.5
26.277907602044998 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 311 0.591 17.6 1.85e+03 273 2.68e+05 22.0 518 269 18.6 2.98e+03 1.24 54.6
27.277907602044998 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.36 311 0.591 17.6 1.85e+03 278 2.77e+05 22.0 527 269 18.6 2.98e+03 1.15 54.6
28.277907602044998 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 313 0.551 17.7 2.04e+03 282 2.93e+05 22.0 542 269 18.6 2.99e+03 1.18 54.7
29.277907602044998 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 313 0.551 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.18 54.7
30.277907602044998 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
31.277907602044998 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
32.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
33.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
34.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
35.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
36.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
37.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
38.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
39.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
40.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
41.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
42.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
43.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
44.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
45.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
46.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
47.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
48.277907602045 44 10.590519352588142 21.1878327061735 19.0 0.05623574964413166 8.0 11 5.3 6.6 5.0 2.6 6.00 0.977 1.79 1.00 1.34 329 46.8 7.40e+03 6.20 86.0 114 5.37 314 0.531 17.7 2.06e+03 292 3.26e+05 22.0 571 269 18.6 2.99e+03 1.11 54.7
