#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 178.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.7557314810100728 2 11.046934268160625 7.729773439026189 1.0 0.21036882853177769 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.7557314810100728 3 11.845475635073392 9.695224389612543 2.0 0.10670868123192609 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000858 5.41e-07 0.00128 0.000736 0.00 0.00 0.00 0.00 0.00 0.00129 0.000863 5.48e-07 0.00129 0.000740 269 180 2.42e+04 269 155
2.7557314810100726 6 13.536951342244814 9.633435464347809 3.0 0.06277130818031665 4.0 3.0 2.3 0.67 2.5 0.82 2.00 0.667 1.07 0.00 1.03 0.629 0.110 0.0648 0.00128 0.255 2.09e+04 5.27e+03 1.09e+08 67.3 1.04e+04 0.629 0.120 0.0625 0.0299 0.250 2.09e+04 3.60e+03 7.22e+07 202 8.50e+03
3.7557314810100726 9 13.888298777196816 11.64898631448768 4.0 0.05852360757174165 5.0 4.0 2.7 1.5 3.0 1.2 3.00 0.556 1.03 0.00 1.01 0.629 0.159 0.0661 0.00290 0.257 187 45.9 4.91e+03 0.0255 70.1 0.660 0.302 0.100 0.207 0.317 269 80.7 1.12e+04 0.0510 106
4.755731481010073 13 14.132351806490394 14.267418568681125 7.0 0.04295528525564079 6.0 5.0 2.9 1.4 3.0 1.2 4.00 0.692 1.40 0.00 1.18 13.3 1.99 20.5 0.0779 4.53 67.3 16.8 700 0.00143 26.5 13.3 2.19 19.9 0.207 4.46 269 49.3 7.67e+03 0.00287 87.6
5.755731481010073 17 13.520535724192872 15.897465345831964 9.0 0.04821052679414694 6.0 6.0 3.8 2.2 4.0 1.5 5.00 0.765 1.94 0.00 1.39 13.3 3.10 24.9 0.207 4.99 59.2 12.8 432 0.460 20.8 14.1 4.73 32.4 1.52 5.69 269 42.7 6.48e+03 0.509 80.5
6.755731481010073 19 13.906976916621973 16.43853452288522 10.0 0.04385073009610131 6.0 7.0 3.8 2.8 4.0 1.7 5.00 0.895 1.77 0.00 1.33 53.0 5.57 155 0.207 12.4 70.4 8.49 407 0.00770 20.2 53.0 13.5 264 10.0 16.3 269 32.8 5.86e+03 0.0133 76.5
7.755731481010073 22 13.83053534826626 16.851273406278725 11.0 0.050626120054892594 7.0 7.0 4.3 3.3 4.0 1.8 5.00 0.818 1.58 0.00 1.26 53.0 5.56 135 0.385 11.6 38.4 7.67 153 1.74 12.4 66.3 15.3 386 8.30 19.7 269 30.3 4.07e+03 1.87 63.8
8.005911510970227 27 13.431793810321903 18.208069512480012 14.0 0.054628921962999566 7.0 8.0 4.5 3.9 4.0 2.0 5.00 0.815 1.46 0.00 1.21 94.3 10.5 421 0.629 20.5 39.6 6.00 107 0.0179 10.3 94.3 21.6 672 12.1 25.9 269 26.0 3.57e+03 0.0225 59.8
9.005911510970227 29 13.20555545574857 18.844949790154793 16.0 0.058675508775073604 7.0 9.0 4.8 4.5 4.0 2.1 6.00 0.966 2.11 0.00 1.45 136 16.1 976 0.633 31.2 37.6 7.74 107 0.745 10.3 170 36.1 1.84e+03 21.0 42.9 269 29.7 3.48e+03 2.26 59.0
10.005911510970227 32 12.757741068037708 19.312961143745348 18.0 0.05738147797407346 7.0 10 5.2 6.2 5.0 2.5 6.00 0.906 1.83 0.00 1.35 136 16.7 932 3.13 30.5 42.4 8.11 120 4.08 11.0 231 50.4 4.06e+03 16.2 63.7 269 28.4 3.12e+03 4.84 55.8
11.005911510970227 33 12.40545766057289 19.431367184321896 17.0 0.055754477660235065 7.0 10 5.2 6.1 5.0 2.5 6.00 0.970 1.91 0.00 1.38 146 19.2 1.38e+03 4.17 37.2 35.8 5.75 82.5 0.955 9.08 315 74.1 7.57e+03 18.1 87.0 269 24.0 2.95e+03 2.51 54.3
12.005911510970227 35 12.957429022721357 20.09078416098396 18.0 0.05232624616677762 8.0 10 5.1 6.2 4.0 2.5 6.00 0.943 1.64 1.00 1.28 146 20.1 1.34e+03 4.45 36.5 43.0 7.67 123 0.826 11.1 330 89.5 1.10e+04 21.0 105 269 27.2 2.97e+03 2.48 54.5
13.005911510970227 37 12.797930437763068 20.400482431959666 19.0 0.05109690866112727 8.0 10 5.1 6.9 4.0 2.6 6.00 0.919 1.63 0.00 1.28 146 22.6 1.68e+03 4.17 41.0 34.5 6.84 93.1 1.21 9.65 482 98.0 1.52e+04 21.0 123 269 24.4 2.63e+03 2.43 51.3
14.005911510970227 39 12.833661183139021 21.15648017212968 19.0 0.050166251804790896 8.0 10 5.0 6.9 4.0 2.6 6.00 0.923 1.60 0.00 1.26 253 31.7 3.94e+03 4.45 62.8 35.4 6.02 77.8 2.10 8.82 717 119 2.71e+04 32.1 165 269 22.9 2.50e+03 3.09 50.0
15.005911510970227 40 12.812037876459769 21.465016928875464 19.0 0.051452565953631686 8.0 10 5.0 7.1 4.5 2.7 6.00 0.950 1.64 0.500 1.28 304 38.5 5.70e+03 5.63 75.5 39.5 5.57 62.6 1.94 7.91 779 144 3.82e+04 63.2 195 269 21.7 2.49e+03 3.25 49.9
16.00591151097023 40 12.812037876459769 21.465016928875464 19.0 0.051452565953631686 8.0 10 5.0 7.1 4.5 2.7 6.00 0.975 1.61 1.00 1.27 304 38.5 5.70e+03 5.63 75.5 48.6 4.95 75.5 2.76 8.69 786 183 6.07e+04 63.2 246 269 20.9 2.78e+03 3.45 52.7
17.00591151097023 41 12.637870245418856 21.77025801751581 20.0 0.05273888010247248 8.0 10 5.0 6.8 4.0 2.6 6.00 1.00 1.60 1.00 1.26 304 40.9 5.79e+03 6.80 76.1 47.7 5.41 87.9 2.30 9.37 1.04e+03 223 9.25e+04 94.3 304 269 22.5 2.87e+03 3.53 53.5
18.00591151097023 41 12.637870245418856 21.77025801751581 20.0 0.05273888010247248 8.0 10 5.0 6.8 4.0 2.6 6.00 0.976 1.67 1.00 1.29 304 43.3 6.47e+03 6.80 80.4 49.7 5.51 93.8 1.79 9.69 1.34e+03 240 1.33e+05 94.3 364 269 22.8 2.94e+03 2.58 54.3
19.00591151097023 41 12.637870245418856 21.77025801751581 20.0 0.05273888010247248 8.0 10 5.0 6.8 4.0 2.6 6.00 0.976 1.67 1.00 1.29 304 43.3 6.47e+03 6.80 80.4 50.2 5.74 97.6 2.06 9.88 1.54e+03 260 1.64e+05 94.3 405 269 23.0 3.00e+03 2.95 54.8
20.00591151097023 41 12.637870245418856 21.77025801751581 20.0 0.05273888010247248 8.0 10 5.0 6.8 4.0 2.6 6.00 0.976 1.67 1.00 1.29 304 43.3 6.47e+03 6.80 80.4 50.2 5.64 98.9 1.92 9.95 1.57e+03 271 1.91e+05 94.3 437 269 23.0 3.03e+03 2.99 55.0
21.00591151097023 41 12.637870245418856 21.77025801751581 20.0 0.05273888010247248 8.0 10 5.0 6.8 4.0 2.6 6.00 0.976 1.67 1.00 1.29 304 43.3 6.47e+03 6.80 80.4 51.2 5.65 103 1.92 10.1 1.77e+03 277 2.07e+05 94.3 455 269 23.1 3.08e+03 2.55 55.5
22.00591151097023 41 12.637870245418856 21.77025801751581 20.0 0.05273888010247248 8.0 10 5.0 6.8 4.0 2.6 6.00 0.976 1.67 1.00 1.29 304 43.3 6.47e+03 6.80 80.4 51.2 5.74 105 1.67 10.2 1.77e+03 277 2.07e+05 94.3 455 269 23.3 3.10e+03 2.60 55.7
23.00591151097023 41 12.637870245418856 21.77025801751581 20.0 0.05273888010247248 8.0 10 5.0 6.8 4.0 2.6 6.00 0.976 1.67 1.00 1.29 304 43.3 6.47e+03 6.80 80.4 51.2 5.76 105 1.67 10.2 1.77e+03 277 2.07e+05 94.3 455 269 23.3 3.10e+03 2.60 55.7
24.00591151097023 41 12.637870245418856 21.77025801751581 20.0 0.05273888010247248 8.0 10 5.0 6.8 4.0 2.6 6.00 0.976 1.67 1.00 1.29 304 43.3 6.47e+03 6.80 80.4 51.2 5.77 105 1.67 10.2 1.77e+03 277 2.07e+05 94.3 455 269 23.3 3.10e+03 2.60 55.7
25.00591151097023 41 12.637870245418856 21.77025801751581 20.0 0.05273888010247248 8.0 10 5.0 6.8 4.0 2.6 6.00 0.976 1.67 1.00 1.29 304 43.3 6.47e+03 6.80 80.4 51.2 5.77 105 1.67 10.2 1.77e+03 277 2.07e+05 94.3 455 269 23.3 3.10e+03 2.60 55.7
26.00591151097023 41 12.637870245418856 21.77025801751581 20.0 0.05273888010247248 8.0 10 5.0 6.8 4.0 2.6 6.00 0.976 1.67 1.00 1.29 304 43.3 6.47e+03 6.80 80.4 51.2 5.77 105 1.67 10.2 1.77e+03 277 2.07e+05 94.3 455 269 23.3 3.10e+03 2.60 55.7
27.00591151097023 41 12.637870245418856 21.77025801751581 20.0 0.05273888010247248 8.0 10 5.0 6.8 4.0 2.6 6.00 0.976 1.67 1.00 1.29 304 43.3 6.47e+03 6.80 80.4 51.2 5.77 105 1.67 10.2 1.77e+03 277 2.07e+05 94.3 455 269 23.3 3.10e+03 2.60 55.7
