#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 52.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.9071141864640386 2 12.35303228049238 10.844534834663929 1.0 0.2516080613432047 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.9071141864640386 3 10.762827931526333 9.104130825968948 2.0 0.06942800466161883 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00421 0.00226 2.86e-06 0.00128 0.00169 0.00 0.00 0.00 0.00 0.00 0.00549 0.00507 5.48e-07 0.00549 0.000740 269 180 2.42e+04 269 155
2.04423330866801 5 10.966027389271986 8.871315544188295 2.0 0.026881058999089023 4.0 2.0 1.6 0.30 2.0 0.55 1.00 0.200 0.200 0.00 0.447 0.0272 0.00654 0.000136 0.00128 0.0117 176 77.6 8.30e+03 67.3 91.1 0.0272 0.00738 0.000129 0.00421 0.0113 269 116 1.36e+04 135 117
3.04423330866801 9 11.41300463751302 10.262590524595414 5.0 0.03597632569331999 5.0 5.0 2.9 1.9 3.0 1.4 2.00 0.444 0.528 0.00 0.726 0.0272 0.00969 0.000144 0.00421 0.0120 234 62.9 6.74e+03 44.9 82.1 0.0314 0.0132 0.000179 0.00550 0.0134 269 95.8 1.16e+04 89.5 108
4.0442333086680105 12 11.945991627972019 11.22596295699096 7.0 0.03898099334111777 5.0 5.0 2.8 2.5 3.0 1.6 3.00 0.750 0.932 0.500 0.965 0.969 0.0882 0.0770 0.00306 0.277 41.3 13.4 353 0.0187 18.8 0.969 0.0956 0.0759 0.0137 0.276 269 50.4 6.55e+03 0.0280 80.9
5.0442333086680105 18 12.291149032257154 12.561314189391917 12.0 0.03407688755751572 7.0 7.0 3.2 3.4 3.0 1.8 5.00 0.722 1.74 0.00 1.32 0.969 0.119 0.0961 0.00472 0.310 42.6 16.8 302 18.3 17.4 0.990 0.191 0.133 0.00620 0.364 269 44.0 4.65e+03 18.3 68.2
6.0442333086680105 19 11.850352598337594 12.986222826615382 10.0 0.03597004797737771 7.0 7.0 3.3 3.0 3.0 1.7 5.00 0.842 2.03 0.00 1.42 9.35 0.720 4.76 0.00523 2.18 72.0 8.29 532 0.0421 23.1 10.3 1.33 9.41 0.0372 3.07 269 33.8 6.55e+03 0.0816 80.9
7.0442333086680105 22 11.348962428063096 13.992662064983978 12.0 0.034110309420584455 7.0 7.0 3.5 3.0 3.5 1.7 5.00 0.818 1.87 0.00 1.37 81.2 4.50 298 0.0144 17.3 71.4 10.6 413 0.814 20.3 81.2 5.62 299 0.321 17.3 269 33.1 4.74e+03 1.22 68.8
8.04423330866801 25 11.26503889798629 14.42163878888206 12.0 0.03876171525066415 6.0 8.0 4.3 4.1 5.0 2.0 5.00 0.840 1.81 0.00 1.34 81.2 4.55 266 0.0217 16.3 70.2 8.66 301 0.421 17.4 95.5 12.6 852 0.144 29.2 269 30.6 4.93e+03 1.84 70.2
9.04423330866801 27 10.885035740103135 15.261509669511009 14.0 0.03603937451517376 7.0 8.0 4.2 4.3 5.0 2.1 6.00 1.00 2.23 0.00 1.49 207 11.9 1.76e+03 0.0272 42.0 54.8 6.66 229 0.0708 15.1 207 24.0 2.58e+03 1.38 50.8 269 31.2 5.22e+03 0.129 72.3
10.04423330866801 30 10.811822257366169 16.184432437268715 14.0 0.04004374946130418 7.0 8.0 4.4 4.8 5.0 2.2 6.00 0.933 1.72 1.00 1.31 207 14.4 1.70e+03 0.0604 41.2 56.4 5.55 236 0.0359 15.4 409 55.4 1.14e+04 3.09 107 269 26.5 4.86e+03 0.0888 69.7
11.04423330866801 31 10.488439941367028 16.650607425589254 14.0 0.04073727912119573 7.0 8.0 4.3 4.9 5.0 2.2 6.00 0.935 1.80 1.00 1.34 207 15.4 1.67e+03 0.0836 40.8 55.0 5.98 169 0.261 13.0 423 66.3 1.64e+04 3.92 128 269 26.4 4.47e+03 0.392 66.8
12.04423330866801 35 10.676195477355929 18.035149686504106 16.0 0.04005137929738174 8.0 8.0 4.6 5.9 5.0 2.4 6.00 0.914 1.61 1.00 1.27 277 29.5 4.31e+03 0.498 65.7 56.9 8.46 292 0.700 17.1 428 96.8 2.27e+04 4.20 151 269 30.5 4.79e+03 0.894 69.2
13.04423330866801 38 10.450063237752866 19.39925264733001 17.0 0.041997190077996106 8.0 8.0 4.6 5.3 5.0 2.3 6.00 0.895 1.61 0.500 1.27 337 49.1 9.00e+03 1.18 94.9 57.0 5.89 162 0.298 12.7 647 127 3.60e+04 6.04 190 269 24.2 3.91e+03 0.608 62.6
14.006848049969093 41 10.34073137157012 20.143328558954668 20.0 0.04189604406496016 9.0 9.0 5.1 6.4 5.0 2.5 6.00 0.902 1.54 1.00 1.24 337 55.2 9.49e+03 1.39 97.4 56.4 5.98 180 0.273 13.4 1.02e+03 178 8.22e+04 7.87 287 269 23.3 3.65e+03 0.420 60.4
15.006848049969093 42 10.525208845986814 20.461498141158554 18.0 0.04291789879825187 9.0 9.0 5.0 6.2 5.0 2.5 6.00 0.976 1.68 1.00 1.30 337 56.0 9.28e+03 1.43 96.3 56.8 4.98 145 0.273 12.0 1.53e+03 249 1.92e+05 9.27 438 269 22.1 3.59e+03 0.455 59.9
16.006848049969093 44 10.619054028958962 20.874172669737177 19.0 0.04351878070448108 9.0 10 5.3 7.9 5.0 2.8 6.00 0.955 1.49 1.00 1.22 337 57.8 9.33e+03 1.62 96.6 56.9 5.25 177 0.344 13.3 2.51e+03 327 4.24e+05 9.27 651 269 21.5 3.53e+03 0.397 59.4
