#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 273.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8091937938893319 2 11.116076136823335 7.762954167475887 1.0 0.20026326844296463 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.8091937938893319 3 11.43346110394345 10.026032286853862 2.0 0.1488979182836551 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000858 5.41e-07 0.00128 0.000735 0.00 0.00 0.00 0.00 0.00 0.00129 0.000864 5.48e-07 0.00129 0.000740 269 180 2.42e+04 269 155
2.8091937938893317 6 12.353209865255815 9.913838725467517 3.0 0.050377162533956556 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.0923 0.0281 0.00184 0.00128 0.0429 1.96e+04 4.93e+03 9.57e+07 67.3 9.78e+03 0.0923 0.0527 0.00171 0.0744 0.0414 1.96e+04 3.38e+03 6.32e+07 202 7.95e+03
3.8091937938893317 9 12.252940592416188 10.076721345114919 4.0 0.03242927313332857 5.0 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 0.117 0.0317 0.00233 0.000755 0.0483 183 45.3 4.72e+03 0.0108 68.7 0.167 0.0604 0.00563 0.000755 0.0750 269 80.1 1.10e+04 0.0216 105
4.809193793889332 12 12.945879065318726 11.764638430731727 6.0 0.03205413098392991 6.0 5.0 2.5 1.5 2.5 1.2 4.00 0.750 1.48 0.00 1.22 0.234 0.0532 0.00542 0.00807 0.0736 67.3 18.3 977 0.00954 31.3 0.234 0.0847 0.00853 0.0597 0.0924 269 56.0 8.90e+03 0.0267 94.4
5.009761257612042 16 14.745082911839544 13.617063245207383 9.0 0.030380089889751348 7.0 6.0 3.1 2.3 3.0 1.5 4.00 0.750 1.27 0.00 1.13 3.23 0.251 0.636 0.0149 0.798 71.5 13.0 451 0.971 21.2 3.23 0.305 0.629 0.0597 0.793 269 43.2 6.74e+03 5.79 82.1
6.009761257612042 19 14.154464002258884 14.36114206365663 11.0 0.03407817165183593 7.0 7.0 3.3 2.9 3.0 1.7 4.00 0.842 1.36 0.00 1.17 8.73 0.706 4.32 0.0390 2.08 58.6 11.9 427 0.118 20.7 8.73 0.950 4.61 0.112 2.15 269 38.4 5.88e+03 0.419 76.7
7.009761257612042 19 14.154464002258884 14.36114206365663 8.0 0.03407817165183593 7.0 7.0 3.3 2.9 3.0 1.7 5.00 1.05 1.94 1.00 1.39 8.73 0.701 4.33 0.0223 2.08 55.6 5.45 235 0.00735 15.3 12.0 1.64 11.2 0.113 3.35 269 34.4 6.80e+03 0.0147 82.5
8.004914287298394 23 15.137512969153892 14.652831726814775 11.0 0.04125252357853823 7.0 7.0 3.6 3.2 4.0 1.8 5.00 0.826 1.33 1.00 1.15 8.73 0.603 3.59 0.0223 1.90 68.5 8.62 347 0.718 18.6 12.6 1.92 15.2 0.0527 3.90 269 31.7 5.02e+03 0.884 70.8
