#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 18.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5433766888254443 2 7.777281785738168 11.144344240160578 1.0 0.19657528226005383 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.5433766888254443 3 8.775054434162016 12.409649735902903 2.0 0.11642085687181501 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00767 0.00341 1.36e-05 0.00128 0.00369 0.00 0.00 0.00 0.00 0.00 0.00895 0.00853 5.48e-07 0.00895 0.000740 269 180 2.42e+04 269 155
2.543376688825444 6 9.291803723181223 13.051825653553811 3.0 0.046872300043256473 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 1.40 0.253 0.316 0.00464 0.562 157 72.9 7.18e+03 67.3 84.7 1.40 0.292 0.296 0.113 0.544 269 138 1.46e+04 146 121
3.543376688825444 9 11.429643513040483 13.20021654145159 4.0 0.04394035403795529 5.0 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 1.40 0.280 0.282 0.00201 0.531 181 45.1 4.40e+03 5.91 66.3 1.52 0.603 0.530 0.00928 0.728 269 80.0 1.04e+04 11.8 102
4.543376688825444 12 12.923493441984048 15.104566279025564 6.0 0.03671964656127466 6.0 4.0 2.5 1.5 3.0 1.2 4.00 0.750 1.48 0.00 1.22 21.0 2.04 35.9 0.0582 5.99 100 18.3 1.14e+03 0.0585 33.8 21.0 2.36 35.1 0.455 5.92 269 51.8 8.46e+03 0.241 92.0
5.543376688825444 16 13.64220446574728 16.14154106232026 8.0 0.039596990257735776 6.0 5.0 3.0 1.6 3.0 1.3 4.00 0.688 1.30 0.00 1.14 31.3 4.81 100 0.0620 10.0 71.1 14.4 651 0.800 25.5 31.3 6.59 116 0.455 10.8 269 43.8 6.98e+03 1.20 83.5
6.543376688825444 19 13.929587896150636 17.746162097706712 10.0 0.036617545290559016 7.0 5.0 3.3 2.1 4.0 1.4 4.00 0.789 1.51 0.00 1.23 75.0 9.10 342 0.116 18.5 57.1 11.8 397 0.302 19.9 75.0 15.6 477 1.11 21.8 269 41.7 6.50e+03 0.604 80.6
7.543376688825444 23 13.87924212865834 19.611499691899336 13.0 0.03636671842866116 8.0 6.0 3.2 2.7 3.0 1.7 4.00 0.783 1.45 0.00 1.20 107 17.1 1.05e+03 0.996 32.5 53.8 9.02 228 0.0411 15.1 107 29.9 1.54e+03 5.99 39.3 269 36.6 5.62e+03 0.0822 74.9
8.038966594157962 27 13.851366608809647 21.669705427995055 14.0 0.0423169520740369 9.0 6.0 3.3 2.7 3.0 1.6 4.00 0.852 1.52 0.00 1.23 277 38.8 5.01e+03 4.59 70.8 53.8 8.22 223 0.255 14.9 277 62.7 6.93e+03 19.0 83.3 269 31.8 4.90e+03 0.917 70.0
