#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 162.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.35354531594873984 2 7.897196676490163 8.647883813189123 1.0 0.17585605956220335 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.3535453159487398 3 9.23917645319055 10.637042541062677 2.0 0.0668748734595748 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000872 5.05e-07 0.00128 0.000710 0.00 0.00 0.00 0.00 0.00 0.00133 0.000907 5.48e-07 0.00133 0.000740 269 180 2.42e+04 269 155
2.3535453159487396 6 8.80068951715244 11.262415802075623 3.0 0.07518340793867925 4.0 3.0 2.3 0.67 2.5 0.82 2.00 0.667 1.07 0.00 1.03 0.492 0.0955 0.0387 0.00128 0.197 3.45e+03 897 2.91e+06 67.3 1.70e+03 0.492 0.122 0.0344 0.0792 0.186 3.45e+03 687 1.85e+06 202 1.36e+03
3.3535453159487396 9 8.848847577965673 12.724802380702139 5.0 0.041542032009378 5.0 4.0 2.4 1.5 3.0 1.2 3.00 0.556 1.03 0.00 1.01 6.03 0.745 3.95 0.0303 1.99 182 45.2 4.71e+03 0.0594 68.7 6.03 0.871 3.81 0.0736 1.95 269 80.1 1.10e+04 0.119 105
4.35354531594874 13 8.232995225268704 14.256386191300756 7.0 0.05397813464990766 5.0 6.0 3.4 3.3 3.0 1.8 3.00 0.615 1.09 0.00 1.04 6.03 0.979 3.19 0.0736 1.79 59.6 16.8 641 0.00841 25.3 6.52 1.54 5.26 0.601 2.29 269 49.7 7.39e+03 0.0168 86.0
5.35354531594874 18 7.284528089246674 15.096354469253875 9.0 0.04951977661312635 6.0 8.0 4.0 4.8 4.0 2.2 3.00 0.667 1.18 0.00 1.08 23.4 2.19 30.6 0.0761 5.54 44.9 10.6 237 0.339 15.4 23.4 3.76 36.7 0.524 6.06 269 37.7 5.43e+03 0.472 73.7
6.35354531594874 23 7.145796161119068 16.827823846582536 12.0 0.05468810561333564 7.0 8.0 4.0 4.9 4.0 2.2 4.00 0.783 1.63 0.00 1.28 38.6 5.02 119 0.492 10.9 40.0 7.74 146 0.410 12.1 38.6 7.68 136 1.17 11.6 269 32.4 4.88e+03 0.434 69.9
7.35354531594874 25 7.615290001329248 17.501428496683282 12.0 0.05028605381737852 7.0 8.0 4.0 4.5 4.0 2.1 4.00 1.00 1.67 0.00 1.29 143 10.5 870 0.767 29.5 42.8 7.09 220 0.00482 14.8 143 20.6 1.02e+03 3.14 32.0 269 29.2 4.94e+03 0.0288 70.3
8.35354531594874 26 7.6311066253523405 18.114237521052466 12.0 0.04349563012349146 7.0 8.0 3.9 4.6 4.0 2.1 4.00 0.962 1.32 1.00 1.15 303 21.7 4.13e+03 0.818 64.2 38.0 6.74 171 0.0254 13.1 303 44.2 5.52e+03 3.19 74.3 269 27.7 3.94e+03 0.0935 62.7
9.35354531594874 27 7.562165976775039 18.34999415358343 13.0 0.04516853897439498 7.0 8.0 4.1 5.0 4.0 2.2 4.00 0.926 1.30 1.00 1.14 303 21.9 3.97e+03 0.870 63.0 52.3 5.20 115 0.532 10.7 446 59.5 1.19e+04 4.09 109 269 24.4 3.46e+03 1.01 58.8
10.35354531594874 30 7.516124888173962 19.497597950464012 15.0 0.048350348747559876 8.0 9.0 4.3 5.4 4.5 2.3 4.00 0.900 1.40 0.00 1.18 303 37.7 7.52e+03 1.74 86.7 31.8 7.82 126 0.955 11.2 508 93.1 2.17e+04 5.29 147 269 30.5 3.42e+03 1.76 58.5
11.35354531594874 36 7.562384251464885 21.504267804467663 18.0 0.05002828921548692 9.0 10 4.8 6.8 5.0 2.6 4.00 0.806 1.42 0.00 1.19 325 60.0 1.09e+04 2.62 105 43.9 7.63 150 0.749 12.2 692 132 3.73e+04 29.7 193 269 26.8 3.25e+03 1.04 57.0
12.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 5.00 0.897 1.62 0.00 1.27 325 65.5 1.08e+04 3.14 104 40.3 5.65 104 0.486 10.2 1.31e+03 191 8.62e+04 48.1 294 269 22.4 2.83e+03 0.821 53.2
13.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 1.03 1.66 1.00 1.29 325 65.5 1.08e+04 3.14 104 46.9 5.53 124 0.312 11.1 1.65e+03 249 1.73e+05 67.9 416 269 23.7 3.21e+03 0.400 56.6
14.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 38.1 4.78 87.5 0.260 9.36 2.21e+03 298 2.83e+05 67.9 532 269 21.3 2.76e+03 0.358 52.5
15.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 46.0 5.78 116 1.51 10.8 2.42e+03 363 4.28e+05 67.9 654 269 24.5 3.14e+03 1.92 56.1
16.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 47.7 6.05 124 2.60 11.1 2.43e+03 393 5.24e+05 67.9 724 269 24.5 3.23e+03 4.42 56.8
17.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 48.8 5.88 129 2.38 11.4 2.62e+03 421 6.26e+05 67.9 791 269 24.1 3.30e+03 4.51 57.5
18.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.9 5.80 136 1.86 11.7 2.56e+03 417 6.12e+05 67.9 782 269 24.0 3.39e+03 2.48 58.2
19.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.72 136 1.55 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.8 3.39e+03 1.93 58.2
20.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.25 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.61 58.2
21.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.25 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.26 58.2
22.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
23.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
24.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
25.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
26.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
27.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
28.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
29.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
30.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
31.35354531594874 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
32.353545315948736 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
33.353545315948736 39 7.547292367763213 22.330169491841616 19.0 0.05419731331677749 9.0 10 4.9 6.8 5.0 2.6 4.00 0.974 1.60 1.00 1.27 325 65.5 1.08e+04 3.14 104 49.7 5.67 136 1.27 11.7 2.56e+03 417 6.12e+05 67.9 782 269 23.7 3.39e+03 1.30 58.2
