#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 102.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.7217514730637269 2 11.338562668420373 7.8885431610588554 1.0 0.17690865774202547 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.721751473063727 3 11.378800677401763 6.998257986753721 2.0 0.2343228340143099 1.0 2.0 2.0 0.0 2.0 0.0 1.00 0.667 0.333 1.00 0.577 0.00128 0.000859 5.38e-07 0.00128 0.000734 0.00 0.00 0.00 0.00 0.00 0.00129 0.000866 5.48e-07 0.00129 0.000740 269 180 2.42e+04 269 155
2.721751473063727 6 11.790201939950018 6.90657634280351 3.0 0.046548429495113376 3.0 3.0 2.0 1.2 2.0 1.1 2.00 0.667 1.07 0.00 1.03 0.00128 0.000431 4.35e-07 8.96e-06 0.000660 1.53e+04 3.85e+03 5.80e+07 67.3 7.62e+03 0.00130 0.000437 4.47e-07 8.96e-06 0.000669 1.53e+04 2.66e+03 3.82e+07 202 6.18e+03
3.721751473063727 11 12.024611983832555 6.089947739809054 5.0 0.03287352192974251 5.0 5.0 2.5 1.9 2.0 1.4 3.00 0.455 0.873 0.00 0.934 1.22 0.120 0.134 6.52e-06 0.366 1.30e+04 1.32e+03 1.69e+07 16.3 4.11e+03 1.22 0.129 0.133 6.53e-06 0.364 1.30e+04 1.23e+03 1.53e+07 32.6 3.91e+03
4.721751473063727 13 11.673610255614884 7.427887454732602 6.0 0.03885052591696842 5.0 5.0 2.8 1.9 2.0 1.4 4.00 0.846 1.47 0.00 1.21 1.22 0.190 0.196 1.14e-05 0.443 101 16.8 1.54e+03 0.00232 39.3 1.32 0.386 0.364 4.44e-05 0.603 269 44.0 8.19e+03 0.00921 90.5
5.721751473063727 15 11.463271457507016 8.364203144250492 8.0 0.03769997095760233 6.0 5.0 2.7 2.2 2.0 1.5 5.00 0.867 1.84 0.00 1.36 1.22 0.171 0.171 4.44e-05 0.414 71.8 10.2 678 0.000736 26.0 2.37 0.418 0.561 4.44e-05 0.749 269 41.9 8.08e+03 0.00208 89.9
6.721751473063727 18 11.801427696177523 10.118334139757899 9.0 0.03700278280400853 7.0 5.0 2.6 2.3 2.0 1.5 5.00 0.778 1.83 0.00 1.35 16.4 1.49 17.3 0.00103 4.16 56.2 13.2 592 0.000760 24.3 16.4 1.90 17.4 0.00232 4.17 269 39.9 6.63e+03 0.00191 81.4
7.721751473063727 22 11.808050230911356 12.367221421300343 11.0 0.04512671243316601 7.0 6.0 2.9 2.4 3.0 1.5 5.00 0.773 1.61 0.00 1.27 21.5 3.58 49.3 0.0101 7.02 58.3 10.7 405 0.000279 20.1 21.5 4.91 56.6 0.0434 7.52 269 34.6 5.50e+03 0.00179 74.1
8.721751473063726 26 10.673776061085318 14.039156505097885 14.0 0.03758711624971034 7.0 6.0 3.3 3.2 3.5 1.8 5.00 0.808 1.60 0.00 1.27 100 7.94 413 0.0839 20.3 56.0 8.00 223 0.00389 14.9 100 12.9 473 0.646 21.7 269 30.2 4.75e+03 0.0281 68.9
9.019651187045312 29 10.229170024995126 15.419159216886515 15.0 0.04061758082192322 8.0 7.0 3.6 3.9 3.0 2.0 5.00 0.862 1.84 0.00 1.36 117 14.3 904 0.466 30.1 56.1 8.01 182 0.0498 13.5 141 24.9 1.50e+03 2.36 38.7 269 28.8 4.22e+03 0.0997 64.9
10.019651187045312 31 10.219475318310346 16.307449817363015 16.0 0.0386063360184303 8.0 8.0 3.8 4.9 4.0 2.2 5.00 0.903 1.82 0.00 1.35 117 18.4 1.20e+03 0.826 34.7 56.1 7.48 147 1.13 12.1 172 40.9 3.26e+03 8.75 57.1 269 28.1 3.96e+03 2.09 63.0
11.012617012945547 33 10.244298769650472 17.0988256653874 17.0 0.041097067374458056 8.0 9.0 4.1 5.7 4.0 2.4 5.00 0.909 1.71 0.00 1.31 152 23.3 1.61e+03 1.15 40.1 56.1 5.85 149 0.0110 12.2 269 61.0 6.46e+03 10.6 80.4 269 26.5 4.03e+03 0.0144 63.5
12.012617012945547 35 10.454383096289108 17.618888536796003 19.0 0.043587798730485815 8.0 9.0 4.3 5.9 4.0 2.4 5.00 0.914 1.85 0.00 1.36 152 26.0 1.81e+03 1.22 42.6 56.1 6.26 131 1.39 11.5 365 80.6 1.25e+04 16.6 112 269 25.4 3.61e+03 1.74 60.1
13.012617012945547 38 10.145386842998832 18.7229322186636 21.0 0.04233531695236738 9.0 10 4.4 6.6 4.0 2.6 5.00 0.895 2.04 0.00 1.43 283 39.3 4.51e+03 5.14 67.1 56.1 6.33 116 1.22 10.8 414 108 2.08e+04 19.9 144 269 24.3 3.37e+03 1.97 58.0
14.012617012945547 39 10.25531022606602 19.084601475562824 21.0 0.04344940424058757 9.0 10 4.5 6.3 5.0 2.5 5.00 1.03 1.97 0.00 1.40 283 39.9 4.55e+03 7.93 67.5 56.1 5.63 115 0.851 10.7 647 162 4.75e+04 21.5 218 269 24.1 3.29e+03 1.62 57.4
15.012617012945547 41 10.44745899062221 19.672323501372652 21.0 0.04542296318412209 9.0 11 4.7 7.9 5.0 2.8 5.00 0.927 1.92 0.00 1.39 283 43.9 4.96e+03 8.24 70.4 56.1 5.49 112 0.855 10.6 947 177 7.25e+04 25.3 269 269 22.7 3.15e+03 1.41 56.1
16.012617012945547 41 10.44745899062221 19.672323501372652 22.0 0.04542296318412209 9.0 11 4.7 7.9 5.0 2.8 5.00 0.976 1.92 0.00 1.39 283 43.9 4.96e+03 8.24 70.4 56.1 5.36 110 1.44 10.5 959 208 1.02e+05 25.3 319 269 22.7 3.15e+03 1.97 56.1
17.012617012945547 42 10.447555267557716 20.049447319058107 23.0 0.04653084033495434 9.0 11 4.8 7.6 5.0 2.8 6.00 0.976 2.12 0.00 1.46 283 48.5 5.73e+03 9.22 75.7 56.1 5.51 107 1.47 10.3 1.68e+03 234 1.45e+05 38.0 381 269 22.5 3.09e+03 1.76 55.6
18.012617012945547 42 10.447555267557716 20.049447319058107 22.0 0.04653084033495434 9.0 11 4.8 7.6 5.0 2.8 6.00 0.976 2.12 0.00 1.46 341 51.0 6.94e+03 9.22 83.3 56.1 5.30 115 1.25 10.7 1.68e+03 274 1.99e+05 38.0 446 269 22.1 3.10e+03 1.95 55.7
19.012617012945547 42 10.447555267557716 20.049447319058107 22.0 0.04653084033495434 9.0 11 4.8 7.6 5.0 2.8 6.00 0.976 2.12 0.00 1.46 341 51.0 6.94e+03 9.22 83.3 56.1 5.41 115 1.25 10.7 1.80e+03 285 2.19e+05 38.0 468 269 22.3 3.10e+03 2.02 55.7
20.012617012945547 43 10.324109752732824 20.2144985099318 23.0 0.04763871748578658 9.0 12 5.1 9.3 5.0 3.1 6.00 0.977 2.07 0.00 1.44 341 55.3 7.58e+03 10.2 87.1 56.1 5.42 108 1.33 10.4 1.99e+03 303 2.45e+05 50.6 495 269 22.2 3.02e+03 2.05 55.0
21.012617012945547 43 10.324109752732824 20.2144985099318 23.0 0.04763871748578658 9.0 12 5.1 9.3 5.0 3.1 6.00 0.953 2.14 0.00 1.46 341 51.3 6.78e+03 10.2 82.3 56.1 5.52 123 0.974 11.1 2.14e+03 287 2.70e+05 62.5 519 269 21.6 3.04e+03 1.35 55.1
22.012617012945547 43 10.324109752732824 20.2144985099318 23.0 0.04763871748578658 9.0 12 5.1 9.3 5.0 3.1 7.00 0.977 2.36 0.00 1.54 341 51.3 6.78e+03 10.2 82.3 56.1 4.58 104 0.694 10.2 2.14e+03 305 2.90e+05 50.6 538 269 20.7 3.05e+03 1.01 55.2
23.012617012945547 44 10.293567349481732 20.581725271914728 24.0 0.04874659463661883 9.0 12 5.1 9.1 5.0 3.0 7.00 0.955 2.32 0.00 1.52 341 57.5 8.32e+03 13.3 91.2 56.1 5.03 104 1.26 10.2 2.14e+03 307 2.86e+05 58.5 535 269 21.3 2.97e+03 1.92 54.5
24.012617012945547 44 10.293567349481732 20.581725271914728 24.0 0.04874659463661883 9.0 12 5.1 9.1 5.0 3.0 7.00 0.977 2.35 0.00 1.53 341 57.5 8.32e+03 13.3 91.2 56.1 5.25 102 1.32 10.1 2.27e+03 316 3.01e+05 58.5 548 269 21.6 2.96e+03 2.32 54.4
25.012617012945547 44 10.293567349481732 20.581725271914728 24.0 0.04874659463661883 9.0 12 5.1 9.1 5.0 3.0 7.00 0.977 2.35 0.00 1.53 341 57.5 8.32e+03 13.3 91.2 56.1 5.13 103 1.32 10.1 2.27e+03 332 3.28e+05 58.5 573 269 21.5 2.97e+03 2.06 54.5
26.012617012945547 45 10.149134934115494 20.909342863439566 25.0 0.049854471787451074 9.0 12 5.0 9.3 5.0 3.0 7.00 1.00 2.32 0.00 1.52 341 61.5 8.85e+03 16.4 94.1 56.1 5.22 102 1.62 10.1 2.20e+03 351 3.38e+05 66.4 581 269 21.6 2.90e+03 2.02 53.9
27.012617012945547 45 10.149134934115494 20.909342863439566 25.0 0.049854471787451074 9.0 12 5.0 9.3 5.0 3.0 7.00 0.978 2.39 0.00 1.54 341 59.7 8.36e+03 16.4 91.4 56.1 4.99 100 1.13 10.0 2.53e+03 345 3.66e+05 66.4 605 269 21.1 2.93e+03 1.92 54.1
28.012617012945547 45 10.149134934115494 20.909342863439566 25.0 0.049854471787451074 9.0 12 5.0 9.3 5.0 3.0 7.00 0.978 2.39 0.00 1.54 341 59.7 8.36e+03 16.4 91.4 56.1 5.04 101 1.52 10.1 2.53e+03 359 4.09e+05 66.4 640 269 21.2 2.93e+03 2.02 54.2
29.012617012945547 45 10.149134934115494 20.909342863439566 25.0 0.049854471787451074 9.0 12 5.0 9.3 5.0 3.0 7.00 0.978 2.39 0.00 1.54 341 59.7 8.36e+03 16.4 91.4 56.1 5.09 102 1.52 10.1 2.53e+03 363 4.18e+05 66.4 647 269 21.3 2.93e+03 1.93 54.2
30.012617012945547 45 10.149134934115494 20.909342863439566 25.0 0.049854471787451074 9.0 12 5.0 9.3 5.0 3.0 7.00 0.978 2.39 0.00 1.54 341 59.7 8.36e+03 16.4 91.4 56.1 5.08 102 1.49 10.1 2.69e+03 366 4.35e+05 66.4 659 269 21.3 2.94e+03 1.93 54.3
31.012617012945547 45 10.149134934115494 20.909342863439566 25.0 0.049854471787451074 9.0 12 5.0 9.3 5.0 3.0 7.00 0.978 2.39 0.00 1.54 341 59.7 8.36e+03 16.4 91.4 56.1 5.09 102 1.43 10.1 2.69e+03 370 4.51e+05 66.4 671 269 21.3 2.95e+03 2.01 54.3
32.01261701294555 45 10.149134934115494 20.909342863439566 25.0 0.049854471787451074 9.0 12 5.0 9.3 5.0 3.0 7.00 0.978 2.39 0.00 1.54 341 59.7 8.36e+03 16.4 91.4 56.1 5.10 102 1.43 10.1 2.69e+03 370 4.51e+05 66.4 671 269 21.3 2.95e+03 2.01 54.3
33.01261701294555 45 10.149134934115494 20.909342863439566 25.0 0.049854471787451074 9.0 12 5.0 9.3 5.0 3.0 7.00 0.978 2.39 0.00 1.54 341 59.7 8.36e+03 16.4 91.4 56.1 5.10 102 1.43 10.1 2.69e+03 370 4.51e+05 66.4 671 269 21.3 2.95e+03 2.01 54.3
