#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:45+0000 #
#####################################################################
#
# seed = 458.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.09327924032333401 2 7.714292516454268 8.98730986986984 1.0 0.2160094627984664 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.093279240323334 3 9.915415723649124 8.484384390037603 2.0 0.133847839936201 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000889 4.64e-07 0.00128 0.000681 0.00 0.00 0.00 0.00 0.00 0.00138 0.000958 5.48e-07 0.00138 0.000740 269 180 2.42e+04 269 155
2.093279240323334 6 11.159834644160965 6.803619984826159 3.0 0.06275960997486248 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.00128 0.000457 4.10e-07 8.26e-05 0.000641 1.82e+03 488 7.89e+05 67.3 888 0.00145 0.000512 5.27e-07 8.26e-05 0.000726 1.82e+03 415 4.86e+05 202 697
3.093279240323334 11 11.71354103740646 7.329747943814208 6.0 0.060475624872537485 5.0 5.0 3.1 1.7 3.0 1.3 3.00 0.455 0.873 0.00 0.934 0.00990 0.00118 8.65e-06 6.25e-05 0.00294 1.57e+03 175 2.42e+05 17.0 492 0.00990 0.00120 8.65e-06 7.28e-05 0.00294 1.57e+03 192 2.16e+05 34.0 465
4.093279240323334 15 9.972051220759136 6.810937121008913 8.0 0.053145999836004466 6.0 6.0 3.3 1.7 3.0 1.3 5.00 0.800 2.03 0.00 1.42 0.00990 0.000920 6.39e-06 6.25e-05 0.00253 42.6 10.3 281 0.0146 16.8 0.0242 0.00322 4.53e-05 0.000154 0.00673 269 36.5 5.36e+03 0.0281 73.2
5.093279240323334 21 10.712575271353714 7.3002593405695 12.0 0.06113917474264399 6.0 8.0 4.0 3.8 4.0 1.9 5.00 0.667 1.63 0.00 1.28 0.0487 0.00504 0.000167 6.25e-05 0.0129 96.7 11.2 574 0.127 24.0 0.0487 0.00569 0.000169 0.000154 0.0130 269 27.3 3.95e+03 0.756 62.9
6.093279240323334 23 11.187545143678204 7.976823936891003 12.0 0.05370745604977476 6.0 8.0 4.3 4.1 5.0 2.0 7.00 1.00 2.73 0.00 1.65 1.15 0.0548 0.0575 0.000103 0.240 100 8.33 583 0.00384 24.1 1.15 0.0659 0.0575 0.000245 0.240 269 26.1 4.51e+03 0.00684 67.2
7.093279240323334 27 11.201356373535729 9.328612092162611 14.0 0.05904834150490148 6.0 8.0 4.1 4.1 4.0 2.0 7.00 0.852 2.44 0.00 1.56 3.51 0.192 0.490 0.000245 0.700 73.7 8.71 421 0.00620 20.5 3.51 0.241 0.524 0.000351 0.724 269 21.5 3.07e+03 0.00719 55.4
8.093279240323334 29 10.67220684889245 9.40005355933714 15.0 0.06342229272748677 6.0 8.0 4.3 4.2 5.0 2.0 7.00 0.897 2.31 0.00 1.52 3.51 0.179 0.458 0.000448 0.677 53.3 6.93 230 0.152 15.2 4.66 0.453 1.24 0.000448 1.12 269 22.1 3.12e+03 0.474 55.8
