#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:45+0000 #
#####################################################################
#
# seed = 441.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5455356814274264 2 12.027943092834228 11.462000961773263 1.0 0.1686423254421646 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.5455356814274264 3 11.292129707863984 9.309074960607314 2.0 0.08942534947085862 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0145 0.00568 5.81e-05 0.00128 0.00762 0.00 0.00 0.00 0.00 0.00 0.0158 0.0153 5.48e-07 0.0158 0.000740 269 180 2.42e+04 269 155
2.5455356814274266 6 11.643439497111073 8.643668981254413 3.0 0.04088022273989686 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.367 0.0641 0.0221 0.00128 0.149 147 70.3 6.61e+03 67.3 81.3 0.367 0.0689 0.0214 0.0151 0.146 269 137 1.45e+04 141 121
3.5455356814274266 9 13.103382075989247 10.026816565149945 4.0 0.036018707561802525 5.0 3.0 2.2 0.94 3.0 0.97 3.00 0.556 1.03 0.00 1.01 0.739 0.155 0.0674 0.00128 0.260 195 46.9 5.24e+03 0.0326 72.4 0.739 0.238 0.0672 0.270 0.259 269 81.5 1.14e+04 0.0652 107
4.545535681427427 13 13.71253716052055 11.78143210654968 6.0 0.04038527575208146 6.0 4.0 2.5 1.4 3.0 1.2 3.00 0.615 0.923 0.00 0.961 5.38 0.590 2.17 0.00374 1.47 89.9 16.8 929 0.00216 30.5 5.38 0.782 2.11 0.270 1.45 269 48.3 7.79e+03 0.00292 88.3
5.545535681427427 17 12.775563901934206 13.291868566652427 8.0 0.05082535483476634 6.0 7.0 3.8 4.6 3.0 2.1 3.00 0.706 1.10 0.00 1.05 5.38 0.857 2.35 0.148 1.53 50.5 12.6 347 0.0114 18.6 6.12 1.41 3.72 0.651 1.93 269 42.1 6.11e+03 0.0219 78.2
6.545535681427427 18 12.256053790407488 13.720324842760691 8.0 0.04427964150277122 6.0 7.0 3.8 4.7 3.5 2.2 3.00 0.889 1.28 0.500 1.13 5.38 0.970 2.44 0.209 1.56 72.1 11.2 464 0.00394 21.5 7.67 2.57 7.73 2.12 2.78 269 40.3 6.19e+03 1.19 78.7
7.545535681427427 22 11.885386767858762 15.123105411437997 10.0 0.03601246807831404 7.0 8.0 3.8 4.9 3.0 2.2 4.00 0.818 1.39 0.00 1.18 49.0 4.64 153 0.319 12.4 49.0 8.06 207 0.000146 14.4 49.0 6.76 148 2.73 12.2 269 32.7 4.98e+03 0.00159 70.6
8.545535681427427 25 12.248402339766226 16.037261902468437 11.0 0.04092325917990232 7.0 9.0 4.0 5.5 3.0 2.3 4.00 0.840 1.31 0.00 1.14 49.0 5.30 153 0.640 12.4 40.4 7.93 117 2.38 10.8 57.3 11.1 285 3.54 16.9 269 30.4 4.23e+03 4.23 65.1
