#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 137.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.8615734325330286 2 8.148038804953602 11.679356940034584 1.0 0.16076633398611165 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.8615734325330286 3 9.622635676573859 9.690286567994425 2.0 0.06251567669418313 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0224 0.00831 0.000148 0.00128 0.0122 0.00 0.00 0.00 0.00 0.00 0.0236 0.0232 5.48e-07 0.0236 0.000740 269 180 2.42e+04 269 155
2.861573432533029 6 9.678669977974222 9.136223670173296 3.0 0.031719971315648604 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.174 0.0331 0.00483 0.00128 0.0695 142 69.2 6.40e+03 67.3 80.0 0.174 0.0406 0.00439 0.0230 0.0663 269 136 1.45e+04 138 120
3.861573432533029 9 8.567206718209231 10.158375044963972 4.0 0.029882324428666923 5.0 3.0 2.2 0.94 3.0 0.97 3.00 0.556 1.03 0.00 1.01 3.46 0.416 1.30 0.00128 1.14 190 46.2 5.01e+03 0.0429 70.8 3.46 0.457 1.27 0.0847 1.13 269 80.9 1.12e+04 0.0857 106
4.002168891760105 13 7.552011526465656 11.530287240862972 6.0 0.038374694475039446 6.0 4.0 2.5 1.1 3.0 1.1 3.00 0.692 0.897 0.00 0.947 3.46 0.351 0.903 0.00128 0.950 67.3 20.6 684 0.00571 26.2 3.63 0.918 2.33 0.0847 1.53 269 57.0 7.61e+03 0.0114 87.3
5.002168891760105 16 7.540204042888947 12.948269304909873 9.0 0.035360944754969155 7.0 5.0 2.8 1.4 3.0 1.2 3.00 0.813 1.10 0.500 1.05 4.41 0.806 2.26 0.0129 1.50 50.5 12.7 319 1.73 17.9 8.04 1.63 6.02 0.184 2.45 269 47.2 6.95e+03 2.59 83.4
6.002168891760105 17 7.4007771224063035 13.120583748547242 8.0 0.03757100380215473 7.0 6.0 3.2 2.5 3.0 1.6 3.00 0.882 1.36 0.00 1.17 42.7 3.09 106 0.0224 10.3 55.3 10.2 378 0.0249 19.4 46.8 6.89 211 0.144 14.5 269 43.1 6.88e+03 0.0459 83.0
7.002168891760105 19 7.12457613213483 14.240638753311295 9.0 0.03499227038915356 7.0 7.0 3.5 3.6 3.0 1.9 4.00 0.895 1.54 0.00 1.24 181 12.3 1.76e+03 0.0847 41.9 40.4 8.12 241 0.00201 15.5 181 18.3 1.85e+03 0.231 43.0 269 38.2 6.39e+03 0.00388 80.0
8.002168891760105 20 6.536424874336994 14.039284340823594 10.0 0.03084500552776743 7.0 7.0 3.4 3.8 3.0 2.0 4.00 0.900 1.46 0.500 1.21 181 11.7 1.67e+03 0.0535 40.9 40.4 8.51 281 0.00405 16.8 228 40.3 6.10e+03 0.204 78.1 269 31.8 5.40e+03 0.00838 73.5
