#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 87.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.597421725859544 2 11.939190026355043 8.4221717325117 1.0 0.16341424174955746 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.597421725859544 3 11.360098391072407 10.613421609969338 2.0 0.09489191409690442 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000866 5.20e-07 0.00128 0.000721 0.00 0.00 0.00 0.00 0.00 0.00132 0.000888 5.48e-07 0.00132 0.000740 269 180 2.42e+04 269 155
2.597421725859544 6 11.814573595778839 9.303085116648429 3.0 0.042239630199447036 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.115 0.0211 0.00213 0.00128 0.0461 5.34e+03 1.37e+03 7.02e+06 67.3 2.65e+03 0.116 0.0594 0.00383 0.0620 0.0619 5.34e+03 1.00e+03 4.54e+06 202 2.13e+03
3.597421725859544 9 10.925538597142978 10.096675140592739 4.0 0.03194055770906278 4.0 3.0 2.0 0.75 2.0 0.87 3.00 0.556 1.03 0.00 1.01 3.80 0.436 1.59 0.000174 1.26 182 45.1 4.68e+03 0.0259 68.4 3.80 0.451 1.58 0.000174 1.26 269 80.0 1.10e+04 0.0517 105
4.597421725859544 11 10.038710994673142 11.662586941307957 6.0 0.03193537053356957 5.0 4.0 2.0 1.0 2.0 1.0 3.00 0.727 1.02 0.00 1.01 22.3 2.39 44.9 0.00128 6.70 134 20.2 2.05e+03 0.0844 45.2 22.3 3.09 43.7 0.00919 6.61 269 55.1 9.78e+03 0.142 98.9
5.597421725859544 13 9.715517685203944 13.302409090888018 7.0 0.03771392300375039 6.0 4.0 2.0 1.0 2.0 1.0 3.00 0.769 1.36 0.00 1.17 22.6 3.92 69.0 0.00912 8.31 75.1 16.8 947 0.00469 30.8 26.1 6.24 102 0.0246 10.1 269 53.7 8.67e+03 0.00939 93.1
6.597421725859544 17 8.967353150981857 15.096022570849936 9.0 0.03747087098154672 7.0 5.0 2.4 1.2 2.0 1.1 3.00 0.706 1.22 0.00 1.10 22.6 4.49 67.3 0.115 8.20 50.8 12.6 425 0.00466 20.6 48.7 10.3 215 0.128 14.7 269 44.0 6.81e+03 0.00933 82.5
7.597421725859544 21 9.220887362768963 17.147980809640337 11.0 0.03552731352877099 7.0 5.0 2.5 1.2 2.0 1.1 3.00 0.762 1.29 0.00 1.14 140 13.5 1.06e+03 0.128 32.5 50.5 10.1 248 0.0145 15.8 140 21.7 1.21e+03 2.26 34.7 269 38.4 5.67e+03 0.0283 75.3
8.597421725859544 26 10.598206097557592 18.889333658331363 14.0 0.0329938997545598 8.0 6.0 2.9 1.8 3.0 1.4 4.00 0.769 1.38 0.00 1.18 297 23.7 3.98e+03 0.824 63.1 53.7 8.08 213 0.261 14.6 297 39.4 4.85e+03 2.92 69.6 269 32.1 4.84e+03 0.330 69.6
9.597421725859544 28 10.64326977366 19.78426345540592 15.0 0.031962064690449044 8.0 6.0 2.9 1.8 3.0 1.4 4.00 0.893 1.58 0.00 1.26 301 34.5 6.43e+03 1.70 80.2 40.4 7.48 182 0.544 13.5 438 70.2 1.31e+04 5.12 114 269 32.0 4.69e+03 0.878 68.5
10.597421725859544 34 11.253551953813433 21.811766957021707 19.0 0.029100599926669614 9.0 7.0 3.4 2.3 3.0 1.5 5.00 0.794 1.56 0.00 1.25 303 41.7 7.66e+03 2.86 87.5 56.0 5.98 138 0.124 11.7 598 102 2.67e+04 7.73 163 269 26.6 3.89e+03 0.185 62.4
11.597421725859544 38 11.139130794584117 23.426955418522105 22.0 0.03252419991804251 9.0 7.0 3.6 2.3 4.0 1.5 5.00 0.895 1.88 0.00 1.37 303 53.5 8.44e+03 5.04 91.9 42.0 5.40 104 0.446 10.2 901 141 5.11e+04 18.4 226 269 25.4 3.68e+03 0.473 60.7
12.597421725859544 41 10.825775338253928 23.791501970458324 24.0 0.03509189991157218 9.0 8.0 4.0 3.4 4.0 1.9 5.00 0.902 1.94 0.00 1.39 305 59.8 9.52e+03 6.27 97.6 59.8 5.08 129 0.291 11.4 1.30e+03 190 1.04e+05 20.2 322 269 23.7 3.58e+03 0.546 59.8
13.597421725859544 43 10.956419437157747 23.84958604310404 25.0 0.036803699907258625 9.0 9.0 4.2 4.3 4.0 2.1 5.00 0.930 2.02 0.00 1.42 305 62.5 9.88e+03 6.27 99.4 59.8 5.13 125 0.370 11.2 1.84e+03 233 1.78e+05 20.2 422 269 23.0 3.48e+03 0.739 59.0
14.597421725859544 43 10.956419437157747 23.84958604310404 27.0 0.036803699907258625 9.0 9.0 4.2 4.3 4.0 2.1 6.00 0.977 2.21 0.00 1.49 305 62.5 9.88e+03 6.27 99.4 61.5 5.01 123 0.262 11.1 2.06e+03 285 2.77e+05 20.2 526 269 23.5 3.58e+03 0.523 59.9
15.597421725859544 43 10.956419437157747 23.84958604310404 27.0 0.036803699907258625 9.0 9.0 4.2 4.3 4.0 2.1 7.00 0.977 2.59 0.00 1.61 305 62.5 9.88e+03 6.27 99.4 62.8 5.13 127 0.391 11.3 2.30e+03 337 4.17e+05 20.2 645 269 23.8 3.65e+03 0.532 60.4
16.597421725859544 43 10.956419437157747 23.84958604310404 27.0 0.036803699907258625 9.0 9.0 4.2 4.3 4.0 2.1 7.00 0.977 2.59 0.00 1.61 305 62.5 9.88e+03 6.27 99.4 62.8 5.13 122 0.537 11.1 2.45e+03 376 5.46e+05 20.2 739 269 23.9 3.62e+03 0.730 60.2
17.597421725859544 43 10.956419437157747 23.84958604310404 27.0 0.036803699907258625 9.0 9.0 4.2 4.3 4.0 2.1 7.00 0.977 2.59 0.00 1.61 305 62.5 9.88e+03 6.27 99.4 62.8 5.13 123 0.489 11.1 2.69e+03 397 6.33e+05 20.2 795 269 23.9 3.64e+03 0.666 60.3
18.597421725859544 43 10.956419437157747 23.84958604310404 27.0 0.036803699907258625 9.0 9.0 4.2 4.3 4.0 2.1 7.00 0.977 2.59 0.00 1.61 305 62.5 9.88e+03 6.27 99.4 62.8 5.13 123 0.489 11.1 2.69e+03 408 6.81e+05 20.2 825 269 23.9 3.64e+03 0.666 60.3
19.597421725859544 43 10.956419437157747 23.84958604310404 27.0 0.036803699907258625 9.0 9.0 4.2 4.3 4.0 2.1 7.00 0.977 2.59 0.00 1.61 305 62.5 9.88e+03 6.27 99.4 62.8 5.13 123 0.489 11.1 2.69e+03 408 6.81e+05 20.2 825 269 23.9 3.64e+03 0.666 60.3
20.597421725859544 43 10.956419437157747 23.84958604310404 27.0 0.036803699907258625 9.0 9.0 4.2 4.3 4.0 2.1 7.00 0.977 2.59 0.00 1.61 305 62.5 9.88e+03 6.27 99.4 62.8 5.13 123 0.489 11.1 2.69e+03 408 6.81e+05 20.2 825 269 23.9 3.64e+03 0.666 60.3
