#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 22.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5214439879256261 2 9.091862086189241 7.670775766591064 1.0 0.23637791471028055 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.521443987925626 3 9.667811057168898 10.091300532492285 2.0 0.11866525602716237 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000857 5.42e-07 0.00128 0.000736 0.00 0.00 0.00 0.00 0.00 0.00129 0.000862 5.48e-07 0.00129 0.000740 269 180 2.42e+04 269 155
2.5214439879256263 6 8.245460141469147 9.264931625492531 3.0 0.0782483901460956 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 1.23 0.223 0.245 0.00128 0.495 2.35e+04 5.92e+03 1.38e+08 67.3 1.18e+04 1.23 0.259 0.229 0.109 0.478 2.35e+04 4.04e+03 9.14e+07 202 9.56e+03
3.5214439879256263 9 7.183678661467171 11.456893659946687 4.0 0.04330349823934516 5.0 3.0 2.2 0.94 3.0 0.97 3.00 0.556 1.03 0.00 1.01 19.5 2.39 41.4 0.00128 6.43 182 45.1 4.69e+03 0.00613 68.5 19.5 2.67 40.2 0.629 6.34 269 80.0 1.10e+04 0.0123 105
4.521443987925626 13 7.912174139813777 12.965495667906051 6.0 0.040724209987369316 6.0 5.0 2.6 2.3 3.0 1.5 3.00 0.615 0.923 0.00 0.961 27.1 3.74 77.9 0.0340 8.83 67.3 16.8 652 0.000967 25.5 27.1 5.54 96.2 0.0352 9.81 269 50.0 7.73e+03 0.00138 87.9
5.521443987925626 16 7.8545446548276 14.474254650091552 7.0 0.043332859815440515 7.0 5.0 2.9 2.7 3.0 1.6 4.00 0.813 1.50 0.00 1.22 27.1 4.75 83.3 0.0367 9.13 50.5 13.5 502 0.00134 22.4 46.6 10.4 203 0.351 14.2 269 48.2 7.31e+03 0.0434 85.5
6.521443987925626 16 7.8545446548276 14.474254650091552 7.0 0.043332859815440515 7.0 5.0 2.9 2.7 3.0 1.6 4.00 1.13 1.58 1.00 1.26 27.1 4.75 83.3 0.0367 9.13 53.8 3.60 193 3.70e-05 13.9 70.1 19.8 623 3.32 25.0 269 30.3 6.94e+03 5.55e-05 83.3
7.521443987925626 18 8.645751749925767 14.205497745989637 8.0 0.04874946729237058 7.0 6.0 3.0 2.7 3.0 1.6 4.00 0.833 1.32 0.500 1.15 27.1 4.23 75.8 0.0367 8.71 37.3 6.11 184 0.00953 13.6 74.0 17.4 689 0.124 26.2 269 28.8 5.02e+03 0.0241 70.8
8.521443987925625 22 9.77997144900626 15.930604825177523 12.0 0.042190359245983335 8.0 7.0 3.4 3.2 3.0 1.8 5.00 0.818 1.58 0.00 1.26 104 9.29 512 0.118 22.6 55.2 7.91 276 0.0741 16.6 104 23.0 1.19e+03 0.439 34.5 269 32.1 5.37e+03 0.114 73.3
