#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 130.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.388934944632793 2 7.895874782409486 8.64994182766087 1.0 0.17601348459321914 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.388934944632793 3 7.0777129672677965 9.784640285436419 2.0 0.13842532396762416 1.0 2.0 2.0 0.0 2.0 0.0 1.00 0.667 0.333 1.00 0.577 0.00128 0.000872 5.04e-07 0.00128 0.000710 0.00 0.00 0.00 0.00 0.00 0.00133 0.000907 5.48e-07 0.00133 0.000740 269 180 2.42e+04 269 155
2.388934944632793 6 7.236839573273479 9.33298222022435 3.0 0.03479703836247288 3.0 3.0 2.0 1.2 2.0 1.1 2.00 0.667 1.07 0.00 1.03 0.0306 0.00655 0.000144 0.00128 0.0120 3.44e+03 893 2.88e+06 67.3 1.70e+03 0.0306 0.00858 0.000128 0.00673 0.0113 3.44e+03 685 1.83e+06 202 1.35e+03
3.388934944632793 9 7.056161555811092 10.67070680194328 4.0 0.027429306676462793 5.0 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 0.247 0.0329 0.00653 0.00128 0.0808 217 49.6 6.19e+03 0.767 78.7 0.247 0.0404 0.00626 0.0112 0.0791 269 84.0 1.20e+04 1.53 109
4.388934944632793 12 5.837936100329828 11.484149187425928 6.0 0.02734805404531495 5.0 5.0 2.3 1.7 2.0 1.3 3.00 0.667 0.970 0.00 0.985 6.50 0.567 3.50 0.000816 1.87 118 18.4 1.49e+03 0.954 38.6 6.50 0.614 3.45 0.00576 1.86 269 51.1 8.68e+03 1.43 93.1
5.388934944632793 16 4.690284929184627 12.872422186855374 8.0 0.03044752872281848 6.0 6.0 2.9 2.5 2.0 1.6 3.00 0.688 1.16 0.00 1.08 6.50 0.507 2.65 0.00476 1.63 64.6 13.5 603 0.127 24.5 6.75 0.950 5.00 0.00966 2.24 269 43.9 6.93e+03 0.190 83.3
6.388934944632793 18 4.572936830517617 13.753743921242084 10.0 0.02834511656858539 6.0 6.0 3.1 3.0 3.0 1.7 4.00 0.889 1.63 0.00 1.28 59.9 3.78 199 0.00711 14.1 75.2 9.67 501 0.0326 22.4 59.9 4.97 197 0.0177 14.0 269 38.8 6.72e+03 0.0505 82.0
7.388934944632793 18 4.572936830517617 13.753743921242084 9.0 0.02834511656858539 6.0 6.0 3.1 3.0 3.0 1.7 4.00 1.00 1.76 0.500 1.33 59.9 3.78 199 0.00711 14.1 53.7 3.39 169 0.00572 13.0 66.4 9.40 406 0.0647 20.1 269 27.3 6.19e+03 0.0704 78.7
8.388934944632794 20 4.352272690848862 14.010694905531995 10.0 0.03149457396509488 6.0 6.0 3.3 2.9 3.0 1.7 4.00 0.850 1.50 0.00 1.23 59.9 3.41 179 0.00711 13.4 61.4 8.11 299 0.0474 17.3 68.1 16.6 861 0.0301 29.3 269 29.8 4.42e+03 0.0858 66.5
9.388934944632794 23 4.7081604736864335 15.355373309313178 12.0 0.029881720792313157 7.0 6.0 3.4 2.7 3.0 1.6 5.00 0.870 1.75 0.00 1.32 225 14.3 2.31e+03 0.0112 48.1 71.6 6.07 266 0.0146 16.3 225 25.8 2.66e+03 0.148 51.6 269 26.8 4.93e+03 0.0150 70.2
10.388934944632794 27 4.744277063723168 16.6737727759661 12.0 0.035078541799671965 7.0 7.0 3.7 3.0 4.0 1.7 5.00 0.852 1.59 0.00 1.26 225 20.7 2.86e+03 0.0306 53.4 74.6 8.40 317 0.0118 17.8 285 40.1 5.55e+03 0.181 74.5 269 31.0 5.05e+03 0.0237 71.1
11.388934944632794 30 5.3300181790182135 18.130923275215775 14.0 0.033793625125972275 8.0 7.0 3.6 3.2 4.0 1.8 5.00 0.900 1.40 1.00 1.18 264 36.2 5.87e+03 0.0740 76.6 112 8.39 505 0.0113 22.5 446 72.5 1.45e+04 1.27 120 269 29.0 4.72e+03 0.0172 68.7
12.388934944632794 30 5.3300181790182135 18.130923275215775 13.0 0.033793625125972275 8.0 7.0 3.6 3.2 4.0 1.8 5.00 1.00 1.59 1.00 1.26 264 36.2 5.87e+03 0.0740 76.6 111 4.85 440 0.000382 21.0 822 186 5.70e+04 18.6 239 269 20.2 4.19e+03 0.000574 64.7
13.388934944632794 32 5.474161165460521 18.10187202944601 14.0 0.036046533467703756 8.0 7.0 3.7 3.6 4.0 1.9 5.00 0.906 1.44 1.00 1.20 264 34.0 5.57e+03 0.0750 74.7 67.7 7.21 364 0.000240 19.1 975 183 8.31e+04 0.508 288 269 21.2 3.26e+03 0.000851 57.1
14.388934944632794 34 5.56472982783957 18.263695789748805 15.0 0.038299441809435245 8.0 7.0 3.8 3.5 4.0 1.9 5.00 0.912 1.42 1.00 1.19 264 32.2 5.29e+03 0.125 72.7 74.7 4.66 206 0.00875 14.4 1.09e+03 235 1.67e+05 0.757 408 269 19.1 3.57e+03 0.0124 59.7
15.388934944632794 35 5.722048853762907 18.38579452155022 16.0 0.03942589598030098 8.0 7.0 3.8 3.4 4.0 1.9 5.00 0.943 1.41 1.00 1.19 264 31.7 5.14e+03 0.141 71.7 74.7 4.18 235 0.0129 15.3 1.09e+03 229 1.63e+05 1.51 404 269 19.4 3.92e+03 0.0187 62.6
16.388934944632794 36 5.86023926126683 18.256028973788798 15.0 0.040552350151166726 8.0 7.0 4.1 3.8 4.0 2.0 5.00 0.972 1.40 1.00 1.18 264 30.8 5.02e+03 0.125 70.9 74.7 4.89 246 0.00934 15.7 1.10e+03 226 1.62e+05 2.06 403 269 21.7 3.96e+03 0.0180 62.9
17.388934944632794 38 5.773578370333907 19.166618139707342 15.0 0.04201844804213713 9.0 7.0 4.1 3.8 4.0 1.9 6.00 0.947 1.56 1.00 1.25 310 38.9 6.81e+03 0.158 82.5 74.7 5.87 234 0.0259 15.3 1.14e+03 238 1.50e+05 7.38 387 269 23.6 3.80e+03 0.0462 61.7
18.388934944632794 39 6.044172567387193 19.167205495150768 16.0 0.04312419667482494 9.0 7.0 4.1 3.7 4.0 1.9 6.00 0.949 1.47 1.00 1.21 310 37.9 6.67e+03 0.176 81.7 149 8.66 734 0.0256 27.1 1.11e+03 198 1.12e+05 6.26 335 269 21.8 3.62e+03 0.0512 60.1
19.388934944632794 39 6.044172567387193 19.167205495150768 16.0 0.04312419667482494 9.0 7.0 4.1 3.7 4.0 1.9 6.00 0.974 1.45 1.00 1.20 310 37.9 6.67e+03 0.176 81.7 124 5.31 542 0.000847 23.3 1.11e+03 207 1.22e+05 6.26 349 269 16.0 3.43e+03 0.00145 58.5
20.388934944632794 40 6.229623971088754 19.165602858964885 17.0 0.044229945307512765 9.0 7.0 4.2 3.7 5.0 1.9 6.00 0.950 1.43 1.00 1.20 310 37.0 6.53e+03 0.206 80.8 76.4 3.75 215 0.000931 14.7 1.42e+03 234 1.80e+05 4.43 424 269 17.2 3.53e+03 0.00168 59.4
21.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.951 1.45 1.00 1.20 310 36.5 6.38e+03 0.236 79.8 76.4 5.75 217 0.101 14.7 1.48e+03 235 1.89e+05 6.26 435 269 21.5 3.46e+03 0.134 58.8
22.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.5 5.77 217 0.105 14.7 1.48e+03 236 1.90e+05 6.26 436 269 21.6 3.46e+03 0.197 58.8
23.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.78 217 0.129 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.46e+03 0.293 58.8
24.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
25.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
26.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
27.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
28.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
29.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
30.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
31.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
32.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
33.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
34.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
35.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
36.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
37.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
38.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
39.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
40.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
41.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
42.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
43.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
44.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
45.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
46.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
47.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
48.388934944632794 41 6.510095062134783 19.322034566392826 18.0 0.04533569394020058 9.0 7.0 4.1 3.8 5.0 1.9 6.00 0.976 1.47 1.00 1.21 310 36.5 6.38e+03 0.236 79.8 76.4 5.77 216 0.127 14.7 1.50e+03 237 1.93e+05 6.26 439 269 21.6 3.45e+03 0.289 58.8
