#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 238.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.24383750902770784 2 7.683617030614927 10.940409452920797 1.0 0.22953169042677976 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.2438375090277078 3 10.118850891527403 10.735822740007947 2.0 0.1657696819515509 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00510 0.00256 4.86e-06 0.00128 0.00220 0.00 0.00 0.00 0.00 0.00 0.00638 0.00596 5.48e-07 0.00638 0.000740 269 180 2.42e+04 269 155
2.243837509027708 6 9.693938458401883 12.71253871874089 3.0 0.07518032651413695 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.0224 0.00872 0.000105 0.00319 0.0102 168 75.8 7.85e+03 67.3 88.6 0.0224 0.0108 7.84e-05 0.00746 0.00885 269 140 1.47e+04 152 121
3.243837509027708 11 8.480641099751224 13.77144285547276 5.0 0.05214706698124987 6.0 5.0 2.7 2.0 3.0 1.4 3.00 0.455 0.873 0.00 0.934 0.969 0.108 0.0823 0.0212 0.287 217 39.6 4.75e+03 7.83 68.9 0.969 0.125 0.0802 0.0275 0.283 269 68.7 9.63e+03 15.7 98.1
4.243837509027708 19 8.541329149521502 13.765073098168697 10.0 0.05261464134764034 7.0 7.0 3.3 3.0 3.0 1.7 4.00 0.579 1.15 0.00 1.07 2.63 0.254 0.397 0.0212 0.630 66.3 11.1 431 0.316 20.8 2.63 0.370 0.454 0.0311 0.674 269 31.7 4.39e+03 0.631 66.2
5.243837509027708 22 8.572752229356082 14.505342758160179 13.0 0.047762655339205415 7.0 7.0 3.7 3.2 4.0 1.8 4.00 0.818 1.39 0.00 1.18 17.8 1.18 14.5 0.0247 3.81 99.7 9.38 656 0.136 25.6 17.8 1.57 14.8 0.0682 3.85 269 28.8 5.12e+03 0.384 71.6
6.243837509027708 26 8.703361134354479 15.99622722944797 14.0 0.04526638255932941 7.0 7.0 3.8 3.2 4.0 1.8 5.00 0.885 2.03 0.00 1.42 120 7.32 573 0.0346 23.9 73.8 7.41 332 0.146 18.2 120 8.67 569 0.535 23.9 269 25.4 4.36e+03 0.218 66.0
7.243837509027708 30 8.871312275661701 16.790109229675952 15.0 0.05082398543031943 8.0 7.0 3.9 2.7 4.0 1.6 5.00 0.933 1.79 0.00 1.34 120 13.9 1.19e+03 0.0542 34.6 47.9 6.54 155 0.199 12.5 138 24.6 1.72e+03 0.693 41.5 269 25.0 3.70e+03 0.493 60.8
8.243837509027708 33 8.557380752193017 17.44091064714162 17.0 0.04704707848726034 8.0 8.0 4.2 3.7 4.0 1.9 5.00 0.879 1.55 0.00 1.24 305 22.3 3.67e+03 0.0703 60.6 45.5 4.21 98.2 0.342 9.91 305 43.1 5.57e+03 3.24 74.6 269 18.1 2.81e+03 0.634 53.1
