#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 314.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.2592921799967378 2 12.085916212957247 11.378025236533094 1.0 0.17394661168034 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.2592921799967378 3 12.610272993786538 9.782812929779771 2.0 0.11666902627397464 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0122 0.00494 4.00e-05 0.00128 0.00633 0.00 0.00 0.00 0.00 0.00 0.0135 0.0131 5.48e-07 0.0135 0.000740 269 180 2.42e+04 269 155
2.259292179996738 6 14.657313078687423 11.120066463037553 3.0 0.08172434727928841 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.0312 0.00769 0.000155 0.00128 0.0124 149 70.8 6.72e+03 67.3 82.0 0.0312 0.0118 0.000132 0.0129 0.0115 269 137 1.45e+04 142 121
3.259292179996738 9 15.39912865378087 11.884623073625448 4.0 0.055384236926282256 4.0 4.0 2.7 1.5 3.0 1.2 3.00 0.556 1.03 0.00 1.01 1.48 0.173 0.239 0.00128 0.489 198 47.2 5.36e+03 0.188 73.2 1.48 0.185 0.235 0.0312 0.485 269 81.9 1.15e+04 0.377 107
4.259292179996738 13 15.88558282304563 12.978205196894882 6.0 0.04133034647212712 5.0 6.0 3.5 2.8 4.0 1.7 4.00 0.692 1.40 0.00 1.18 23.6 1.94 42.5 0.00128 6.52 44.9 16.8 437 0.0551 20.9 23.6 2.18 41.8 0.0323 6.47 269 48.3 5.98e+03 0.221 77.3
5.259292179996738 16 14.93274164217424 14.81317665036478 8.0 0.037150292839918296 6.0 6.0 3.6 2.9 3.5 1.7 5.00 0.813 1.76 0.00 1.33 139 11.6 1.22e+03 0.0217 34.9 69.8 14.2 827 0.0119 28.8 139 13.3 1.21e+03 0.106 34.8 269 43.6 7.36e+03 0.0123 85.8
6.259292179996738 20 14.734659040492492 16.88719557911724 10.0 0.033676122437319565 7.0 6.0 3.4 3.1 3.0 1.8 5.00 0.750 1.67 0.00 1.29 247 22.8 3.75e+03 0.0623 61.3 54.5 11.8 412 0.804 20.3 247 34.6 4.59e+03 0.929 67.8 269 39.9 6.35e+03 1.21 79.7
7.259292179996738 23 14.320041591862504 18.886905651139145 12.0 0.032927788834831294 8.0 6.0 3.5 2.9 4.0 1.7 5.00 0.826 1.70 0.00 1.30 247 40.5 5.50e+03 0.294 74.1 55.8 10.2 295 0.454 17.2 386 70.4 1.12e+04 6.65 106 269 39.1 6.02e+03 1.05 77.6
8.259292179996738 26 14.48906575470741 20.547761175644148 13.0 0.03722271781328755 9.0 6.0 3.6 2.9 4.0 1.7 5.00 0.846 1.66 0.00 1.29 247 49.8 6.02e+03 1.52 77.6 56.0 7.74 234 0.0802 15.3 576 116 2.39e+04 24.2 155 269 34.6 5.49e+03 0.160 74.1
