#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 337.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5523256441650186 2 9.534003677336369 7.54381445585559 1.0 0.43684396850788476 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.5523256441650186 3 10.376079206667747 9.881148004943723 2.0 0.10589135877336094 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000857 5.43e-07 0.00128 0.000737 0.00 0.00 0.00 0.00 0.00 0.00129 0.000861 5.48e-07 0.00129 0.000740 269 180 2.42e+04 269 155
2.552325644165019 6 9.748123703440218 9.15824553895454 3.0 0.05209674147679947 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 1.31 0.231 0.280 0.00128 0.529 3.03e+04 7.61e+03 2.29e+08 67.3 1.51e+04 1.31 0.256 0.267 0.0747 0.517 3.03e+04 5.16e+03 1.52e+08 202 1.23e+04
3.552325644165019 9 10.523539773885835 10.841940220374271 4.0 0.038396922548446795 5.0 3.0 2.0 1.0 2.0 1.0 3.00 0.556 1.03 0.00 1.01 1.31 0.306 0.286 0.00128 0.535 183 45.3 4.72e+03 0.00694 68.7 1.38 0.605 0.457 0.201 0.676 269 80.1 1.10e+04 0.0139 105
4.552325644165019 13 9.801343197256665 13.228881298649524 6.0 0.03855982124185088 6.0 4.0 2.6 1.3 3.0 1.1 3.00 0.615 0.923 0.00 0.961 20.2 2.03 30.4 0.0740 5.51 67.3 16.8 700 0.000616 26.5 20.2 2.44 29.6 1.17 5.44 269 49.3 7.67e+03 0.000840 87.6
5.552325644165019 18 9.966759289532956 15.50100339981788 8.0 0.03495574944282015 6.0 5.0 2.7 2.2 3.0 1.5 3.00 0.667 1.06 0.00 1.03 131 9.42 949 0.270 30.8 62.0 11.9 371 0.00130 19.3 131 11.2 941 1.71 30.7 269 37.7 5.70e+03 0.958 75.5
6.552325644165019 21 9.758320319891565 17.220252943775655 11.0 0.035130339382685526 7.0 5.0 2.9 2.0 3.0 1.4 3.00 0.857 1.33 0.00 1.15 310 26.1 5.19e+03 1.17 72.1 50.5 9.21 271 0.134 16.5 310 36.6 5.73e+03 3.17 75.7 269 36.0 5.48e+03 0.268 74.0
7.552325644165019 27 9.781254524214447 19.241992091050548 14.0 0.04516757920630996 7.0 7.0 3.5 3.2 3.0 1.8 3.00 0.741 1.28 0.00 1.13 310 36.4 4.96e+03 1.86 70.4 50.5 8.19 149 0.417 12.2 441 64.5 1.17e+04 8.34 108 269 29.5 4.11e+03 0.617 64.1
8.55232564416502 29 9.916832977960592 20.074891216802815 15.0 0.042491123766845613 8.0 7.0 3.7 3.6 3.0 1.9 4.00 0.897 1.52 0.00 1.23 310 44.2 6.54e+03 2.14 80.9 50.5 6.24 142 1.12 11.9 531 107 2.47e+04 15.2 157 269 29.8 4.41e+03 1.46 66.4
9.55232564416502 35 10.5694266743509 22.13117873091634 17.0 0.04189122331984577 9.0 8.0 3.9 4.7 4.0 2.2 4.00 0.800 1.46 0.00 1.21 310 53.0 7.19e+03 3.56 84.8 50.5 5.91 139 0.213 11.8 743 139 3.91e+04 55.2 198 269 25.2 3.77e+03 0.292 61.4
10.55232564416502 36 10.51880703997851 22.250248646809283 18.0 0.043088115414698515 9.0 9.0 4.1 5.0 4.0 2.2 4.00 0.944 1.43 0.500 1.19 310 53.7 7.00e+03 5.95 83.7 50.5 5.41 116 1.03 10.8 864 193 7.72e+04 65.8 278 269 24.6 3.51e+03 1.16 59.3
11.55232564416502 38 10.245930556289963 22.9729307507271 19.0 0.04354909943108226 9.0 9.0 4.1 4.8 4.0 2.2 5.00 0.921 1.64 0.00 1.28 310 55.6 6.72e+03 11.8 82.0 50.5 5.46 98.1 2.31 9.90 1.18e+03 229 1.18e+05 70.4 344 269 23.9 3.28e+03 2.49 57.2
12.55232564416502 38 10.245930556289963 22.9729307507271 19.0 0.04354909943108226 9.0 9.0 4.1 4.8 4.0 2.2 5.00 0.974 1.65 0.500 1.28 310 55.6 6.72e+03 11.8 82.0 50.5 5.46 89.6 3.11 9.46 1.63e+03 266 1.86e+05 71.5 432 269 23.8 3.18e+03 3.52 56.4
13.55232564416502 38 10.245930556289963 22.9729307507271 19.0 0.04354909943108226 9.0 9.0 4.1 4.8 4.0 2.2 5.00 0.974 1.65 0.500 1.28 310 55.6 6.72e+03 11.8 82.0 50.5 5.46 93.4 3.49 9.67 1.71e+03 301 2.65e+05 71.5 515 269 24.0 3.26e+03 3.80 57.1
14.55232564416502 39 10.5062838946062 23.239746968196194 20.0 0.0445172836481342 9.0 9.0 4.2 4.4 4.0 2.1 5.00 0.949 1.63 0.00 1.28 310 55.1 6.56e+03 15.2 81.0 50.5 5.31 101 2.41 10.1 1.85e+03 317 3.18e+05 64.8 564 269 23.6 3.34e+03 2.71 57.8
15.55232564416502 39 10.5062838946062 23.239746968196194 20.0 0.0445172836481342 9.0 9.0 4.2 4.4 4.0 2.1 5.00 0.974 1.66 0.00 1.29 310 55.1 6.56e+03 15.2 81.0 50.5 5.31 98.9 3.06 9.95 2.00e+03 329 3.52e+05 64.8 593 269 23.6 3.30e+03 3.44 57.4
