#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:45+0000 #
#####################################################################
#
# seed = 375.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.6032395607708347 2 12.387065749873564 10.742911236811347 1.0 0.2819477905197775 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.6032395607708347 3 10.31872647466036 9.41910595813583 2.0 0.07406329884771157 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00344 0.00200 1.55e-06 0.00128 0.00124 0.00 0.00 0.00 0.00 0.00 0.00472 0.00429 5.48e-07 0.00472 0.000740 269 180 2.42e+04 269 155
2.6032395607708345 6 10.62999197952257 8.687066015458502 3.0 0.038060186782474525 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.174 0.0299 0.00495 0.00128 0.0704 185 79.9 8.93e+03 67.3 94.5 0.174 0.0311 0.00487 0.00409 0.0698 269 143 1.49e+04 160 122
3.6032395607708345 9 10.791763495082291 10.441083077134953 4.0 0.046020382959462036 5.0 5.0 2.7 2.0 2.0 1.4 3.00 0.556 1.03 0.00 1.01 3.20 0.376 1.12 0.00193 1.06 246 53.2 7.67e+03 0.798 87.6 3.20 0.415 1.10 0.00566 1.05 269 87.2 1.30e+04 1.60 114
4.6032395607708345 12 12.767375462180837 11.687367198600336 7.0 0.0377314372967735 6.0 5.0 2.7 1.9 2.0 1.4 5.00 0.833 2.15 0.00 1.47 6.59 0.831 4.12 0.00269 2.03 67.3 18.0 947 0.00504 30.8 6.59 1.13 4.52 0.00687 2.13 269 55.6 8.86e+03 0.0138 94.1
5.6032395607708345 16 13.426667731220636 13.50984350057832 10.0 0.04076798077406073 7.0 6.0 3.0 2.0 3.0 1.4 5.00 0.688 1.83 0.00 1.35 63.1 4.72 246 0.00455 15.7 71.1 15.0 604 0.239 24.6 63.1 5.76 242 0.185 15.6 269 48.6 7.44e+03 1.25 86.2
6.6032395607708345 20 13.154508248490012 15.824773671255404 12.0 0.042722366489427156 8.0 6.0 3.2 2.2 3.0 1.5 5.00 0.750 1.99 0.00 1.41 201 16.5 2.16e+03 0.0908 46.5 56.0 11.8 343 0.100 18.5 201 20.9 2.26e+03 1.86 47.5 269 45.0 6.85e+03 0.114 82.8
7.6032395607708345 24 13.619744730047097 17.599639570245532 14.0 0.04420035794914861 9.0 7.0 3.7 3.3 4.0 1.8 5.00 0.792 1.91 0.00 1.38 326 29.8 5.86e+03 0.316 76.5 56.0 9.67 258 0.128 16.1 326 47.4 8.14e+03 5.45 90.2 269 39.7 5.98e+03 0.251 77.3
8.603239560770835 25 13.391778876660721 17.795862641079033 15.0 0.046042039530363135 9.0 7.0 3.8 2.9 4.0 1.7 5.00 1.00 2.08 0.00 1.44 326 29.2 5.62e+03 0.362 75.0 56.1 5.91 233 0.00103 15.3 527 87.1 2.20e+04 9.35 148 269 32.3 5.93e+03 0.00172 77.0
9.603239560770835 27 13.256496234623695 18.026204469794035 15.0 0.04972540269279219 9.0 7.0 4.1 3.2 4.0 1.8 5.00 0.889 2.10 0.00 1.45 326 30.4 5.38e+03 0.362 73.3 56.1 6.70 230 0.00150 15.2 646 115 3.66e+04 9.35 191 269 30.9 5.28e+03 0.00253 72.7
10.603239560770835 28 13.531827074957542 18.37967688991028 14.0 0.04968112424781737 9.0 7.0 4.1 3.1 4.5 1.8 5.00 0.929 2.14 0.00 1.46 326 29.8 5.19e+03 1.00 72.0 64.6 7.75 347 0.00881 18.6 697 163 6.01e+04 10.4 245 269 30.8 5.33e+03 0.0213 73.0
11.603239560770835 28 13.531827074957542 18.37967688991028 14.0 0.04968112424781737 9.0 7.0 4.1 3.1 4.5 1.8 5.00 0.964 1.96 0.500 1.40 326 29.8 5.19e+03 1.00 72.0 134 8.14 774 7.74e-06 27.8 729 155 5.67e+04 15.9 238 269 28.5 5.42e+03 3.41e-05 73.6
