#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:45+0000 #
#####################################################################
#
# seed = 367.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.5031537210742514 2 7.682301483189798 10.937162518016907 1.0 0.23019620039085298 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.5031537210742514 3 9.598007918176092 9.411923777302391 2.0 0.06747583278554095 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00507 0.00254 4.78e-06 0.00128 0.00219 0.00 0.00 0.00 0.00 0.00 0.00635 0.00592 5.48e-07 0.00635 0.000740 269 180 2.42e+04 269 155
2.503153721074251 6 10.674917539607932 9.097504691546256 3.0 0.035455409386721835 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.268 0.0460 0.0119 0.00128 0.109 169 75.8 7.86e+03 67.3 88.7 0.268 0.0477 0.0117 0.00572 0.108 269 140 1.47e+04 152 121
3.503153721074251 9 9.570044722784655 10.76453817262975 4.0 0.04187701181888942 5.0 4.0 2.4 1.0 3.0 1.0 3.00 0.556 1.03 0.00 1.01 0.301 0.0678 0.0153 0.00313 0.124 225 50.5 6.58e+03 0.361 81.1 0.301 0.128 0.0208 0.0310 0.144 269 84.8 1.23e+04 0.721 111
4.503153721074251 13 8.259720524011216 12.022295283303531 7.0 0.03858303181163238 5.0 5.0 3.2 2.0 4.0 1.4 4.00 0.692 1.40 0.00 1.18 0.427 0.0836 0.0214 0.00507 0.146 67.3 16.8 782 0.00758 28.0 0.569 0.154 0.0402 0.0310 0.200 269 51.2 8.13e+03 0.0152 90.1
5.503153721074251 16 7.530627377709208 13.561654020430304 8.0 0.04054648493459148 6.0 5.0 3.3 1.7 3.5 1.3 5.00 0.813 2.03 0.00 1.42 7.76 0.917 5.39 0.0153 2.32 58.6 13.0 476 2.17 21.8 7.76 1.04 5.24 0.0401 2.29 269 46.7 7.33e+03 2.19 85.6
6.503153721074251 18 6.878646960867545 13.950077672346662 8.0 0.04561479555141542 6.0 6.0 3.6 1.8 3.5 1.3 5.00 0.889 1.75 0.500 1.32 7.76 0.910 4.84 0.0153 2.20 94.7 12.9 813 0.371 28.5 8.10 2.28 10.8 0.247 3.29 269 41.7 7.08e+03 0.862 84.2
7.503153721074251 19 7.004891584604364 14.564824964987455 9.0 0.0390519083633463 6.0 6.0 3.6 1.7 4.0 1.3 5.00 0.895 1.65 1.00 1.29 58.8 3.96 181 0.0231 13.5 53.7 9.60 388 0.329 19.7 58.8 6.79 179 1.70 13.4 269 40.6 6.84e+03 0.450 82.7
8.503153721074252 24 7.5514174539145715 15.593419573172525 12.0 0.036066641987342184 7.0 6.0 3.8 2.5 4.0 1.6 5.00 0.750 1.59 0.00 1.26 223 12.7 2.16e+03 0.0271 46.5 60.6 8.54 230 0.226 15.2 223 17.4 2.21e+03 2.06 47.1 269 29.9 3.85e+03 0.805 62.1
9.503153721074252 29 8.504233422659123 16.384987009138246 15.0 0.04358052573470514 7.0 7.0 4.3 3.0 4.0 1.7 6.00 0.828 1.86 0.00 1.36 223 15.6 1.97e+03 0.0310 44.4 41.3 7.08 127 0.145 11.3 282 29.6 4.38e+03 3.65 66.2 269 27.8 3.34e+03 0.190 57.8
