#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 37.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.6276206503063901 2 11.650386113819145 11.877824719006792 1.0 0.16133529659345144 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.6276206503063901 3 10.26063106073394 9.81215908469351 2.0 0.06383977621392613 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0333 0.0119 0.000341 0.00128 0.0185 0.00 0.00 0.00 0.00 0.00 0.0345 0.0341 5.48e-07 0.0345 0.000740 269 180 2.42e+04 269 155
2.6276206503063904 6 9.634573068602029 11.028043526224986 3.0 0.03274279174930056 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.433 0.0781 0.0304 0.00128 0.174 140 68.6 6.28e+03 67.3 79.3 0.433 0.0892 0.0286 0.0339 0.169 269 135 1.45e+04 137 120
3.6276206503063904 9 11.162658399874825 12.399593627869724 4.0 0.036323709207293185 5.0 3.0 2.0 0.50 2.0 0.71 3.00 0.556 1.03 0.00 1.01 0.433 0.0833 0.0203 0.0284 0.142 186 45.7 4.87e+03 0.0279 69.8 0.548 0.192 0.0511 0.0802 0.226 269 80.6 1.11e+04 0.0559 106
4.62762065030639 13 10.976436998101711 14.244652536394884 6.0 0.03267830870215265 6.0 5.0 2.5 1.6 2.0 1.3 3.00 0.692 0.897 0.00 0.947 4.68 0.550 1.70 0.0333 1.30 57.4 12.0 476 0.00205 21.8 4.68 0.656 1.63 0.224 1.28 269 46.2 7.37e+03 0.00410 85.9
5.62762065030639 18 9.648846065520953 15.334912063119784 8.0 0.03700590524319257 7.0 5.0 3.0 1.6 3.0 1.3 4.00 0.722 1.39 0.00 1.18 22.5 2.10 29.8 0.0567 5.46 74.2 11.5 375 0.494 19.4 22.5 2.63 29.2 0.332 5.41 269 35.8 4.71e+03 1.05 68.6
6.62762065030639 23 9.839127565452877 16.705617733128907 11.0 0.03566831706703695 7.0 6.0 3.4 2.5 3.0 1.6 5.00 0.783 1.54 0.00 1.24 113 6.89 557 0.169 23.6 54.4 8.57 237 0.953 15.4 113 9.06 558 0.922 23.6 269 31.6 4.64e+03 1.10 68.1
7.62762065030639 25 10.31583078655247 17.483339659608788 11.0 0.0326227229898755 7.0 6.0 3.6 2.9 4.0 1.7 5.00 0.880 1.53 0.00 1.24 165 13.0 1.51e+03 0.224 38.9 52.2 9.16 273 0.877 16.5 165 22.0 2.05e+03 1.60 45.3 269 32.6 4.84e+03 1.16 69.5
8.62762065030639 30 11.135284283611371 18.931220368950918 14.0 0.02876659615100461 8.0 8.0 4.1 4.3 4.0 2.1 5.00 0.800 1.41 0.00 1.19 165 16.4 1.56e+03 0.560 39.5 53.2 7.30 178 0.627 13.3 278 34.2 4.26e+03 3.96 65.3 269 26.8 3.91e+03 0.988 62.5
9.62762065030639 34 11.52134572320999 20.23907528917432 16.0 0.029207241562288027 9.0 9.0 4.4 5.3 4.5 2.3 5.00 0.882 1.44 0.500 1.20 226 25.6 3.08e+03 1.15 55.5 72.6 6.56 262 0.718 16.2 342 59.8 9.37e+03 5.76 96.8 269 24.0 3.85e+03 1.09 62.0
10.62762065030639 35 11.610442815505472 20.467889524988077 17.0 0.03006627807882591 9.0 9.0 4.5 5.4 5.0 2.3 5.00 0.943 1.58 1.00 1.26 226 27.5 3.11e+03 1.39 55.8 68.9 6.27 233 0.726 15.3 397 87.5 1.68e+04 7.27 130 269 23.3 3.60e+03 1.21 60.0
11.62762065030639 37 12.043975787757343 21.07743225176872 19.0 0.03178435111190168 9.0 9.0 4.5 5.2 5.0 2.3 5.00 0.919 1.74 0.00 1.32 226 27.8 2.95e+03 1.48 54.3 71.9 6.21 219 0.857 14.8 509 116 2.87e+04 7.27 169 269 22.8 3.45e+03 1.07 58.7
12.62762065030639 38 12.239358057321923 21.482099318700858 20.0 0.03264338762843956 9.0 9.0 4.5 5.0 5.0 2.2 5.00 0.947 1.78 0.00 1.33 226 28.5 2.89e+03 1.54 53.8 64.0 5.90 170 0.855 13.0 692 139 4.13e+04 15.5 203 269 22.1 3.04e+03 1.11 55.1
13.62762065030639 38 12.239358057321923 21.482099318700858 20.0 0.03264338762843956 9.0 9.0 4.5 5.0 5.0 2.2 5.00 0.974 1.86 0.00 1.37 226 28.5 2.89e+03 1.54 53.8 45.2 5.70 114 0.585 10.7 948 156 5.57e+04 18.0 236 269 21.9 2.67e+03 1.10 51.7
14.62762065030639 40 12.042978333801955 21.925892973727116 21.0 0.034361460661515325 9.0 9.0 4.5 5.1 4.5 2.3 5.00 0.925 1.81 0.00 1.35 314 36.0 4.78e+03 1.63 69.1 43.3 5.71 109 0.462 10.5 1.09e+03 164 6.20e+04 21.2 249 269 21.4 2.55e+03 0.684 50.5
15.62762065030639 40 12.042978333801955 21.925892973727116 20.0 0.034361460661515325 9.0 9.0 4.5 5.1 4.5 2.3 5.00 1.00 1.85 0.500 1.36 314 36.0 4.78e+03 1.63 69.1 46.3 5.78 108 1.15 10.4 979 172 6.13e+04 30.3 248 269 21.7 2.54e+03 2.10 50.4
16.62762065030639 40 12.042978333801955 21.925892973727116 20.0 0.034361460661515325 9.0 9.0 4.5 5.1 4.5 2.3 5.00 0.975 1.77 0.500 1.33 314 36.0 4.78e+03 1.63 69.1 43.1 5.69 103 1.03 10.1 1.03e+03 191 7.88e+04 30.3 281 269 21.5 2.52e+03 2.23 50.2
17.62762065030639 40 12.042978333801955 21.925892973727116 20.0 0.034361460661515325 9.0 9.0 4.5 5.1 4.5 2.3 5.00 0.975 1.77 0.500 1.33 314 36.0 4.78e+03 1.63 69.1 45.1 5.79 106 1.37 10.3 1.16e+03 205 9.39e+04 30.3 306 269 21.6 2.53e+03 2.34 50.3
18.62762065030639 40 12.042978333801955 21.925892973727116 20.0 0.034361460661515325 9.0 9.0 4.5 5.1 4.5 2.3 5.00 0.975 1.77 0.500 1.33 314 36.0 4.78e+03 1.63 69.1 43.6 5.73 105 1.37 10.2 1.44e+03 219 1.15e+05 30.3 340 269 21.5 2.52e+03 2.26 50.2
19.62762065030639 40 12.042978333801955 21.925892973727116 20.0 0.034361460661515325 9.0 9.0 4.5 5.1 4.5 2.3 5.00 0.975 1.77 0.500 1.33 314 36.0 4.78e+03 1.63 69.1 35.3 5.60 102 1.16 10.1 1.44e+03 219 1.15e+05 30.3 340 269 21.4 2.55e+03 1.83 50.5
20.62762065030639 41 11.97298205240678 22.25709285236125 21.0 0.03522049717805321 9.0 9.0 4.5 5.1 5.0 2.2 5.00 0.951 1.75 0.00 1.32 338 43.3 6.88e+03 1.66 83.0 35.3 5.61 100 0.963 10.0 1.44e+03 222 1.13e+05 37.0 336 269 21.1 2.49e+03 1.79 49.9
21.62762065030639 41 11.97298205240678 22.25709285236125 21.0 0.03522049717805321 9.0 9.0 4.5 5.1 5.0 2.2 5.00 0.976 1.77 0.00 1.33 338 43.3 6.88e+03 1.66 83.0 35.3 5.61 99.4 1.46 9.97 1.44e+03 230 1.21e+05 37.0 348 269 21.2 2.49e+03 1.87 49.9
