#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:44+0000 #
#####################################################################
#
# seed = 64.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.013366994626713202 2 9.169439638742872 12.358001163339075 1.0 0.2553023361712597 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.0133669946267132 3 8.591748500106306 10.141081030291817 2.0 0.12989731590495282 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.0869 0.0298 0.00244 0.00128 0.0494 0.00 0.00 0.00 0.00 0.00 0.0882 0.0878 5.48e-07 0.0882 0.000740 269 180 2.42e+04 269 155
2.013366994626713 6 9.093354719614506 10.78091818295187 3.0 0.03461315562722856 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 1.67 0.293 0.456 0.00128 0.675 137 67.8 6.13e+03 67.3 78.3 1.67 0.322 0.438 0.0875 0.662 269 135 1.45e+04 136 120
3.013366994626713 9 8.949708200840576 12.878958589489505 4.0 0.038500938977674745 5.0 4.0 2.2 1.2 2.0 1.1 3.00 0.556 1.03 0.00 1.01 25.5 3.17 70.7 0.00166 8.41 182 45.2 4.71e+03 0.0110 68.6 25.5 3.55 68.6 1.22 8.28 269 80.1 1.10e+04 0.0220 105
4.013366994626713 13 9.414024747747261 15.080561851158059 7.0 0.05408358596567158 6.0 4.0 2.6 0.92 3.0 0.96 4.00 0.692 1.40 0.00 1.18 25.5 5.09 83.3 0.0869 9.13 67.3 16.8 670 0.000685 25.9 27.2 7.50 113 1.22 10.6 269 49.6 7.67e+03 0.00137 87.6
5.013366994626713 16 10.46223786713892 16.80813298148605 8.0 0.041084558143090776 7.0 5.0 3.1 1.5 3.0 1.2 4.00 0.750 1.53 0.00 1.24 85.3 11.1 485 1.06 22.0 53.8 14.3 522 0.148 22.9 85.3 18.7 513 18.3 22.6 269 49.9 7.59e+03 1.75 87.1
6.013366994626713 21 10.332258349582354 18.10813769590555 11.0 0.04669891209234776 7.0 6.0 3.6 2.7 4.0 1.7 4.00 0.714 1.31 0.00 1.15 245 22.7 3.05e+03 1.27 55.2 53.9 10.7 264 0.00609 16.3 245 36.5 3.47e+03 17.9 58.9 269 36.4 5.37e+03 0.0122 73.3
7.013366994626713 26 9.759829577983576 19.693054561859608 12.0 0.04120276175338853 8.0 8.0 4.2 5.1 4.0 2.3 4.00 0.769 1.46 0.00 1.21 316 32.7 5.80e+03 1.62 76.2 53.8 8.17 177 0.126 13.3 331 61.9 9.51e+03 13.5 97.5 269 32.5 4.68e+03 0.314 68.4
8.013366994626713 31 9.848156269997787 21.225203334909494 16.0 0.04225725186902318 9.0 8.0 4.5 5.8 4.0 2.4 4.00 0.839 1.54 0.00 1.24 316 46.1 7.69e+03 3.14 87.7 48.7 6.79 162 0.622 12.7 561 99.1 1.96e+04 37.1 140 269 29.0 4.32e+03 0.873 65.7
9.013366994626713 35 9.165769339100386 21.8254680003492 19.0 0.040514579857487944 9.0 10 4.8 6.8 5.0 2.6 4.00 0.857 1.60 0.00 1.26 316 47.6 7.03e+03 4.77 83.9 43.1 6.20 106 1.20 10.3 845 132 4.61e+04 37.1 215 269 25.8 3.58e+03 1.34 59.8
10.013366994626713 36 9.219355590535358 22.09713047393619 18.0 0.0416721392819876 9.0 10 4.9 6.5 5.0 2.5 5.00 0.972 1.91 0.00 1.38 316 53.7 8.17e+03 7.38 90.4 35.9 5.42 93.8 0.384 9.69 1.14e+03 186 9.07e+04 57.0 301 269 25.9 3.86e+03 0.593 62.1
11.013366994626713 38 8.89560575329676 22.27926741190019 19.0 0.04398725813098691 9.0 11 5.3 7.3 5.5 2.7 5.00 0.921 1.75 0.00 1.32 316 52.8 7.80e+03 7.38 88.3 46.8 5.43 109 0.254 10.5 1.34e+03 222 1.26e+05 48.4 355 269 23.5 3.47e+03 0.307 58.9
12.013366994626713 38 8.89560575329676 22.27926741190019 20.0 0.04398725813098691 9.0 11 5.3 7.3 5.5 2.7 5.00 1.03 1.81 1.00 1.35 316 52.8 7.80e+03 7.38 88.3 51.5 4.89 121 0.755 11.0 1.48e+03 294 2.27e+05 48.4 477 269 23.8 3.60e+03 0.977 60.0
13.013366994626713 38 8.89560575329676 22.27926741190019 20.0 0.04398725813098691 9.0 11 5.3 7.3 5.5 2.7 5.00 0.974 1.97 0.00 1.40 316 52.8 7.80e+03 7.38 88.3 52.4 5.07 127 0.316 11.3 2.52e+03 315 3.40e+05 48.4 583 269 23.7 3.61e+03 0.460 60.1
