#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:45+0000 #
#####################################################################
#
# seed = 362.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.06420174588274308 2 7.564490498294944 10.564175032329853 1.0 0.36388680989397615 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.064201745882743 3 9.507625966186698 9.152212923902306 2.0 0.07561988748400998 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00240 0.00166 4.19e-07 0.00128 0.000647 0.00 0.00 0.00 0.00 0.00 0.00369 0.00326 5.48e-07 0.00369 0.000740 269 180 2.42e+04 269 155
2.064201745882743 6 9.146164643546618 8.200929964116325 3.0 0.0711656932048512 4.0 3.0 1.7 0.67 1.5 0.82 2.00 0.667 1.07 0.00 1.03 0.00240 0.000842 9.63e-07 0.000657 0.000982 206 85.3 1.06e+04 67.3 103 0.00371 0.00165 3.38e-06 0.00122 0.00184 269 147 1.54e+04 171 124
3.064201745882743 9 6.3360986574074065 7.642947661957071 4.0 0.050066765805201606 5.0 4.0 2.4 0.78 2.0 0.88 3.00 0.556 1.03 0.00 1.01 0.00283 0.000735 1.32e-06 3.13e-05 0.00115 274 56.8 9.35e+03 0.733 96.7 0.00379 0.00102 2.36e-06 3.16e-05 0.00154 274 90.3 1.43e+04 1.47 119
4.064201745882743 11 6.379478989996849 7.918790188307835 5.0 0.06119271376191308 5.0 5.0 3.1 1.5 3.0 1.2 3.00 0.727 1.02 0.00 1.01 0.00290 0.000870 1.55e-06 3.16e-05 0.00125 130 20.2 1.89e+03 0.716 43.5 0.00662 0.00162 5.91e-06 4.94e-05 0.00243 269 55.1 9.46e+03 1.43 97.3
5.064201745882743 12 6.220803416437074 8.567098118942045 6.0 0.050969289683861815 5.0 6.0 3.3 1.9 3.0 1.4 5.00 1.00 2.36 0.500 1.54 0.109 0.00984 0.000968 4.05e-05 0.0311 72.7 11.5 631 0.805 25.1 0.109 0.0110 0.000954 5.04e-05 0.0309 269 51.7 9.21e+03 0.889 96.0
6.064201745882743 13 6.357578956054447 9.388552041536071 6.0 0.04287044320716712 5.0 6.0 3.2 2.2 3.0 1.5 5.00 0.923 2.08 0.00 1.44 2.22 0.180 0.376 4.94e-05 0.613 50.8 10.7 379 0.476 19.5 2.22 0.198 0.371 5.14e-05 0.609 269 42.0 6.56e+03 0.692 81.0
7.064201745882743 15 6.370649602350835 10.349554927510418 7.0 0.0485068438985191 6.0 6.0 3.2 2.5 3.0 1.6 5.00 0.800 1.74 0.00 1.32 2.45 0.319 0.671 0.00128 0.819 69.7 15.9 820 0.707 28.6 2.45 0.482 0.919 0.00244 0.958 269 47.3 7.58e+03 1.32 87.0
8.064201745882743 18 6.892137262771343 11.478125385605729 9.0 0.053967322653815916 6.0 7.0 3.7 2.9 3.5 1.7 5.00 0.778 1.59 0.00 1.26 5.80 0.679 2.29 0.00262 1.51 73.2 13.4 589 0.214 24.3 5.80 1.20 3.21 0.00386 1.79 269 44.1 7.00e+03 0.692 83.7
