#####################################################################
# Alchemist log file - simulation started at: 2025-03-21T13:45+0000 #
#####################################################################
#
# seed = 387.0
#
# The columns have the following meaning: 
# time nodes network-hub-xCoord network-hub-yCoord number-of-leaves network-density network-diameter nodes-degree[max] nodes-degree[mean] nodes-degree[variance] nodes-degree[median] nodes-degree[StandardDeviation] children-count[max] children-count[mean] children-count[variance] children-count[median] children-count[StandardDeviation] local-success[max] local-success[mean] local-success[variance] local-success[median] local-success[StandardDeviation] resource[max] resource[mean] resource[variance] resource[median] resource[StandardDeviation] success[max] success[mean] success[variance] success[median] success[StandardDeviation] local-resource[max] local-resource[mean] local-resource[variance] local-resource[median] local-resource[StandardDeviation] 
0.0 1 10.0 10.0 1.0 NaN 0.0 0.0 0.0 0.0 0.0 0.0 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN
0.08553482884475261 2 8.085173700513359 8.392691615527905 1.0 0.16245811522076398 1.0 1.0 1.0 0.0 1.0 0.0 0.00 0.00 0.00 0.00 0.00 0.00128 0.00128 0.00 0.00128 0.00 NaN NaN NaN NaN NaN 0.00128 0.00128 0.00 0.00128 0.00 269 269 0.00 269 0.00
1.0855348288447526 3 10.113199133065624 9.848446249167116 2.0 0.06277461044925811 2.0 2.0 1.3 0.33 1.0 0.58 1.00 0.667 0.333 1.00 0.577 0.00128 0.000865 5.22e-07 0.00128 0.000722 0.00 0.00 0.00 0.00 0.00 0.00131 0.000886 5.48e-07 0.00131 0.000740 269 180 2.42e+04 269 155
2.085534828844753 6 9.792787686680535 9.181676695478034 3.0 0.03599487650478966 4.0 3.0 2.0 0.80 2.0 0.89 2.00 0.667 1.07 0.00 1.03 0.0123 0.00343 2.32e-05 0.00128 0.00482 5.66e+03 1.45e+03 7.89e+06 67.3 2.81e+03 0.0136 0.00753 4.26e-05 0.00898 0.00652 5.66e+03 1.06e+03 5.10e+06 202 2.26e+03
3.085534828844753 9 11.712571697040996 11.032506250315391 4.0 0.03437758837072545 5.0 3.0 2.4 0.78 3.0 0.88 3.00 0.556 1.03 0.00 1.01 0.0502 0.00927 0.000255 0.00359 0.0160 198 47.2 5.35e+03 0.228 73.2 0.0502 0.0120 0.000262 0.00568 0.0162 269 81.9 1.14e+04 0.455 107
4.085534828844753 12 14.538269148172745 12.389302054916058 6.0 0.030597459500119266 6.0 5.0 3.0 2.0 3.0 1.4 3.00 0.667 0.970 0.00 0.985 0.0716 0.0136 0.000525 0.00463 0.0229 80.6 18.4 814 4.21 28.5 0.0798 0.0259 0.000871 0.00939 0.0295 269 52.4 7.85e+03 6.32 88.6
5.085534828844753 15 13.722674184250236 13.00654822365757 8.0 0.03325336289189998 7.0 6.0 3.6 2.8 4.0 1.7 3.00 0.733 1.21 0.00 1.10 0.826 0.0670 0.0445 0.00568 0.211 65.6 14.4 601 1.36 24.5 0.826 0.0873 0.0438 0.0105 0.209 269 39.7 5.52e+03 2.72 74.3
6.085534828844753 19 12.556122917810915 13.592989293031591 10.0 0.03394444717592028 8.0 7.0 3.9 3.2 4.0 1.8 3.00 0.737 1.32 0.00 1.15 12.3 0.706 7.97 0.00674 2.82 79.1 11.1 397 1.51 19.9 12.3 0.767 7.92 0.0174 2.81 269 34.1 4.56e+03 3.49 67.5
7.085534828844753 23 12.525922885839487 14.744319537706524 13.0 0.03292363017761789 7.0 8.0 4.0 3.5 4.0 1.9 3.00 0.783 1.36 0.00 1.17 97.4 4.90 413 0.0123 20.3 33.5 9.18 129 5.80 11.3 97.4 5.57 413 0.0435 20.3 269 31.8 3.73e+03 8.46 61.0
8.085534828844754 26 12.117675361850171 16.044164725395706 14.0 0.031162622402737327 8.0 8.0 3.8 3.8 4.0 1.9 3.00 0.846 1.50 0.00 1.22 271 15.8 3.09e+03 0.0158 55.6 44.2 8.06 180 0.947 13.4 271 20.7 3.40e+03 0.131 58.3 269 31.7 4.35e+03 1.15 65.9
9.085534828844754 28 12.273829467609835 16.118592699730208 14.0 0.03355974720294789 8.0 8.0 3.9 4.0 4.0 2.0 4.00 0.929 1.55 0.00 1.25 271 14.7 2.88e+03 0.0305 53.6 42.5 4.21 102 0.114 10.1 369 38.3 7.82e+03 0.614 88.5 269 23.3 3.86e+03 0.208 62.1
10.085534828844754 30 11.64202133335691 16.594237356381942 15.0 0.035956872003158453 8.0 8.0 3.9 3.9 4.0 2.0 4.00 0.900 1.40 0.00 1.18 271 14.9 2.70e+03 0.0469 51.9 47.8 6.82 278 0.0145 16.7 402 54.5 1.20e+04 1.14 109 269 25.6 4.19e+03 0.0208 64.7
